field_key,occurrences,weight_sum,mean_weight
<UNK-native>,50501,972.7532063168474,0.01926205830214941
a28degreelatch,46,0.9636236988008022,0.02094834127827831
aafacertified,19,0.3777028126642108,0.019879095403379517
abrasionratingdoublerubs,13,0.38905678875744343,0.02992744528903411
abstractandfractals,608,7.7717882404103875,0.0127825464480434
acadapterincluded,6,0.12323161959648132,0.02053860326608022
accentcolor,50,1.257223797030747,0.02514447594061494
accentfinish,1,0.019129909574985504,0.019129909574985504
accentmaterial,12,0.4069274291396141,0.03391061909496784
accentpillow,602,8.047745453193784,0.013368347928893328
accentpillowheight-toptobottom,120,1.3497791117988527,0.011248159264990438
accentpillowsincluded,22,0.3153809579089284,0.014335498086769472
accentpillowthickness-fronttoback,83,0.8520559822209179,0.010265734725553229
accentpillowwidth-sidetoside,114,1.2846477264538407,0.011268839705735445
accessdoor,76,1.302969259209931,0.017144332358025406
accessdoordepth-fronttoback,1,0.015387682244181633,0.015387682244181633
accessdoorheight,1,0.015450519509613514,0.015450519509613514
accessdoorincluded,1,0.015341414138674736,0.015341414138674736
accessdoorwidth-sidetoside,1,0.015437627211213112,0.015437627211213112
accessoriesincluded,120,2.931643772870302,0.024430364773919185
accessoriestoolsincluded,10,0.5147434733808041,0.05147434733808041
accessorybagincluded,2,0.09120288863778114,0.04560144431889057
accessorydetails,1,0.020802266895771027,0.020802266895771027
accessoryincluded,50,1.109677167609334,0.02219354335218668
accessorytrayincluded,183,5.750535184517503,0.03142368953288253
accessorytype,58,2.5031063854694366,0.04315700664602477
accommodatesfireplace,200,2.5221386337652802,0.012610693168826402
accomodatesroddiameter,36,0.4952640878036618,0.01375733577232394
acidfree,5,0.16108919493854046,0.032217838987708095
acousticallytransparent,105,2.8727210192009807,0.0273592478019141
actflammabilityguidelinescompliant,8,0.1841547079384327,0.023019338492304087
activationtechnology,44,0.7815364273265004,0.01776219153014774
activationtechnologyold,44,0.7398832961916924,0.0168155294589021
adacompliant,7091,118.35298340162262,0.016690591369570247
adaptertype,5,0.08609071839600801,0.017218143679201603
adaptor,2,0.05290145426988602,0.02645072713494301
additionalbeverages,12,0.31826346926391125,0.026521955771992605
additionaldoorkitincluded,40,0.6884172344580293,0.017210430861450732
additionalfeatures,8,0.15151389595121145,0.01893923699390143
additionalframematerialdetails,605,7.726803700905293,0.012771576365132715
additionalhardwarerequirednotincluded,1,0.009165634401142597,0.009165634401142597
additionalintendeduseforchild,1368,17.668552649207413,0.012915608661701326
additionalitem,132,1.6622057827189565,0.012592468050901185
additionalitemlength-headtotoe,5,0.04730238579213619,0.009460477158427238
additionalitems,80,2.634665111079812,0.03293331388849765
additionalitemsincluded,285,4.738585269078612,0.0166266149792232
additionalitemwidth-sidetoside,5,0.04733200091868639,0.009466400183737279
additionalmaterial,2,0.04095899127423763,0.020479495637118816
additionalmaterialdetails,20,0.7121695578098297,0.035608477890491486
additionalmaterials,541,12.434881929773837,0.02298499432490543
additionalpartnumber,2,0.06463455781340599,0.032317278906702995
additionalpartsrequired,1435,37.496269221417606,0.02612980433548265
additionalpartsrequired-inactive,15,0.1899251490831375,0.0126616766055425
additionalpicnicitemsincluded,11,0.18513735104352236,0.01683066827668385
additionalpieces,190,5.5707832807675,0.029319912004039477
additionalpiecesincluded,49,1.2219190383329988,0.02493712323128569
additionalpowertoolsrequired,1,0.013673797249794006,0.013673797249794006
additionaltoolsneededforinstallation,17,0.2698920061811805,0.01587600036359885
additionaltoolsrequired,149,2.5413752049207687,0.017056209428998447
additionaltoolsrequired ( not included ),596,8.342825703322887,0.013998029703561891
additionaltoolsrequirednotincluded,10161,144.2719490043819,0.014198597480994184
