method,group,lr,seed,epoch,train_loss,gradient_mean,gradient_max,sample_entropy,sample_max_weight,Recall@20,Recall@100,VI@20,VI@100,Robust@100,Never@100,worst_schedule@100,cNDCG@10,invariance_max_L2
C1,C1_lr0.0001,0.0001,42,0,,0.0,0.0,3.8918254375457764,0.031115666031837463,0.5106883727542438,0.7981459316163033,0.0,0.0,0.7981459316163033,0.20185406838369668,0.7981459316163033,0.8784946872666445,1.3960891465103487e-07
C1,C1_lr0.0001,0.0001,43,0,,0.0,0.0,3.8918254375457764,0.031115666031837463,0.5106883727542438,0.7981459316163033,0.0,0.0,0.7981459316163033,0.20185406838369668,0.7981459316163033,0.8784946872666445,1.3960891465103487e-07
C1,C1_lr0.0001,0.0001,44,0,,0.0,0.0,3.8918254375457764,0.031115666031837463,0.5106883727542438,0.7981459316163033,0.0,0.0,0.7981459316163033,0.20185406838369668,0.7981459316163033,0.8784946872666445,1.3960891465103487e-07
C1,C1_lr0.0001,0.0001,42,1,0.2537401027300141,0.0031756142828574716,0.012670978903770447,3.8874502182006836,0.03655511885881424,0.5057653864028404,0.7969925290788178,0.0,0.0,0.7969925290788178,0.2030074709211823,0.7969925290788178,0.8803987270530415,1.2426284001776366e-07
C1,C1_lr0.0001,0.0001,43,1,0.25278765313101537,0.003221354733272385,0.018316369503736496,3.8871874809265137,0.03641989082098007,0.5057653864028404,0.7969925290788178,0.0,0.0,0.7969925290788178,0.2030074709211823,0.7969925290788178,0.8803987270530415,1.4605390674660157e-07
C1,C1_lr0.0001,0.0001,44,1,0.2501124998159481,0.003117910415863717,0.012433893978595734,3.886887311935425,0.03638319671154022,0.5057653864028404,0.7969925290788178,0.0,0.0,0.7969925290788178,0.2030074709211823,0.7969925290788178,0.8803987270530415,1.1564925017637506e-07
C1,C1_lr0.0001,0.0001,42,2,0.2485310403686581,0.011775104668093703,0.039179522544145584,3.7360000610351562,0.07472647726535797,0.5187815340383652,0.7967528897288791,0.0,0.0,0.7967528897288791,0.20324711027112094,0.7967528897288791,0.869994712764841,1.384209014076987e-07
C1,C1_lr0.0001,0.0001,43,2,0.24822881750085138,0.012049031768886683,0.042168669402599335,3.7184932231903076,0.07791930437088013,0.5187815340383652,0.7972124485524086,0.0,0.0,0.7972124485524086,0.20278755144759153,0.7972124485524086,0.8692362076733557,1.1281805711860216e-07
C1,C1_lr0.0001,0.0001,44,2,0.24633948098529468,0.010666020140034203,0.032790377736091614,3.758937358856201,0.06928680837154388,0.5187815340383652,0.7975372034543692,0.0,0.0,0.7975372034543692,0.2024627965456307,0.7975372034543692,0.873713031647155,1.2986907904632972e-07
C1,C1_lr0.0001,0.0001,42,3,0.23909798676543165,0.017623933085071094,0.053559526801109314,3.3093841075897217,0.16468313336372375,0.5119135462015193,0.7780503914792772,0.0,0.0,0.7780503914792772,0.22194960852072265,0.7780503914792772,0.8621488717167373,1.1094225271790492e-07
