field_key,occurrences,weight_sum,mean_weight
<UNK-native>,50501,920.5512988365954,0.018228377632850744
a28degreelatch,46,0.843064927496016,0.018327498423826437
aafacertified,19,0.28661542013287544,0.015085022112256602
abrasionratingdoublerubs,13,0.4363706838339567,0.033566975679535135
abstractandfractals,608,7.587162780575454,0.01247888615226226
acadapterincluded,6,0.09016567654907703,0.015027612758179506
accentcolor,50,1.6656446475535631,0.03331289295107126
accentfinish,1,0.013400894589722157,0.013400894589722157
accentmaterial,12,0.47168518602848053,0.03930709883570671
accentpillow,602,7.143117647618055,0.011865643932920358
accentpillowheight-toptobottom,120,1.0796892745420337,0.008997410621183614
accentpillowsincluded,22,0.23350464645773172,0.010613847566260532
accentpillowthickness-fronttoback,83,0.6542734913527966,0.007882813148828874
accentpillowwidth-sidetoside,114,1.0435605295933783,0.009154039733275249
accessdoor,76,1.1108786659315228,0.014616824551730564
accessdoordepth-fronttoback,1,0.015476291999220848,0.015476291999220848
accessdoorheight,1,0.016629604622721672,0.016629604622721672
accessdoorincluded,1,0.014258040115237236,0.014258040115237236
accessdoorwidth-sidetoside,1,0.014482345432043076,0.014482345432043076
accessoriesincluded,120,3.311731400899589,0.02759776167416324
accessoriestoolsincluded,10,0.7641756981611252,0.07641756981611252
accessorybagincluded,2,0.10131464526057243,0.05065732263028622
accessorydetails,1,0.018950793892145157,0.018950793892145157
accessoryincluded,50,0.8562488434836268,0.017124976869672535
accessorytrayincluded,183,4.394102924503386,0.024011491390728886
accessorytype,58,5.185243591666222,0.0894007515804521
accommodatesfireplace,200,1.9066715403459966,0.009533357701729982
accomodatesroddiameter,36,0.6486269775778055,0.018017416043827932
acidfree,5,0.13879436999559402,0.027758873999118805
acousticallytransparent,105,2.3714377218857408,0.02258512116081658
actflammabilityguidelinescompliant,8,0.21040740609169006,0.026300925761461258
activationtechnology,44,0.6892125019803643,0.015663920499553733
activationtechnologyold,44,0.7880668537691236,0.017910610312934627
adacompliant,7091,101.11594567401335,0.014259758239178303
adaptertype,5,0.075537015683949,0.015107403136789798
adaptor,2,0.07668813318014145,0.038344066590070724
additionalbeverages,12,0.3289555534720421,0.02741296278933684
additionaldoorkitincluded,40,0.6358861057087779,0.01589715264271945
additionalfeatures,8,0.17766595259308815,0.02220824407413602
additionalframematerialdetails,605,8.162782214116305,0.01349220200680381
additionalhardwarerequirednotincluded,1,0.00856112502515316,0.00856112502515316
additionalintendeduseforchild,1368,12.902834478300065,0.00943189654846496
additionalitem,132,1.509679686743766,0.01143696732381641
additionalitemlength-headtotoe,5,0.04334803391247988,0.008669606782495976
additionalitems,80,2.2942857490852475,0.028678571863565594
additionalitemsincluded,285,4.235791785642505,0.014862427318043877
additionalitemwidth-sidetoside,5,0.04642800148576498,0.009285600297152996
additionalmaterial,2,0.05077240988612175,0.025386204943060875
additionalmaterialdetails,20,0.6828430704772472,0.034142153523862365
additionalmaterials,541,14.81941981986165,0.02739264292026183
additionalpartnumber,2,0.05592957325279713,0.027964786626398563
additionalpartsrequired,1435,28.321962645743042,0.019736559335012574
additionalpartsrequired-inactive,15,0.1440047426149249,0.009600316174328327
