query_id,Recall@20,VI@20,Robust@20,Never@20,C0_Recall@20,C1_Recall@20,C2s1_Recall@20,C2s2_Recall@20,C2s3_Recall@20,C2s4_Recall@20,C2s5_Recall@20,Recall@100,VI@100,Robust@100,Never@100,C0_Recall@100,C1_Recall@100,C2s1_Recall@100,C2s2_Recall@100,C2s3_Recall@100,C2s4_Recall@100,C2s5_Recall@100,rank_range,worst_schedule@20,schedule_spread@20,worst_schedule@100,schedule_spread@100
0,0.38461538461538464,0.0,0.38461538461538464,0.6153846153846154,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.8205128205128205,0.0,0.8205128205128205,0.1794871794871795,0.8205128205128205,0.8205128205128205,0.8205128205128205,0.8205128205128205,0.8205128205128205,0.8205128205128205,0.8205128205128205,0.0,0.38461538461538464,0.0,0.8205128205128205,0.0
1,0.125,0.0,0.125,0.875,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.0,0.25,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.125,0.0,0.25,0.0
2,0.12582781456953643,0.0,0.12582781456953643,0.8741721854304636,0.12582781456953643,0.12582781456953643,0.12582781456953643,0.12582781456953643,0.12582781456953643,0.12582781456953643,0.12582781456953643,0.6357615894039735,0.0,0.6357615894039735,0.36423841059602646,0.6357615894039735,0.6357615894039735,0.6357615894039735,0.6357615894039735,0.6357615894039735,0.6357615894039735,0.6357615894039735,0.0,0.12582781456953643,0.0,0.6357615894039735,0.0
3,0.14545454545454545,0.0,0.14545454545454545,0.8545454545454545,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.21818181818181817,0.0,0.21818181818181817,0.7818181818181819,0.21818181818181817,0.21818181818181817,0.21818181818181817,0.21818181818181817,0.21818181818181817,0.21818181818181817,0.21818181818181817,0.0,0.14545454545454545,0.0,0.21818181818181817,0.0
4,0.043478260869565216,0.0,0.043478260869565216,0.9565217391304348,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.34782608695652173,0.0,0.34782608695652173,0.6521739130434783,0.34782608695652173,0.34782608695652173,0.34782608695652173,0.34782608695652173,0.34782608695652173,0.34782608695652173,0.34782608695652173,0.0,0.043478260869565216,0.0,0.34782608695652173,0.0
5,0.10614525139664804,0.0,0.10614525139664804,0.8938547486033519,0.10614525139664804,0.10614525139664804,0.10614525139664804,0.10614525139664804,0.10614525139664804,0.10614525139664804,0.10614525139664804,0.45251396648044695,0.0,0.45251396648044695,0.547486033519553,0.45251396648044695,0.45251396648044695,0.45251396648044695,0.45251396648044695,0.45251396648044695,0.45251396648044695,0.45251396648044695,0.0,0.10614525139664804,0.0,0.45251396648044695,0.0
6,0.16279069767441862,0.0,0.16279069767441862,0.8372093023255814,0.16279069767441862,0.16279069767441862,0.16279069767441862,0.16279069767441862,0.16279069767441862,0.16279069767441862,0.16279069767441862,0.32558139534883723,0.0,0.32558139534883723,0.6744186046511628,0.32558139534883723,0.32558139534883723,0.32558139534883723,0.32558139534883723,0.32558139534883723,0.32558139534883723,0.32558139534883723,0.0,0.16279069767441862,0.0,0.32558139534883723,0.0
7,0.5217391304347826,0.0,0.5217391304347826,0.4782608695652174,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.6956521739130435,0.0,0.6956521739130435,0.30434782608695654,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.0,0.5217391304347826,0.0,0.6956521739130435,0.0
9,0.24324324324324326,0.0,0.24324324324324326,0.7567567567567568,0.24324324324324326,0.24324324324324326,0.24324324324324326,0.24324324324324326,0.24324324324324326,0.24324324324324326,0.24324324324324326,0.9324324324324325,0.0,0.9324324324324325,0.06756756756756757,0.9324324324324325,0.9324324324324325,0.9324324324324325,0.9324324324324325,0.9324324324324325,0.9324324324324325,0.9324324324324325,0.0,0.24324324324324326,0.0,0.9324324324324325,0.0
10,0.5714285714285714,0.0,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5714285714285714,0.0,1.0,0.0
