seed,epoch,step,loss,gradient_norm_before_clip,presentations
42,1,0,0.23894010484218597,0.057565346360206604,16
42,1,1,0.19331082701683044,0.033681418746709824,16
42,1,2,0.281719446182251,0.05801483616232872,16
42,1,3,0.26550793647766113,0.06243470683693886,16
42,1,4,0.27956604957580566,0.05311807245016098,16
42,1,5,0.2128213495016098,0.04731723293662071,16
42,1,6,0.2767452597618103,0.07654187828302383,16
42,1,7,0.33944469690322876,0.0731741413474083,16
42,1,8,0.233838751912117,0.06583420932292938,16
42,1,9,0.24150729179382324,0.06377406418323517,16
42,1,10,0.24736271798610687,0.05511056259274483,16
42,1,11,0.28685057163238525,0.06961425393819809,16
42,1,12,0.3068274259567261,0.07105185836553574,16
42,1,13,0.2906379997730255,0.07707034796476364,16
42,1,14,0.21970069408416748,0.052748728543519974,16
42,1,15,0.2028997838497162,0.04247039556503296,16
42,1,16,0.2552817761898041,0.06181751564145088,16
42,1,17,0.2873534858226776,0.0650789812207222,16
42,1,18,0.22017589211463928,0.07240597903728485,16
42,1,19,0.26261937618255615,0.09712725132703781,16
42,1,20,0.2488672286272049,0.0669497698545456,16
42,1,21,0.40773212909698486,0.11182345449924469,16
42,1,22,0.2639163136482239,0.08498112112283707,16
42,1,23,0.2246931493282318,0.07071110606193542,16
42,1,24,0.22541444003582,0.059521276503801346,16
42,1,25,0.21293623745441437,0.08263848721981049,16
42,1,26,0.271236777305603,0.10792867094278336,16
42,1,27,0.21085971593856812,0.08384384959936142,16
42,1,28,0.22653844952583313,0.07810793817043304,16
42,1,29,0.2459104061126709,0.11410755664110184,16
42,1,30,0.260667622089386,0.0884154736995697,16
42,1,31,0.27077174186706543,0.07526379823684692,16
42,1,32,0.20812605321407318,0.07465335726737976,16
42,1,33,0.28372782468795776,0.12873394787311554,16
42,1,34,0.29907679557800293,0.09735973924398422,16
42,1,35,0.327669620513916,0.08058197796344757,16
42,1,36,0.24718496203422546,0.08738045394420624,16
42,1,37,0.2549821436405182,0.07328248769044876,16
42,1,38,0.24512642621994019,0.0695054903626442,16
42,1,39,0.2765887975692749,0.14164334535598755,16
42,1,40,0.33736327290534973,0.1512090265750885,16
42,1,41,0.282199501991272,0.09806135296821594,16
42,1,42,0.17702147364616394,0.0710858479142189,16
42,1,43,0.2582409679889679,0.07743854820728302,16
42,1,44,0.26248306035995483,0.12417693436145782,16
42,1,45,0.2535597085952759,0.11675619333982468,16
42,1,46,0.21524345874786377,0.09347599744796753,16
42,1,47,0.26233983039855957,0.13299408555030823,16
42,1,48,0.28563302755355835,0.07552266865968704,16
42,1,49,0.24910515546798706,0.12081064283847809,16
42,1,50,0.24799637496471405,0.11246498674154282,16
42,1,51,0.30393028259277344,0.10036731511354446,16
42,1,52,0.22590357065200806,0.13816648721694946,16
42,1,53,0.27289944887161255,0.10561937838792801,16
42,1,54,0.2014470398426056,0.07267160713672638,16
42,1,55,0.28341567516326904,0.10352673381567001,16
42,1,56,0.22358745336532593,0.13488350808620453,16
42,1,57,0.31713607907295227,0.171575665473938,16
42,1,58,0.19204431772232056,0.08496435731649399,16
42,1,59,0.301169216632843,0.09832091629505157,16
42,1,60,0.2328733503818512,0.1450788378715515,16
42,1,61,0.22563177347183228,0.1367531716823578,16
42,1,62,0.20951607823371887,0.13104307651519775,16
42,1,63,0.33614760637283325,0.21194738149642944,16
42,1,64,0.23896922171115875,0.1290583610534668,16
42,1,65,0.22486233711242676,0.1792154461145401,16
42,1,66,0.2836540937423706,0.1820719689130783,16
42,1,67,0.27951717376708984,0.10730341821908951,16
42,1,68,0.23543819785118103,0.0931486189365387,16
42,1,69,0.24422584474086761,0.20826727151870728,16
42,1,70,0.2657012343406677,0.13647456467151642,16
42,1,71,0.2821447253227234,0.1722845733165741,16
42,1,72,0.1979016363620758,0.16899172961711884,16
42,1,73,0.3163125813007355,0.13620203733444214,16
42,1,74,0.18627691268920898,0.11534710228443146,16
42,1,75,0.281545490026474,0.17824271321296692,16
42,1,76,0.262805700302124,0.20774905383586884,16
42,1,77,0.29079681634902954,0.14746981859207153,16
42,1,78,0.263871431350708,0.1528487205505371,16
42,1,79,0.27928638458251953,0.17374984920024872,16
42,1,80,0.19559603929519653,0.08697840571403503,16
42,1,81,0.30277174711227417,0.13489475846290588,16
42,1,82,0.24091829359531403,0.14263899624347687,16
42,1,83,0.2861801087856293,0.14625951647758484,16
42,1,84,0.31055188179016113,0.1818486899137497,16
42,1,85,0.24126660823822021,0.15960505604743958,16
42,1,86,0.32778701186180115,0.2308974713087082,16
42,1,87,0.2390102595090866,0.2626708447933197,16
42,1,88,0.2379843294620514,0.1619827002286911,16
42,1,89,0.2567088007926941,0.16891872882843018,16
42,1,90,0.2383018136024475,0.12104079872369766,16
42,1,91,0.22644181549549103,0.12410485744476318,16
42,1,92,0.30165770649909973,0.28520140051841736,16
42,1,93,0.2897529900074005,0.1598130464553833,16
42,1,94,0.22695304453372955,0.26577186584472656,16
42,1,95,0.36082392930984497,0.20077085494995117,16
42,1,96,0.2797330617904663,0.2575875222682953,16
42,1,97,0.20646870136260986,0.19964012503623962,16
42,1,98,0.18733930587768555,0.14638188481330872,16
42,1,99,0.2386128455400467,0.24455153942108154,16
42,1,100,0.24351127445697784,0.09917566180229187,16
42,1,101,0.2407684028148651,0.3467923700809479,16
42,1,102,0.21455103158950806,0.14697155356407166,16
42,1,103,0.20448018610477448,0.2653166949748993,16
42,1,104,0.19034013152122498,0.11916745454072952,16
42,1,105,0.2540358901023865,0.19997695088386536,16
42,1,106,0.19165408611297607,0.21264401078224182,16
42,1,107,0.19793325662612915,0.1427304595708847,16
42,1,108,0.30665498971939087,0.2739271819591522,16
42,1,109,0.25965258479118347,0.21264322102069855,16
42,1,110,0.19349762797355652,0.24436180293560028,16
42,1,111,0.2663504481315613,0.29506608843803406,16
42,1,112,0.22629332542419434,0.21426276862621307,16
42,1,113,0.16623719036579132,0.3642037808895111,16
42,1,114,0.2462647259235382,0.2907409071922302,16
42,1,115,0.260739266872406,0.3131848871707916,16
42,1,116,0.22956599295139313,0.26006242632865906,16
42,1,117,0.20084451138973236,0.11808650195598602,16
42,1,118,0.21783384680747986,0.17158421874046326,16
42,1,119,0.27814075350761414,0.41448354721069336,16
42,1,120,0.27596133947372437,0.2801968455314636,16
42,1,121,0.18330395221710205,0.2533724308013916,16
42,1,122,0.17322711646556854,0.21658888459205627,16
42,1,123,0.23339812457561493,0.27687638998031616,16
42,1,124,0.18914327025413513,0.24633024632930756,16
42,1,125,0.206014484167099,0.1598973274230957,16
42,1,126,0.23649117350578308,0.18549153208732605,16
42,1,127,0.24533207714557648,0.16483370959758759,16
42,1,128,0.18485328555107117,0.24791361391544342,16
42,1,129,0.22730353474617004,0.2754691243171692,16
42,1,130,0.1672983318567276,0.2308764010667801,16
42,1,131,0.1811368614435196,0.18902508914470673,16
42,1,132,0.2553589940071106,0.24718794226646423,16
42,1,133,0.16939562559127808,0.3430953025817871,16
