query_id,query,n_judged,n_exact,cNDCG@10,cNDCG@20,Recall@10,ExactHit@10,JudgedCoverage@10,Recall@20,ExactHit@20,JudgedCoverage@20,Recall@50,ExactHit@50,JudgedCoverage@50,MRR,ExplicitIrrelevant@10,Unjudged@10,Top20BoundaryTied
0,salon chair,3301,39,0.6854783972200145,0.6368375882936296,0.001990049751243781,1.0,0.9,0.004311774461028192,1.0,0.8,0.011276948590381426,1.0,0.74,1.0,0.3,0.09999999999999998,0.0
1,smart coffee table,1436,8,0.3649302102017378,0.47100925925184517,0.004936530324400564,0.0,0.7,0.011988716502115656,0.0,0.85,0.03314527503526093,0.0,0.94,0.3333333333333333,0.0,0.30000000000000004,0.0
2,dinosaur,165,151,1.0,1.0,0.06329113924050633,1.0,1.0,0.12658227848101267,1.0,1.0,0.31645569620253167,1.0,1.0,1.0,0.0,0.0,0.0
3,turquoise pillows,997,55,0.5732533164494159,0.5499100592480249,0.010362694300518135,1.0,1.0,0.02072538860103627,1.0,0.95,0.05958549222797927,1.0,0.98,1.0,0.2,0.0,0.0
4,chair and a half recliner,239,23,0.5375576871042891,0.4768867209989031,0.005263157894736842,0.0,0.1,0.02631578947368421,1.0,0.25,0.07894736842105263,1.0,0.3,0.3333333333333333,0.0,0.9,0.0
5,sofa with ottoman,1344,179,0.602825578854125,0.58764354100623,0.006111535523300229,1.0,0.8,0.009931245225362872,1.0,0.65,0.025974025974025976,1.0,0.7,1.0,0.0,0.19999999999999996,0.0
6,acrylic clear chair,109,43,0.7352052034243989,0.6995323183527343,0.0,0.0,0.0,0.020202020202020204,1.0,0.1,0.030303030303030304,1.0,0.06,0.06666666666666667,0.0,1.0,0.0
7,driftwood mirror,603,23,0.7550276532939808,0.6291544184058979,0.018691588785046728,1.0,1.0,0.037383177570093455,1.0,1.0,0.09345794392523364,1.0,1.0,1.0,0.0,0.0,0.0
8,home sweet home sign,105,25,0.6884139210130843,0.6239488605689487,0.06382978723404255,1.0,0.6,0.1276595744680851,1.0,0.6,0.24468085106382978,1.0,0.48,1.0,0.0,0.4,0.0
9,coffee table fire pit,1516,74,1.0,0.9553813714509604,0.006622516556291391,1.0,1.0,0.011920529801324504,1.0,0.9,0.031125827814569535,1.0,0.94,1.0,0.0,0.0,0.0
10,king poster bed,177,21,0.7614578177792672,0.6799605063043368,0.045454545454545456,1.0,0.8,0.07954545454545454,1.0,0.7,0.125,1.0,0.44,1.0,0.0,0.19999999999999996,0.0
11,ombre rug,1428,65,0.9074250374176304,0.776122848844844,0.007042253521126761,1.0,1.0,0.014084507042253521,1.0,1.0,0.035211267605633804,1.0,1.0,1.0,0.0,0.0,0.0
12,large spoon and fork wall decor,225,27,0.8433004480985488,0.7583332287251869,0.05113636363636364,1.0,0.9,0.10227272727272728,1.0,0.95,0.1875,1.0,0.68,1.0,0.0,0.09999999999999998,0.0
13,outdoor privacy wall,122,46,0.8796171333733009,0.8967190697881984,0.07017543859649122,1.0,0.4,0.15789473684210525,1.0,0.45,0.3684210526315789,1.0,0.46,0.25,0.0,0.6,0.0
14,beds that have leds,2692,20,0.6247931328141326,0.4984494708758807,0.005728835136855506,1.0,0.9,0.009548058561425843,1.0,0.9,0.022915340547422024,1.0,0.92,0.5,0.0,0.09999999999999998,0.0
15,black 5 drawer dresser by guilford,613,2,0.5821032065260975,0.6833800218492042,0.010033444816053512,0.0,0.6,0.023411371237458192,0.0,0.7,0.06354515050167224,1.0,0.76,1.0,0.0,0.4,0.0
16,blk 18x18 seat cushions,493,4,0.4700182601018591,0.599057498690034,0.0037593984962406013,0.0,0.1,0.0037593984962406013,0.0,0.05,0.022556390977443608,0.0,0.12,0.3333333333333333,0.0,0.9,0.0
17,closet storage with zipper,103,21,0.7352052034243989,0.6644255810356421,0.038834951456310676,1.0,0.4,0.06796116504854369,1.0,0.35,0.20388349514563106,1.0,0.42,1.0,0.0,0.6,0.0
18,chrome bathroom 4 light vanity light,1053,34,0.37574719213263447,0.4528547815608586,0.032846715328467155,0.0,0.9,0.058394160583941604,1.0,0.8,0.14963503649635038,1.0,0.82,1.0,0.0,0.09999999999999998,0.0
19,gurney  slade 56,14,0,0.8643145546088339,0.9851847929426225,0.4,,0.4,0.4,,0.2,0.4,,0.08,0.5,0.0,0.6,0.0
20,foutains with brick look,94,12,0.1769999688931084,0.34243153224589146,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.06,0.013513513513513514,0.1,0.9,0.0
21,living curtains pearl,127,1,0.6943559465628248,0.7787676299523247,0.031496062992125984,0.0,0.4,0.031496062992125984,0.0,0.2,0.06299212598425197,0.0,0.16,1.0,0.0,0.6,0.0
22,light and navy blue decorative pillow,251,22,0.4532876546741145,0.44871655761331897,0.015306122448979591,0.0,0.3,0.030612244897959183,1.0,0.3,0.0663265306122449,1.0,0.28,1.0,0.0,0.7,0.0
23,stoneford end tables white and wood,1266,0,0.9337457765456111,0.9572416874849684,0.004885993485342019,,0.6,0.010586319218241042,,0.7,0.02687296416938111,,0.68,1.0,0.0,0.4,0.0
24,wood coffee table set by storage,2559,84,0.3333333333333333,0.4251005814248416,0.004287756074321105,0.0,0.9,0.009051929490233444,1.0,0.95,0.023344449737970462,1.0,0.98,1.0,0.0,0.09999999999999998,0.0
25,sunflower,242,227,1.0,1.0,0.04329004329004329,1.0,1.0,0.08658008658008658,1.0,1.0,0.21645021645021645,1.0,1.0,1.0,0.0,0.0,0.0
26,leather chairs,3746,876,0.9074250374176304,0.9402551418644377,0.0027380590203833284,1.0,0.9,0.005780346820809248,1.0,0.95,0.014602981442044418,1.0,0.96,1.0,0.0,0.09999999999999998,0.0
27,outdoor welcome rug,344,100,0.6155411967368624,0.5831674403222384,0.008771929824561403,1.0,0.3,0.011695906432748537,1.0,0.2,0.02631578947368421,1.0,0.18,1.0,0.0,0.7,0.0
28,rooster decor,725,175,1.0,1.0,0.03333333333333333,1.0,1.0,0.06666666666666667,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.0,0.0,0.0
29,bathroom vanity knobs,802,138,1.0,1.0,0.07246376811594203,1.0,1.0,0.14492753623188406,1.0,1.0,0.2971014492753623,1.0,0.96,1.0,0.0,0.0,0.0
30,3 1/2 inch drawer pull,549,88,0.5368232559598008,0.46465908513709564,0.029411764705882353,1.0,1.0,0.052941176470588235,1.0,0.9,0.12941176470588237,1.0,0.88,1.0,0.0,0.0,0.0
