query_id,query,n_judged,n_exact,cNDCG@10,cNDCG@20,Recall@10,ExactHit@10,JudgedCoverage@10,Recall@20,ExactHit@20,JudgedCoverage@20,Recall@50,ExactHit@50,JudgedCoverage@50,MRR,ExplicitIrrelevant@10,Unjudged@10,Top20BoundaryTied
0,salon chair,3301,39,0.7652683665810998,0.6729967705317519,0.0026533996683250414,1.0,1.0,0.004975124378109453,1.0,1.0,0.012603648424543947,1.0,0.96,1.0,0.2,0.0,0.0
1,smart coffee table,1436,8,0.3649302102017378,0.5071682992296993,0.006346967559943582,0.0,0.9,0.012693935119887164,1.0,0.9,0.03173483779971791,1.0,0.9,0.5,0.0,0.09999999999999998,0.0
2,dinosaur,165,151,1.0,1.0,0.06329113924050633,1.0,1.0,0.12658227848101267,1.0,1.0,0.31645569620253167,1.0,1.0,1.0,0.0,0.0,0.0
3,turquoise pillows,997,55,0.9008240627729516,0.8040656342516641,0.012953367875647668,1.0,1.0,0.02461139896373057,1.0,1.0,0.04792746113989637,1.0,0.82,1.0,0.0,0.0,0.0
4,chair and a half recliner,239,23,0.48006117753205346,0.47187721477779393,0.010526315789473684,1.0,0.2,0.02631578947368421,1.0,0.25,0.08421052631578947,1.0,0.32,0.16666666666666666,0.0,0.8,0.0
5,sofa with ottoman,1344,179,0.806984674510095,0.8059444157164446,0.006111535523300229,1.0,0.8,0.01145912910618793,1.0,0.75,0.029029793735676088,1.0,0.78,1.0,0.0,0.19999999999999996,0.0
6,acrylic clear chair,109,43,1.0,0.8910646454408615,0.050505050505050504,1.0,0.5,0.10101010101010101,1.0,0.55,0.18181818181818182,1.0,0.38,0.5,0.0,0.5,0.0
7,driftwood mirror,603,23,0.955830517697074,0.8797272102318043,0.018691588785046728,1.0,1.0,0.037383177570093455,1.0,1.0,0.09345794392523364,1.0,1.0,1.0,0.0,0.0,0.0
8,home sweet home sign,105,25,0.8182198962070145,0.7153360969314663,0.0851063829787234,1.0,0.8,0.14893617021276595,1.0,0.7,0.2872340425531915,1.0,0.54,1.0,0.0,0.19999999999999996,0.0
9,coffee table fire pit,1516,74,1.0,1.0,0.006622516556291391,1.0,1.0,0.013245033112582781,1.0,1.0,0.03245033112582781,1.0,0.98,1.0,0.0,0.0,0.0
10,king poster bed,177,21,0.9014470060563649,0.8190259004557404,0.056818181818181816,1.0,1.0,0.10227272727272728,1.0,0.9,0.2159090909090909,1.0,0.76,1.0,0.0,0.0,0.0
11,ombre rug,1428,65,0.9477344873475497,0.9662695446835886,0.007042253521126761,1.0,1.0,0.014084507042253521,1.0,1.0,0.035211267605633804,1.0,1.0,1.0,0.0,0.0,0.0
12,large spoon and fork wall decor,225,27,1.0,0.8508041927975776,0.056818181818181816,1.0,1.0,0.10227272727272728,1.0,0.95,0.17613636363636365,1.0,0.68,1.0,0.0,0.0,0.0
13,outdoor privacy wall,122,46,0.9074250374176304,0.9138410971605606,0.14035087719298245,1.0,0.8,0.3157894736842105,1.0,0.9,0.5789473684210527,1.0,0.68,0.5,0.0,0.19999999999999996,0.0
14,beds that have leds,2692,20,0.333710858870462,0.3577432125500282,0.004455760661998727,1.0,0.9,0.0076384468491406746,1.0,0.8,0.019732654360280075,1.0,0.84,1.0,0.2,0.09999999999999998,0.0
15,black 5 drawer dresser by guilford,613,2,0.5821032065260975,0.7275787060722136,0.016722408026755852,0.0,1.0,0.033444816053511704,1.0,1.0,0.07357859531772576,1.0,0.9,1.0,0.0,0.0,0.0
16,blk 18x18 seat cushions,493,4,0.704001177685908,0.7457363292645409,0.007518796992481203,1.0,0.2,0.03007518796992481,1.0,0.4,0.06766917293233082,1.0,0.36,0.5,0.0,0.8,0.0
17,closet storage with zipper,103,21,0.7670088400322299,0.6595953332932202,0.038834951456310676,1.0,0.4,0.06796116504854369,1.0,0.35,0.23300970873786409,1.0,0.48,1.0,0.0,0.6,0.0
