query_id,query,n_judged,n_exact,cNDCG@10,cNDCG@20,Recall@10,ExactHit@10,JudgedCoverage@10,Recall@20,ExactHit@20,JudgedCoverage@20,Recall@50,ExactHit@50,JudgedCoverage@50,MRR,ExplicitIrrelevant@10,Unjudged@10,Top20BoundaryTied
0,salon chair,3301,39,0.7729914144099592,0.7124515159411039,0.002321724709784411,1.0,0.8,0.004643449419568822,1.0,0.8,0.012603648424543947,1.0,0.84,1.0,0.1,0.19999999999999996,0.0
1,smart coffee table,1436,8,0.3649302102017378,0.47100925925184517,0.004936530324400564,0.0,0.7,0.011988716502115656,0.0,0.85,0.03314527503526093,0.0,0.94,1.0,0.0,0.30000000000000004,0.0
2,dinosaur,165,151,1.0,0.975128833089037,0.06329113924050633,1.0,1.0,0.12658227848101267,1.0,1.0,0.31645569620253167,1.0,1.0,1.0,0.0,0.0,0.0
3,turquoise pillows,997,55,0.6263966408536787,0.6196274646233804,0.010362694300518135,1.0,1.0,0.022020725388601035,1.0,0.95,0.05958549222797927,1.0,0.98,1.0,0.2,0.0,0.0
4,chair and a half recliner,239,23,0.4769219861846581,0.4408314152971823,0.010526315789473684,0.0,0.2,0.021052631578947368,0.0,0.2,0.07894736842105263,1.0,0.32,0.16666666666666666,0.0,0.8,0.0
5,sofa with ottoman,1344,179,0.6053821208475277,0.674658952674281,0.006111535523300229,1.0,0.8,0.01145912910618793,1.0,0.75,0.029029793735676088,1.0,0.78,1.0,0.0,0.19999999999999996,0.0
6,acrylic clear chair,109,43,0.8824665955977139,0.7815603455535027,0.010101010101010102,1.0,0.1,0.020202020202020204,1.0,0.1,0.030303030303030304,1.0,0.06,0.25,0.0,0.9,0.0
7,driftwood mirror,603,23,0.7490496219327154,0.649027359343263,0.018691588785046728,1.0,1.0,0.037383177570093455,1.0,1.0,0.09345794392523364,1.0,1.0,1.0,0.0,0.0,0.0
8,home sweet home sign,105,25,0.7516714220411039,0.637071743709522,0.07446808510638298,1.0,0.7,0.13829787234042554,1.0,0.65,0.26595744680851063,1.0,0.52,1.0,0.0,0.30000000000000004,0.0
9,coffee table fire pit,1516,74,1.0,0.9516759749177383,0.006622516556291391,1.0,1.0,0.012582781456953643,1.0,0.95,0.031125827814569535,1.0,0.94,1.0,0.0,0.0,0.0
10,king poster bed,177,21,0.8122418648457492,0.6885527681744233,0.03977272727272727,1.0,0.7,0.08522727272727272,1.0,0.75,0.16477272727272727,1.0,0.58,1.0,0.0,0.30000000000000004,0.0
11,ombre rug,1428,65,0.8611511462453225,0.7475465882602523,0.007042253521126761,1.0,1.0,0.014084507042253521,1.0,1.0,0.035211267605633804,1.0,1.0,1.0,0.0,0.0,0.0
12,large spoon and fork wall decor,225,27,0.8566545804700255,0.7566162160522825,0.05113636363636364,1.0,0.9,0.10227272727272728,1.0,0.95,0.20454545454545456,1.0,0.74,1.0,0.0,0.09999999999999998,0.0
13,outdoor privacy wall,122,46,0.9575861412006988,0.8775944007125418,0.07017543859649122,1.0,0.4,0.15789473684210525,1.0,0.45,0.3508771929824561,1.0,0.44,0.2,0.0,0.6,0.0
14,beds that have leds,2692,20,0.619867305887558,0.49362145408641506,0.005092297899427116,1.0,0.9,0.008274984086569064,1.0,0.8,0.019096117122851686,1.0,0.78,1.0,0.1,0.09999999999999998,0.0
15,black 5 drawer dresser by guilford,613,2,0.5821032065260975,0.6833800218492042,0.015050167224080268,0.0,0.9,0.030100334448160536,0.0,0.9,0.061872909698996656,1.0,0.74,1.0,0.0,0.09999999999999998,0.0
16,blk 18x18 seat cushions,493,4,0.42999944008829655,0.5276455529935553,0.0037593984962406013,0.0,0.1,0.011278195488721804,0.0,0.15,0.018796992481203006,0.0,0.12,0.25,0.0,0.9,0.0
17,closet storage with zipper,103,21,0.7555314544141106,0.6998351406641458,0.04854368932038835,1.0,0.5,0.08737864077669903,1.0,0.45,0.23300970873786409,1.0,0.48,1.0,0.0,0.5,0.0
18,chrome bathroom 4 light vanity light,1053,34,0.5620123278040758,0.5702595607572343,0.032846715328467155,1.0,0.9,0.06204379562043796,1.0,0.85,0.15693430656934307,1.0,0.86,1.0,0.0,0.09999999999999998,0.0
19,gurney  slade 56,14,0,0.8572048559638626,0.9780750942976514,0.2,,0.2,0.3,,0.15,0.4,,0.08,0.5,0.0,0.8,0.0
20,foutains with brick look,94,12,0.19169132872777628,0.3540567563505599,0.011111111111111112,0.0,0.2,0.011111111111111112,0.0,0.1,0.011111111111111112,0.0,0.08,0.1,0.1,0.8,0.0
21,living curtains pearl,127,1,0.6943559465628248,0.7787676299523247,0.031496062992125984,0.0,0.4,0.031496062992125984,0.0,0.2,0.05511811023622047,0.0,0.14,1.0,0.0,0.6,0.0
22,light and navy blue decorative pillow,251,22,0.5353880201199216,0.5080003397248998,0.02040816326530612,1.0,0.4,0.05102040816326531,1.0,0.5,0.10204081632653061,1.0,0.4,1.0,0.0,0.6,0.0
23,stoneford end tables white and wood,1266,0,1.0,1.0,0.004885993485342019,,0.6,0.010586319218241042,,0.65,0.02768729641693811,,0.7,1.0,0.0,0.4,0.0
24,wood coffee table set by storage,2559,84,0.38224261473290666,0.43510617391121886,0.004764173415912339,1.0,1.0,0.009051929490233444,1.0,0.95,0.023344449737970462,1.0,0.98,1.0,0.0,0.0,0.0
25,sunflower,242,227,1.0,1.0,0.04329004329004329,1.0,1.0,0.08658008658008658,1.0,1.0,0.21645021645021645,1.0,1.0,1.0,0.0,0.0,0.0
26,leather chairs,3746,876,0.92663607790064,0.9526533201221142,0.0030422878004259203,1.0,1.0,0.005780346820809248,1.0,0.95,0.014907210222087009,1.0,0.98,1.0,0.0,0.0,0.0
27,outdoor welcome rug,344,100,0.5705181411261643,0.532201049924813,0.008771929824561403,1.0,0.3,0.011695906432748537,1.0,0.2,0.02631578947368421,1.0,0.18,1.0,0.0,0.7,0.0
28,rooster decor,725,175,1.0,1.0,0.03333333333333333,1.0,1.0,0.06666666666666667,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.0,0.0,0.0
29,bathroom vanity knobs,802,138,1.0,1.0,0.07246376811594203,1.0,1.0,0.14492753623188406,1.0,1.0,0.3188405797101449,1.0,1.0,1.0,0.0,0.0,0.0
30,3 1/2 inch drawer pull,549,88,0.5726361401144231,0.5126427181356304,0.029411764705882353,1.0,1.0,0.05588235294117647,1.0,0.95,0.1264705882352941,1.0,0.86,1.0,0.0,0.0,0.0
31,burnt orange curtains,168,1,0.6943559465628248,0.7787676299523247,0.023809523809523808,0.0,0.4,0.041666666666666664,0.0,0.35,0.125,0.0,0.42,1.0,0.0,0.6,0.0
32,dark gray dresser,211,3,0.5917067769668569,0.6819012423355953,0.027472527472527472,0.0,0.5,0.027472527472527472,0.0,0.25,0.07142857142857142,1.0,0.26,0.3333333333333333,0.0,0.5,0.0
33,non slip shower floor tile,669,125,0.6813552397582846,0.6531218765414559,0.012987012987012988,1.0,0.5,0.03116883116883117,1.0,0.6,0.08311688311688312,1.0,0.64,0.25,0.0,0.5,0.0
34,bar stool with backrest,740,374,0.5795575024228476,0.6357009262334131,0.013605442176870748,1.0,1.0,0.02585034013605442,1.0,0.95,0.06258503401360545,1.0,0.92,1.0,0.0,0.0,0.0
35,enclosed shoe rack,174,51,0.470077778218629,0.4479977778494606,0.05813953488372093,1.0,1.0,0.09883720930232558,1.0,0.85,0.22674418604651161,1.0,0.78,1.0,0.0,0.0,0.0
36,laundry basket with wheels,157,37,0.8145345535880328,0.8059817466496568,0.02564102564102564,1.0,0.4,0.0641025641025641,1.0,0.5,0.20512820512820512,1.0,0.64,1.0,0.0,0.6,0.0
37,bar stool 24 inches height,875,110,0.46988949834572724,0.4214622234632405,0.012150668286755772,1.0,1.0,0.023086269744835967,1.0,0.95,0.05710814094775213,1.0,0.94,1.0,0.0,0.0,0.0
38,calvin patio chair,255,1,0.6943559465628248,0.7787676299523247,0.04716981132075472,0.0,1.0,0.07547169811320754,0.0,0.8,0.14622641509433962,0.0,0.64,1.0,0.0,0.0,0.0
39,door jewelry organizer,149,31,0.38559884598578353,0.36706378864974476,0.06711409395973154,1.0,1.0,0.1342281879194631,1.0,1.0,0.3288590604026846,1.0,0.98,1.0,0.0,0.0,0.0
40,elegant executive chair,166,40,0.4726995783270176,0.47285658383284906,0.054878048780487805,1.0,0.9,0.09146341463414634,1.0,0.75,0.1951219512195122,1.0,0.64,1.0,0.0,0.09999999999999998,0.0
41,closet pull out valet rod,143,19,0.842063127520229,0.7982321337009175,0.125,1.0,1.0,0.25,1.0,1.0,0.4375,1.0,0.76,1.0,0.0,0.0,0.0
42,toddler couch fold out,149,3,0.5816519441886479,0.6740675834971973,0.13333333333333333,1.0,1.0,0.24,1.0,0.9,0.4,1.0,0.6,1.0,0.0,0.0,0.0
43,solid teak end table,1231,22,0.7140540179552859,0.6761185977300863,0.007611798287345386,1.0,0.9,0.017126546146527116,1.0,0.95,0.04281636536631779,1.0,0.94,1.0,0.1,0.09999999999999998,0.0
44,chrome shower head and valve,219,33,0.4891005388287368,0.5468780127736919,0.04608294930875576,1.0,1.0,0.08755760368663594,1.0,0.95,0.22580645161290322,1.0,0.98,1.0,0.0,0.0,0.0
45,70s inspired furniture,169,20,0.6293982185421705,0.5499937020495799,0.009345794392523364,1.0,0.1,0.018691588785046728,1.0,0.1,0.037383177570093455,1.0,0.08,0.25,0.0,0.9,0.0
46,beach blue headboard,104,5,0.706786282714213,0.7633727231239233,0.058823529411764705,1.0,0.6,0.08823529411764706,1.0,0.45,0.1568627450980392,1.0,0.32,1.0,0.0,0.4,0.0
47,porcelain loaf pan,105,0,1.0,1.0,0.1,,1.0,0.2,,1.0,0.49,,1.0,1.0,0.0,0.0,0.0
48,arwen table lamp,282,1,0.6943559465628248,0.7787676299523247,0.031914893617021274,0.0,0.9,0.06028368794326241,0.0,0.85,0.1453900709219858,0.0,0.82,1.0,0.0,0.09999999999999998,0.0
49,moen matte black hooks,135,0,1.0,0.963643712011461,0.017241379310344827,,0.2,0.017241379310344827,,0.1,0.02586206896551724,,0.06,0.5,0.0,0.8,0.0
50,tufted chair with gold legs,404,28,0.3965255762463672,0.396407204508497,0.015345268542199489,1.0,0.6,0.028132992327365727,1.0,0.55,0.05370843989769821,1.0,0.42,1.0,0.0,0.4,0.0
51,kohen 5 drawer dresser,595,1,0.6943559465628248,0.7787676299523247,0.015306122448979591,0.0,0.9,0.027210884353741496,0.0,0.8,0.0663265306122449,1.0,0.78,1.0,0.0,0.09999999999999998,0.0
52,westling coffee table,1433,0,1.0,1.0,0.004929577464788733,,0.7,0.011971830985915493,,0.85,0.03309859154929577,,0.94,0.3333333333333333,0.0,0.30000000000000004,0.0
53,carolyn console table,610,0,1.0,1.0,0.01639344262295082,,1.0,0.03278688524590164,,1.0,0.08196721311475409,,1.0,1.0,0.0,0.0,0.0
54,wayfair sleep zippered,143,5,0.503422728904997,0.6344519480801175,0.06521739130434782,1.0,0.9,0.10869565217391304,1.0,0.75,0.2391304347826087,1.0,0.66,1.0,0.0,0.09999999999999998,0.0
55,tollette teal outdoor rug,171,1,0.6943559465628248,0.7787676299523247,0.047058823529411764,0.0,0.8,0.09411764705882353,0.0,0.8,0.18823529411764706,0.0,0.64,1.0,0.0,0.19999999999999996,0.0
56,royal blue counter height chairs,344,0,0.13886244387355456,0.2718488939072703,0.004329004329004329,,0.7,0.021645021645021644,,0.8,0.06493506493506493,,0.78,0.5,0.6,0.30000000000000004,0.0
57,jordanna solid wood rocking,1406,1,0.4584660801557625,0.3318485550715127,0.005263157894736842,1.0,0.3,0.005263157894736842,1.0,0.55,0.010526315789473684,1.0,0.54,1.0,0.2,0.7,0.0
58,medium size chandelier,164,63,0.470077778218629,0.4662023616946231,0.012345679012345678,1.0,0.2,0.012345679012345678,1.0,0.1,0.05555555555555555,1.0,0.18,1.0,0.0,0.8,0.0
59,broadway lever,165,43,1.0,1.0,0.06451612903225806,1.0,1.0,0.12903225806451613,1.0,1.0,0.3161290322580645,1.0,0.98,1.0,0.0,0.0,0.0
60,capricorn chest,332,3,0.1942340200458345,0.3722326437662783,0.009259259259259259,0.0,0.7,0.021604938271604937,0.0,0.6,0.05246913580246913,0.0,0.44,0.16666666666666666,0.4,0.30000000000000004,0.0
61,overstreet rustic pub stools,162,1,0.6943559465628248,0.7787676299523247,0.012345679012345678,0.0,0.2,0.018518518518518517,0.0,0.15,0.07407407407407407,0.0,0.24,0.25,0.0,0.8,0.0
62,7qt slow cooker,157,9,0.6525800926727293,0.7724072446900425,0.06756756756756757,1.0,1.0,0.13513513513513514,1.0,1.0,0.33783783783783783,1.0,1.0,1.0,0.0,0.0,0.0
63,monthly calendar,115,72,1.0,0.9029664418608325,0.09433962264150944,1.0,1.0,0.18867924528301888,1.0,1.0,0.4716981132075472,1.0,1.0,1.0,0.0,0.0,0.0
64,zachary 72.5,77,1,0.5808000122538921,0.6965731681343159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022172949002217295,0.0,1.0,0.0
65,gnome fairy garden,156,38,0.5857325373593741,0.520461063714712,0.06535947712418301,1.0,1.0,0.13071895424836602,1.0,1.0,0.3202614379084967,1.0,0.98,1.0,0.0,0.0,0.0
66,novara pergola,69,1,0.8125952066495404,0.8643519933564188,0.140625,1.0,0.9,0.28125,1.0,0.9,0.5625,1.0,0.72,1.0,0.0,0.09999999999999998,0.0
67,osgood mirror,587,0,1.0,1.0,0.01984126984126984,,1.0,0.03968253968253968,,1.0,0.09722222222222222,,1.0,1.0,0.0,0.0,0.0
68,nautical platters,204,89,0.9095430364058891,0.8709555083009789,0.05952380952380952,1.0,1.0,0.11904761904761904,1.0,1.0,0.2916666666666667,1.0,0.98,1.0,0.0,0.0,0.0
69,wall sconce with usb port,235,13,0.2772825711770297,0.36392622293042837,0.03482587064676617,0.0,0.9,0.07960199004975124,1.0,0.95,0.18407960199004975,1.0,0.82,1.0,0.2,0.09999999999999998,0.0
70,annex dresser,504,1,0.6943559465628248,0.7787676299523247,0.019880715705765408,0.0,1.0,0.03578528827037773,0.0,0.9,0.08151093439363817,0.0,0.82,1.0,0.0,0.0,0.0
71,infant girl crib bedding,139,47,0.6852288622501684,0.6663859359347911,0.07246376811594203,1.0,1.0,0.13043478260869565,1.0,0.95,0.32608695652173914,1.0,0.92,1.0,0.0,0.0,0.0
72,fold in half table,174,85,0.7139059108075956,0.7227277084184082,0.06134969325153374,1.0,1.0,0.1165644171779141,1.0,0.95,0.27607361963190186,1.0,0.9,1.0,0.0,0.0,0.0
73,certified international melamine,181,0,1.0,1.0,0.05660377358490566,,0.9,0.11320754716981132,,0.9,0.2893081761006289,,0.92,1.0,0.0,0.09999999999999998,0.0
74,serta kleinmon,87,3,0.9520896899080846,0.9626733698729122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,1.0,0.0
75,sheffield home bath set,231,4,0.4700182601018591,0.5788037469624102,0.051094890510948905,0.0,0.7,0.08759124087591241,0.0,0.6,0.16058394160583941,0.0,0.44,0.3333333333333333,0.0,0.30000000000000004,0.0
76,46 inch closet door,135,2,0.14744406693106424,0.27986644259372917,0.03636363636363636,0.0,0.5,0.07272727272727272,0.0,0.6,0.21818181818181817,0.0,0.54,0.1111111111111111,0.3,0.5,0.0
77,sancroft armchair,661,1,0.6943559465628248,0.7787676299523247,0.009077155824508321,0.0,0.6,0.012102874432677761,0.0,0.4,0.03177004538577912,0.0,0.42,1.0,0.0,0.4,0.0
78,dorel vanity,948,3,0.5159958223394444,0.6229152997582164,0.011723329425556858,0.0,1.0,0.023446658851113716,0.0,1.0,0.05861664712778429,0.0,1.0,1.0,0.0,0.0,0.0
79,palram harmony greenhouses,122,0,0.685119869332369,0.7967866449883108,0.0761904761904762,,1.0,0.17142857142857143,,1.0,0.41904761904761906,,0.98,0.5,0.2,0.0,0.0
80,7 draw white dresser,198,39,0.5242306598349795,0.4802055747047357,0.02040816326530612,1.0,0.4,0.05102040816326531,1.0,0.5,0.1326530612244898,1.0,0.52,1.0,0.0,0.6,0.0
81,orren ellis l shape desk,233,75,0.524461289859338,0.503462223142436,0.0410958904109589,1.0,0.9,0.0547945205479452,1.0,0.6,0.1095890410958904,1.0,0.48,1.0,0.0,0.09999999999999998,0.0
82,bathroom vanity with counter space,668,53,0.3333333333333333,0.3333333333333334,0.0061162079510703364,0.0,0.4,0.013761467889908258,0.0,0.45,0.05657492354740061,1.0,0.74,1.0,0.0,0.6,0.0
83,wall art fiji,103,0,0.88995411685096,0.9289799801831714,0.020618556701030927,,0.3,0.041237113402061855,,0.25,0.05154639175257732,,0.12,0.25,0.1,0.7,0.0
84,full metal bed rose gold,299,1,0.21915049037770085,0.34658072567398923,0.0,0.0,0.2,0.009569377990430622,0.0,0.25,0.023923444976076555,0.0,0.28,0.06666666666666667,0.2,0.8,0.0
85,3/4 size mattress,152,0,1.0,1.0,0.02830188679245283,,0.3,0.04716981132075472,,0.25,0.16981132075471697,,0.36,0.3333333333333333,0.0,0.7,0.0
86,aloe vera plant pot,142,15,0.43450812738535693,0.475369949179651,0.07246376811594203,1.0,1.0,0.14492753623188406,1.0,1.0,0.36231884057971014,1.0,1.0,1.0,0.0,0.0,0.0
87,vlad modular sectional,221,0,1.0,1.0,0.04072398190045249,,0.9,0.07239819004524888,,0.8,0.12217194570135746,,0.54,1.0,0.0,0.09999999999999998,0.0
88,rose gold lounge,159,1,0.4624053395023244,0.4428789574319695,0.018518518518518517,0.0,0.5,0.05555555555555555,0.0,0.45,0.08333333333333333,0.0,0.32,1.0,0.3,0.5,0.0
89,whimsical solar lights,142,68,0.7979589033322888,0.7547400788598914,0.05925925925925926,1.0,0.8,0.13333333333333333,1.0,0.9,0.3111111111111111,1.0,0.84,1.0,0.0,0.19999999999999996,0.0
90,filaret outdoor sofa,242,0,1.0,1.0,0.03734439834024896,,0.9,0.07468879668049792,,0.9,0.16597510373443983,,0.82,1.0,0.0,0.09999999999999998,0.0
91,industrial pipe dining  table,686,8,0.47542913722204017,0.5630509689904146,0.010447761194029851,1.0,0.7,0.022388059701492536,1.0,0.75,0.050746268656716415,1.0,0.68,1.0,0.0,0.30000000000000004,0.0
92,antique silver entry table,170,0,1.0,1.0,0.018072289156626505,,0.3,0.030120481927710843,,0.25,0.05421686746987952,,0.18,0.25,0.0,0.7,0.0
93,outdoor sectional dining,233,58,0.48006117753205346,0.5193769539331005,0.004524886877828055,1.0,0.1,0.01809954751131222,1.0,0.2,0.04524886877828054,1.0,0.2,0.2,0.0,0.9,0.0
94,kohler whitehaven farmhouse kitchen sink,197,4,0.4700182601018591,0.5788037469624102,0.06666666666666667,0.0,1.0,0.13333333333333333,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0
95,entertainment stand end table,820,49,0.3333333333333333,0.35974737803721046,0.001226993865030675,0.0,0.1,0.007361963190184049,0.0,0.3,0.024539877300613498,1.0,0.4,0.1,0.0,0.9,0.0
96,bar room wall decor,384,75,0.955830517697074,0.9020247322931304,0.028368794326241134,1.0,0.8,0.05673758865248227,1.0,0.8,0.1276595744680851,1.0,0.72,1.0,0.0,0.19999999999999996,0.0
97,regner power loom red,197,1,0.6943559465628248,0.7787676299523247,0.01020408163265306,0.0,0.2,0.015306122448979591,0.0,0.15,0.03571428571428571,0.0,0.14,0.5,0.0,0.8,0.0
98,gracie oaks 62 oller 14 ceiling fan,124,0,1.0,1.0,0.08849557522123894,,1.0,0.17699115044247787,,1.0,0.4336283185840708,,1.0,1.0,0.0,0.0,0.0
99,arched christmas tree,121,0,1.0,1.0,0.09009009009009009,,1.0,0.17117117117117117,,0.95,0.3783783783783784,,0.86,1.0,0.0,0.0,0.0
100,tufted upholstered bed diamond,887,211,0.8501591578697532,0.7110774866315531,0.009852216748768473,1.0,0.8,0.01847290640394089,1.0,0.75,0.05295566502463054,1.0,0.86,1.0,0.0,0.19999999999999996,0.0
101,48 in entry table with side by side drawer,283,4,0.2714002946051702,0.37964557994949544,0.007722007722007722,0.0,0.4,0.015444015444015444,0.0,0.3,0.04247104247104247,0.0,0.3,0.14285714285714285,0.2,0.6,0.0
102,flamingo,68,57,0.9216017310213247,0.9159668256406696,0.15789473684210525,1.0,1.0,0.3157894736842105,1.0,1.0,0.7719298245614035,1.0,0.92,1.0,0.1,0.0,0.0
103,kitchen anti fatigue mats,368,230,1.0,0.947996196519201,0.027247956403269755,1.0,1.0,0.05449591280653951,1.0,1.0,0.1362397820163488,1.0,1.0,1.0,0.0,0.0,0.0
104,flour and sugar containers,179,12,0.48006117753205346,0.5845926133046182,0.0449438202247191,1.0,0.8,0.09550561797752809,1.0,0.85,0.21910112359550563,1.0,0.78,1.0,0.0,0.19999999999999996,0.0
105,outdoor movie screen,149,62,1.0,1.0,0.07352941176470588,1.0,1.0,0.14705882352941177,1.0,1.0,0.36764705882352944,1.0,1.0,1.0,0.0,0.0,0.0
106,bed risers,2245,36,0.955830517697074,0.9459046995463904,0.10526315789473684,1.0,1.0,0.21052631578947367,1.0,1.0,0.4,1.0,0.98,1.0,0.0,0.0,0.0
107,front porch furniture sets,309,43,0.3333333333333333,0.35757085865902594,0.009900990099009901,0.0,0.3,0.0165016501650165,0.0,0.25,0.026402640264026403,0.0,0.16,0.5,0.0,0.7,0.0
108,ayesha curry kitchen,131,81,1.0,1.0,0.07936507936507936,1.0,1.0,0.15873015873015872,1.0,1.0,0.3968253968253968,1.0,1.0,1.0,0.0,0.0,0.0
109,hillsby oriental rug,247,39,0.615553800033854,0.6297838042060963,0.004048582995951417,1.0,0.1,0.016194331983805668,1.0,0.2,0.05263157894736842,1.0,0.26,1.0,0.0,0.9,0.0
110,mila task chair,348,0,1.0,1.0,0.023054755043227664,,0.8,0.043227665706051875,,0.75,0.11239193083573487,,0.78,1.0,0.0,0.19999999999999996,0.0
111,delta trinsic,161,69,1.0,1.0,0.05806451612903226,1.0,0.9,0.12258064516129032,1.0,0.95,0.21935483870967742,1.0,0.68,1.0,0.0,0.09999999999999998,0.0
112,pineapple,271,266,1.0,1.0,0.03759398496240601,1.0,1.0,0.07518796992481203,1.0,1.0,0.18796992481203006,1.0,1.0,1.0,0.0,0.0,0.0
113,led light strip,432,75,1.0,0.9763266600610571,0.026455026455026454,1.0,1.0,0.05291005291005291,1.0,1.0,0.13227513227513227,1.0,1.0,1.0,0.0,0.0,0.0
114,geralyn upholstered storage platform bed,1252,3,0.5159958223394444,0.6229152997582164,0.007323026851098454,0.0,0.9,0.015459723352318959,0.0,0.95,0.03580146460537022,0.0,0.9,1.0,0.0,0.09999999999999998,0.0
115,peacock,224,202,1.0,1.0,0.04878048780487805,1.0,1.0,0.0975609756097561,1.0,1.0,0.24390243902439024,1.0,1.0,1.0,0.0,0.0,0.0
116,brockham solid blackout thermal grommet curtain panels,595,0,1.0,1.0,0.01721170395869191,,1.0,0.03442340791738382,,1.0,0.08605851979345955,,1.0,1.0,0.0,0.0,0.0
117,tall storage cabinet,430,128,0.6655266239440208,0.6408831718698815,0.011876484560570071,1.0,0.5,0.026128266033254157,1.0,0.55,0.05463182897862233,1.0,0.46,1.0,0.0,0.5,0.0
118,body pillow case,216,94,1.0,0.975128833089037,0.046296296296296294,1.0,1.0,0.08333333333333333,1.0,0.9,0.19907407407407407,1.0,0.86,1.0,0.0,0.0,0.0
119,welcome sign,441,158,0.7027621406415305,0.6197885718607525,0.0273972602739726,1.0,1.0,0.0547945205479452,1.0,1.0,0.13150684931506848,1.0,0.96,1.0,0.0,0.0,0.0
120,zodiac pillow,979,33,0.7599627620744219,0.7735969973468141,0.012077294685990338,1.0,1.0,0.024154589371980676,1.0,1.0,0.057971014492753624,1.0,0.98,1.0,0.0,0.0,0.0
121,upholstered bed,2977,726,0.914856882358379,0.945051411928014,0.004932182490752158,1.0,0.9,0.009864364981504316,1.0,0.85,0.025893958076448828,1.0,0.92,1.0,0.1,0.09999999999999998,0.0
122,king size bed,448,375,0.5968763075254392,0.6761163364159899,0.011904761904761904,1.0,0.6,0.02619047619047619,1.0,0.6,0.05476190476190476,1.0,0.5,0.25,0.1,0.4,0.0
123,entrance table,4329,187,0.07659853669156179,0.18873538781014937,0.0013157894736842105,0.0,0.9,0.004824561403508772,1.0,0.95,0.011842105263157895,1.0,0.94,0.2,0.6,0.09999999999999998,0.0
124,unique coffee tables,1467,324,0.21368192994278842,0.2660279931698605,0.003869969040247678,0.0,0.7,0.010835913312693499,1.0,0.85,0.03173374613003096,1.0,0.94,0.16666666666666666,0.2,0.30000000000000004,0.0
125,boho bed frame,283,1,0.8417297125548552,0.8338060242896984,0.012,1.0,0.3,0.02,1.0,0.35,0.04,1.0,0.26,0.5,0.0,0.7,0.0
126,leather dining chairs,719,241,1.0,1.0,0.01327433628318584,1.0,0.9,0.028023598820058997,1.0,0.95,0.05604719764011799,1.0,0.76,0.5,0.0,0.09999999999999998,0.0
