query_id,n_highest,n_judged,Recall@20,Recall@50,Recall@100,Recall@200,Recall@500,Recall@1000,cNDCG@10
0,39,3301,0.3076923076923077,0.6666666666666666,0.717948717948718,0.7435897435897436,0.9230769230769231,0.9487179487179487,0.870687400055453
1,8,1436,0.0,0.0,0.0,0.0,0.375,0.875,0.3649302102017378
2,151,165,0.13245033112582782,0.32450331125827814,0.6357615894039735,0.9271523178807947,0.9602649006622517,0.9668874172185431,1.0
3,55,997,0.14545454545454545,0.23636363636363636,0.3090909090909091,0.41818181818181815,0.6727272727272727,0.9454545454545454,0.7005261075160827
4,23,239,0.043478260869565216,0.17391304347826086,0.2608695652173913,0.30434782608695654,0.5652173913043478,0.6956521739130435,0.3333333333333333
5,179,1344,0.055865921787709494,0.1340782122905028,0.21787709497206703,0.39106145251396646,0.7541899441340782,0.8994413407821229,0.7006441416532717
6,43,109,0.046511627906976744,0.09302325581395349,0.16279069767441862,0.20930232558139536,0.3953488372093023,0.46511627906976744,0.7411832347856644
7,23,603,0.5217391304347826,0.5652173913043478,0.6956521739130435,0.8695652173913043,1.0,1.0,0.8943286401726792
8,25,105,0.2,0.4,0.64,0.92,1.0,1.0,0.7516714220411038
9,74,1516,0.2702702702702703,0.5,0.6351351351351351,0.7702702702702703,0.8783783783783784,0.9594594594594594,1.0
10,21,177,0.5714285714285714,0.8095238095238095,0.8571428571428571,0.9047619047619048,1.0,1.0,0.8103670991788406
11,65,1428,0.3076923076923077,0.5846153846153846,0.6461538461538462,0.7076923076923077,0.8,0.9692307692307692,1.0
12,27,225,0.4444444444444444,0.7407407407407407,0.8148148148148148,0.8518518518518519,0.8888888888888888,0.9629629629629629,0.8454846168880916
13,46,122,0.30434782608695654,0.5217391304347826,0.6739130434782609,0.782608695652174,0.9565217391304348,0.9782608695652174,1.0
14,20,2692,0.4,0.5,0.6,0.65,0.65,0.9,0.8219006958095325
15,2,613,0.5,0.5,0.5,1.0,1.0,1.0,0.6675139551208341
16,4,493,0.25,0.25,0.5,0.5,0.5,0.5,0.5698234218122689
17,21,103,0.3333333333333333,0.42857142857142855,0.6190476190476191,0.8571428571428571,0.9523809523809523,1.0,0.6904724624669455
18,34,1053,0.3235294117647059,0.5294117647058824,0.6176470588235294,0.8529411764705882,0.9705882352941176,0.9705882352941176,0.7599627620744219
19,0,14,,,,,,,0.800693766409882
20,12,94,0.0,0.0,0.0,0.0,0.0,0.0,0.20014370953870084
