query_id,n_highest,n_judged,Recall@20,Recall@50,Recall@100,Recall@200,Recall@500,Recall@1000,cNDCG@10
0,39,3301,0.46153846153846156,0.7948717948717948,0.7948717948717948,0.8205128205128205,0.8717948717948718,0.9230769230769231,1.0
1,8,1436,0.125,0.125,0.25,0.625,0.625,0.875,0.5255664792793981
2,151,165,0.12582781456953643,0.32450331125827814,0.6490066225165563,0.9403973509933775,0.9602649006622517,0.9801324503311258,1.0
3,55,997,0.16363636363636364,0.2,0.32727272727272727,0.43636363636363634,0.7454545454545455,0.9636363636363636,0.8385490138548526
4,23,239,0.043478260869565216,0.13043478260869565,0.21739130434782608,0.30434782608695654,0.4782608695652174,0.6521739130434783,0.3965255762463672
5,179,1344,0.08379888268156424,0.16759776536312848,0.2905027932960894,0.4860335195530726,0.8324022346368715,0.9553072625698324,0.9035650050446237
6,43,109,0.09302325581395349,0.18604651162790697,0.23255813953488372,0.37209302325581395,0.4186046511627907,0.5581395348837209,0.9368077570869662
7,23,603,0.5217391304347826,0.6521739130434783,0.7391304347826086,0.782608695652174,0.9565217391304348,1.0,0.9069212362975005
8,25,105,0.48,0.56,0.72,0.84,1.0,1.0,0.841610994396208
9,74,1516,0.2702702702702703,0.6351351351351351,0.9594594594594594,1.0,1.0,1.0,1.0
10,21,177,0.47619047619047616,0.9047619047619048,1.0,1.0,1.0,1.0,0.894393898287665
11,65,1428,0.2923076923076923,0.6923076923076923,0.9538461538461539,0.9846153846153847,1.0,1.0,0.9368077570869662
12,27,225,0.4444444444444444,0.8148148148148148,0.8888888888888888,0.8888888888888888,0.9259259259259259,0.9259259259259259,0.8943286401726792
13,46,122,0.391304347826087,0.6956521739130435,0.8478260869565217,0.9782608695652174,1.0,1.0,1.0
14,20,2692,0.4,0.55,0.65,0.7,0.8,1.0,0.8527809579781418
15,2,613,1.0,1.0,1.0,1.0,1.0,1.0,0.9124031819349623
16,4,493,0.5,0.75,0.75,0.75,0.75,0.75,0.780359707276365
17,21,103,0.3333333333333333,0.6666666666666666,0.7619047619047619,0.9047619047619048,1.0,1.0,0.6783074999417438
18,34,1053,0.35294117647058826,0.7352941176470589,0.8235294117647058,0.9117647058823529,0.9411764705882353,0.9411764705882353,0.9432379215722527
19,0,14,,,,,,,0.800693766409882
20,12,94,0.0,0.0,0.0,0.0,0.08333333333333333,0.25,0.25544973058563153
21,1,127,0.0,0.0,0.0,0.0,1.0,1.0,0.694355946562825
22,22,251,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.22727272727272727,0.6818181818181818,1.0,0.4634593338604407
23,0,1266,,,,,,,1.0
24,84,2559,0.07142857142857142,0.10714285714285714,0.23809523809523808,0.44047619047619047,0.7857142857142857,0.9404761904761905,0.6101871780591608
25,227,242,0.0881057268722467,0.22026431718061673,0.43612334801762115,0.8546255506607929,0.9691629955947136,0.9779735682819384,1.0
26,876,3746,0.017123287671232876,0.04223744292237443,0.08904109589041095,0.17465753424657535,0.4041095890410959,0.615296803652968,0.9048032373092417
27,100,344,0.18,0.38,0.57,0.82,0.97,1.0,1.0
28,175,725,0.11428571428571428,0.28,0.5657142857142857,0.9371428571428572,0.9828571428571429,0.9885714285714285,1.0
29,138,802,0.057971014492753624,0.18840579710144928,0.2753623188405797,0.38405797101449274,0.6231884057971014,0.8768115942028986,0.4382868940754302
30,88,549,0.07954545454545454,0.19318181818181818,0.4090909090909091,0.6477272727272727,0.9886363636363636,1.0,0.6070479867117655
31,1,168,0.0,0.0,0.0,0.0,1.0,1.0,0.694355946562825
32,3,211,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.8566951181628005
33,125,669,0.024,0.048,0.136,0.28,0.624,0.912,0.5764961724874297
34,374,740,0.034759358288770054,0.06951871657754011,0.13903743315508021,0.26737967914438504,0.6176470588235294,0.9786096256684492,0.8698739994728926
35,51,174,0.058823529411764705,0.0784313725490196,0.27450980392156865,0.8431372549019608,1.0,1.0,0.39009541176108065
36,37,157,0.2972972972972973,0.5135135135135135,0.8648648648648649,0.972972972972973,1.0,1.0,0.9432379215722527
37,110,875,0.1,0.19090909090909092,0.2636363636363636,0.3181818181818182,0.5181818181818182,0.990909090909091,0.7747424948971201
38,1,255,1.0,1.0,1.0,1.0,1.0,1.0,1.0
39,31,149,0.0967741935483871,0.2903225806451613,0.8064516129032258,1.0,1.0,1.0,0.4800611775320534
40,40,166,0.225,0.525,0.7,0.775,0.95,1.0,0.7554661962991247
41,19,143,0.7368421052631579,0.8421052631578947,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.9473684210526315,0.8905202757957813
42,3,149,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.5159958223394444
43,22,1231,0.45454545454545453,0.7272727272727273,0.8181818181818182,0.9545454545454546,1.0,1.0,0.7869669149567194
44,33,219,0.15151515151515152,0.30303030303030304,0.6666666666666666,0.8484848484848485,1.0,1.0,0.6576612236188553
45,20,169,0.15,0.15,0.25,0.25,0.3,0.5,0.5659450279666586
46,5,104,0.6,0.8,0.8,1.0,1.0,1.0,0.6855293793162892
47,0,105,,,,,,,1.0
48,1,282,1.0,1.0,1.0,1.0,1.0,1.0,1.0
49,0,135,,,,,,,1.0
