query_id,n_highest,n_judged,Recall@20,Recall@50,Recall@100,Recall@200,Recall@500,Recall@1000,cNDCG@10
0,39,3301,0.4358974358974359,0.5897435897435898,0.7435897435897436,0.7948717948717948,0.8205128205128205,0.8717948717948718,0.9510907186004265
1,8,1436,0.125,0.125,0.125,0.375,0.375,0.75,0.3649302102017378
2,151,165,0.13245033112582782,0.32450331125827814,0.6423841059602649,0.9867549668874173,0.9867549668874173,0.9867549668874173,1.0
3,55,997,0.21818181818181817,0.3090909090909091,0.4909090909090909,0.5272727272727272,0.6727272727272727,0.9636363636363636,0.9095430364058891
4,23,239,0.043478260869565216,0.08695652173913043,0.21739130434782608,0.2608695652173913,0.782608695652174,1.0,0.4800611775320534
5,179,1344,0.0893854748603352,0.2011173184357542,0.36312849162011174,0.553072625698324,0.8379888268156425,0.9329608938547486,0.9575861412006988
6,43,109,0.2558139534883721,0.4186046511627907,0.4883720930232558,0.5581395348837209,0.8837209302325582,0.9069767441860465,1.0
7,23,603,0.6521739130434783,0.7391304347826086,0.782608695652174,0.9130434782608695,0.9565217391304348,1.0,0.894393898287665
8,25,105,0.36,0.52,0.72,0.92,1.0,1.0,0.8572775237534388
9,74,1516,0.2702702702702703,0.6621621621621622,0.972972972972973,1.0,1.0,1.0,1.0
10,21,177,0.7142857142857143,0.9523809523809523,1.0,1.0,1.0,1.0,0.955830517697074
11,65,1428,0.2923076923076923,0.7538461538461538,1.0,1.0,1.0,1.0,1.0
12,27,225,0.5925925925925926,0.6666666666666666,0.9629629629629629,1.0,1.0,1.0,0.955830517697074
13,46,122,0.34782608695652173,0.8043478260869565,1.0,1.0,1.0,1.0,0.8551595247651801
14,20,2692,0.15,0.3,0.4,0.5,0.55,0.7,0.4045939487063828
15,2,613,0.5,0.5,0.5,1.0,1.0,1.0,0.7437677542157901
16,4,493,0.5,0.5,0.5,0.5,0.5,0.5,0.7569501982453216
17,21,103,0.23809523809523808,0.47619047619047616,0.5714285714285714,0.8571428571428571,1.0,1.0,0.6744338774498602
18,34,1053,0.29411764705882354,0.5882352941176471,0.7941176470588235,0.9117647058823529,0.9411764705882353,1.0,0.8010066431488295
