query_id,n_highest,n_judged,Recall@20,Recall@50,Recall@100,Recall@200,Recall@500,Recall@1000,cNDCG@10
165,6,40,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5578304233208687
433,7,40,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,0.3534622724673508
500,22,40,0.6363636363636364,0.8181818181818182,0.9545454545454546,1.0,1.0,1.0,0.8044653584329929
541,7,16,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,0.6345696081370328
598,14,39,0.6428571428571429,0.7857142857142857,0.8571428571428571,0.9285714285714286,1.0,1.0,0.7139485449863358
600,26,39,0.5769230769230769,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.8750238005138008
602,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.5118466881970266
622,26,40,0.5,1.0,1.0,1.0,1.0,1.0,0.8709878897936136
637,13,16,0.8461538461538461,1.0,1.0,1.0,1.0,1.0,0.8750238005138008
861,24,40,0.2916666666666667,0.75,1.0,1.0,1.0,1.0,0.3747339319095173
933,4,16,0.5,0.75,1.0,1.0,1.0,1.0,0.3151086579561636
978,12,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8089962706243767
1210,2,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0365969084488821
1293,10,39,0.3,0.8,1.0,1.0,1.0,1.0,0.2690631134928077
1310,1,40,0.0,1.0,1.0,1.0,1.0,1.0,0.06343692275277665
1458,15,39,0.7333333333333333,1.0,1.0,1.0,1.0,1.0,0.575073986183329
1476,17,40,0.5882352941176471,1.0,1.0,1.0,1.0,1.0,0.4501365831671254
1530,17,40,0.6470588235294118,1.0,1.0,1.0,1.0,1.0,0.492076059960301
1659,5,40,0.6,0.8,1.0,1.0,1.0,1.0,0.5736332244564549
1816,4,16,1.0,1.0,1.0,1.0,1.0,1.0,0.5751940899179535
2286,13,39,0.23076923076923078,0.38461538461538464,0.7692307692307693,1.0,1.0,1.0,0.4141818325668527
2390,2,16,0.5,1.0,1.0,1.0,1.0,1.0,0.22283931093953013
2692,7,16,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,0.7676898781154826
2855,7,40,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.6652410055432352
3012,5,17,0.6,0.8,0.8,0.8,1.0,1.0,0.6882996522076692
3492,1,15,1.0,1.0,1.0,1.0,1.0,1.0,0.754744514721805
3494,11,16,1.0,1.0,1.0,1.0,1.0,1.0,0.792859407823836
3986,14,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8910545756824503
4299,1,16,1.0,1.0,1.0,1.0,1.0,1.0,0.754744514721805
4321,5,32,0.0,0.0,0.0,0.0,0.0,0.0,0.3328139641781572
