query_id,n_highest,n_judged,Recall@20,Recall@50,Recall@100,Recall@200,Recall@500,Recall@1000,cNDCG@10
40834,7,72,0.14285714285714285,0.7142857142857143,1.0,1.0,1.0,1.0,0.11438009573372843
41423,24,31,0.125,0.4583333333333333,0.6666666666666666,0.75,0.75,0.7916666666666666,0.7403197768209842
41492,13,40,0.7692307692307693,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.9230769230769231,1.0,0.8206243897688937
41502,11,16,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.8436999957868073
41795,11,16,1.0,1.0,1.0,1.0,1.0,1.0,0.6109136809561047
42118,3,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9324720591204679
42332,13,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8349311752764399
42405,1,16,1.0,1.0,1.0,1.0,1.0,1.0,0.7493957830751555
42445,6,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999
42964,12,40,0.75,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,1.0,0.6332094904873367
42968,4,16,1.0,1.0,1.0,1.0,1.0,1.0,0.845534483064899
43579,11,16,0.45454545454545453,0.7272727272727273,0.7272727272727273,0.8181818181818182,1.0,1.0,0.8177650911347443
43948,2,16,1.0,1.0,1.0,1.0,1.0,1.0,0.6015087191020134
43961,1,16,1.0,1.0,1.0,1.0,1.0,1.0,0.545111004047328
43983,4,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9069266106473777
44424,4,13,0.5,0.5,1.0,1.0,1.0,1.0,0.6228920620975222
44706,3,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.5709299783885432
44816,12,16,0.08333333333333333,0.08333333333333333,0.25,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.848829352468955
44845,7,15,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.6294687185915616
44960,12,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8384706054227643
45294,1,16,1.0,1.0,1.0,1.0,1.0,1.0,0.5
45464,16,40,0.6875,0.875,0.875,0.875,0.9375,1.0,0.7095738047394606
45588,4,16,0.75,1.0,1.0,1.0,1.0,1.0,0.957720908066603
45713,12,16,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.25,0.3333333333333333,0.6678262889110271
45745,10,16,1.0,1.0,1.0,1.0,1.0,1.0,0.7375968551109608
45843,3,15,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.898830758857187
45928,0,15,,,,,,,0.9999999999999999
45990,9,16,0.7777777777777778,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,0.5802314494190631
46008,8,16,1.0,1.0,1.0,1.0,1.0,1.0,0.6038584069787963
46089,7,21,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,0.8788115058401293
46097,6,16,1.0,1.0,1.0,1.0,1.0,1.0,0.6710236363206407
46149,15,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9273697171216335
46177,9,35,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.5112040641974894
46471,10,16,0.9,1.0,1.0,1.0,1.0,1.0,0.8767137607315193
46910,7,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8694754402778482
47106,9,16,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.7149596226935154
47213,8,16,0.75,0.75,0.875,1.0,1.0,1.0,0.6309438586145207
47217,15,16,0.9333333333333333,1.0,1.0,1.0,1.0,1.0,0.9427412906209434
47526,24,40,0.625,1.0,1.0,1.0,1.0,1.0,0.9403711988910498
47631,28,40,0.14285714285714285,0.4642857142857143,0.5357142857142857,0.8214285714285714,0.8928571428571429,1.0,0.9999999999999998
47857,26,40,0.6538461538461539,1.0,1.0,1.0,1.0,1.0,0.8608830943794415
47892,9,16,0.0,0.0,0.0,0.0,0.4444444444444444,0.5555555555555556,0.5310885203163356
48397,12,16,0.4166666666666667,0.5833333333333334,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9273697171216335
48914,22,40,0.5,0.9545454545454546,0.9545454545454546,1.0,1.0,1.0,0.43193248945462215
48929,19,40,0.42105263157894735,0.47368421052631576,0.5789473684210527,0.6842105263157895,0.7368421052631579,0.7894736842105263,0.8579809428223729
49077,11,16,0.5454545454545454,0.5454545454545454,0.8181818181818182,0.9090909090909091,1.0,1.0,0.8205228949141825
49201,10,16,0.5,0.5,0.7,1.0,1.0,1.0,0.7850421539790284
49481,1,16,1.0,1.0,1.0,1.0,1.0,1.0,0.3687325965420826
49972,6,16,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.7970437776621226
50118,13,16,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,1.0,0.9375119002569003
50311,18,41,0.7222222222222222,1.0,1.0,1.0,1.0,1.0,0.6921087601363701
50356,5,16,1.0,1.0,1.0,1.0,1.0,1.0,0.7797537062396566
50494,7,16,0.42857142857142855,0.7142857142857143,0.8571428571428571,1.0,1.0,1.0,0.9521951508150691
51056,1,16,0.0,0.0,0.0,0.0,0.0,1.0,0.31379054258965605
51227,13,16,0.6923076923076923,0.8461538461538461,1.0,1.0,1.0,1.0,0.923371194122541
51454,11,16,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.7849818707050382
52230,13,40,0.38461538461538464,0.9230769230769231,0.9230769230769231,1.0,1.0,1.0,0.11444233767177202
52255,9,14,0.2222222222222222,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,0.6365600832202417
52348,1,16,0.0,0.0,0.0,0.0,0.0,1.0,0.5275675763353551
52482,1,15,1.0,1.0,1.0,1.0,1.0,1.0,0.9370894246032427
52830,3,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.917530835111744
53042,8,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9601867670561087
53114,2,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8857194440863225
53284,6,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9876712785649564
53328,13,16,1.0,1.0,1.0,1.0,1.0,1.0,0.5970274365687492
53451,3,16,1.0,1.0,1.0,1.0,1.0,1.0,0.34371732501410657
54039,13,16,1.0,1.0,1.0,1.0,1.0,1.0,0.7660947300098907
54044,2,15,1.0,1.0,1.0,1.0,1.0,1.0,0.9219180243454467
54558,7,16,1.0,1.0,1.0,1.0,1.0,1.0,0.7097283416638159
54634,5,16,1.0,1.0,1.0,1.0,1.0,1.0,0.870596467627983
54889,1,16,1.0,1.0,1.0,1.0,1.0,1.0,0.754744514721805
55280,5,16,1.0,1.0,1.0,1.0,1.0,1.0,0.47088381205414614
55365,3,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8749622681234847
55531,5,40,0.4,0.8,1.0,1.0,1.0,1.0,0.5921679695373193
55677,12,25,0.4166666666666667,0.5,0.75,0.8333333333333334,1.0,1.0,0.5679971181960171
56281,5,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8579853945406718
56758,3,16,1.0,1.0,1.0,1.0,1.0,1.0,0.7477132578465864
57100,14,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998
57276,24,40,0.4583333333333333,0.9583333333333334,1.0,1.0,1.0,1.0,0.7289527830164028
57921,29,40,0.4482758620689655,0.9310344827586207,1.0,1.0,1.0,1.0,0.9009587051658638
58044,3,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8381902004364407
58233,13,16,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.7236867426917811
58514,11,16,1.0,1.0,1.0,1.0,1.0,1.0,0.7559361930609843
58597,15,16,0.9333333333333333,1.0,1.0,1.0,1.0,1.0,0.9999999999999998
59963,11,16,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.7252886044542689
60628,4,16,0.75,0.75,0.75,1.0,1.0,1.0,0.46813685062925803
61329,14,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9375119002569003
61522,9,16,0.6666666666666666,0.7777777777777778,1.0,1.0,1.0,1.0,0.6525338696093612
61574,10,16,0.8,1.0,1.0,1.0,1.0,1.0,0.7095460365574218
61598,3,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.6206041796526612
61723,2,16,0.5,0.5,1.0,1.0,1.0,1.0,0.43802311329580657
61798,11,16,1.0,1.0,1.0,1.0,1.0,1.0,0.804810999209339
61830,3,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
61961,8,16,0.625,0.625,0.625,0.75,0.875,1.0,0.7625723221090073
62478,8,16,0.875,1.0,1.0,1.0,1.0,1.0,0.7466597163776711
62513,13,16,0.6923076923076923,0.8461538461538461,0.9230769230769231,1.0,1.0,1.0,0.8608830943794415
62558,3,16,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.67109422771861
62858,10,16,0.7,0.9,1.0,1.0,1.0,1.0,0.8049124470648485
62937,2,16,0.5,1.0,1.0,1.0,1.0,1.0,0.8503449055347546
62954,34,40,0.5,0.8529411764705882,0.9705882352941176,1.0,1.0,1.0,0.9223857137111113
63291,5,16,1.0,1.0,1.0,1.0,1.0,1.0,0.7893508399427419
63701,3,16,1.0,1.0,1.0,1.0,1.0,1.0,0.5628129363712194
63917,28,40,0.5714285714285714,0.75,0.9285714285714286,0.9642857142857143,1.0,1.0,0.9999999999999998
63927,7,14,0.7142857142857143,0.7142857142857143,0.8571428571428571,1.0,1.0,1.0,0.6389589701063046
64191,1,16,1.0,1.0,1.0,1.0,1.0,1.0,0.402667751050307
64212,8,38,0.75,1.0,1.0,1.0,1.0,1.0,0.4445894072039163
64296,2,16,0.5,0.5,0.5,0.5,1.0,1.0,0.4031554158742034
64880,2,16,1.0,1.0,1.0,1.0,1.0,1.0,0.7658923597070733
65197,7,16,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,0.48905009004544897
65347,4,16,0.0,0.0,0.0,0.25,0.5,1.0,0.6236744313279076
65397,13,16,0.23076923076923078,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.46153846153846156,0.6153846153846154,0.824329899288405
65683,21,40,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,0.9337457765456108
65798,6,16,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.4481309404185804
66004,14,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9427412906209434
66062,1,16,0.0,0.0,1.0,1.0,1.0,1.0,0.33547749337285077
66396,23,40,0.6086956521739131,0.8695652173913043,0.9130434782608695,0.9565217391304348,0.9565217391304348,1.0,0.6636954462335163
66421,11,15,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8802531908778437
66476,13,16,0.23076923076923078,0.46153846153846156,0.6923076923076923,0.9230769230769231,1.0,1.0,0.8802531908778437
66494,10,39,0.4,0.8,0.9,0.9,0.9,1.0,0.38405523466210423
67075,10,16,1.0,1.0,1.0,1.0,1.0,1.0,0.7925735712153545
67189,1,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9179009385014062
67570,3,16,1.0,1.0,1.0,1.0,1.0,1.0,0.5044094501910426
67637,8,16,0.625,0.875,1.0,1.0,1.0,1.0,0.4669350527855413
67712,7,16,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,0.5772270648812523
67844,1,16,0.0,0.0,1.0,1.0,1.0,1.0,0.4721768432569146
67894,15,16,0.4,0.6,0.8,1.0,1.0,1.0,0.905211635630449
68340,19,25,0.8421052631578947,1.0,1.0,1.0,1.0,1.0,0.9339724701105759
68572,7,16,0.14285714285714285,0.7142857142857143,1.0,1.0,1.0,1.0,0.4114363622629967
69025,2,16,0.5,0.5,1.0,1.0,1.0,1.0,0.8700586836547037
69269,5,16,1.0,1.0,1.0,1.0,1.0,1.0,0.6615609769538648
69657,13,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8156491772332681
69695,9,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9794534336290243
69739,13,16,0.0,0.23076923076923078,0.38461538461538464,0.9230769230769231,1.0,1.0,0.7821091513649006
70263,11,16,0.7272727272727273,0.9090909090909091,1.0,1.0,1.0,1.0,0.7323674647469179
70625,3,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9867015493645674
70787,5,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9793276141128648
71186,8,23,0.875,1.0,1.0,1.0,1.0,1.0,0.22538611694205116
71356,7,16,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,1.0,1.0,0.8206399300419064
71655,20,41,0.5,1.0,1.0,1.0,1.0,1.0,0.7845032288776463
71902,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.15469347214486923
72088,11,16,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8721828485401355
72127,3,16,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6648018473519776
72915,15,16,1.0,1.0,1.0,1.0,1.0,1.0,0.7799082337019199
73215,3,16,1.0,1.0,1.0,1.0,1.0,1.0,0.6775362437919236
73282,7,16,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.7320478702097609
73400,13,41,0.46153846153846156,1.0,1.0,1.0,1.0,1.0,0.2221169008520497
73401,13,16,0.8461538461538461,1.0,1.0,1.0,1.0,1.0,0.8750238005138008
73522,7,16,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,0.747934118510792
73746,3,15,1.0,1.0,1.0,1.0,1.0,1.0,0.5451157916330839
73944,9,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9944529953062746
74270,3,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9000875634730571
74336,4,16,0.5,1.0,1.0,1.0,1.0,1.0,0.897542085779908
74620,7,16,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,0.6187458521829146
74628,24,40,0.625,0.75,0.9166666666666666,0.9583333333333334,1.0,1.0,0.7647010981794549
74654,16,40,0.625,0.875,0.875,0.875,0.9375,0.9375,0.7978029615793976
74782,6,12,0.16666666666666666,0.3333333333333333,0.5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.684416118437658
75417,6,16,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.5713370336063193
75512,28,40,0.39285714285714285,0.9285714285714286,1.0,1.0,1.0,1.0,0.7552769913916447
75831,6,32,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.8333333333333334,1.0,1.0,0.3137387214020289
75925,5,16,0.2,0.4,0.6,1.0,1.0,1.0,0.5125918681774648
76144,12,16,0.6666666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,0.7215830949347576
76820,7,12,0.2857142857142857,0.42857142857142855,0.5714285714285714,1.0,1.0,1.0,0.8084692159756112
76904,7,16,0.0,0.2857142857142857,0.7142857142857143,0.8571428571428571,1.0,1.0,0.6002629147026953
76950,22,40,0.4090909090909091,0.8181818181818182,1.0,1.0,1.0,1.0,0.6798005094796782
76969,6,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9222174184799381
77343,12,40,0.75,1.0,1.0,1.0,1.0,1.0,0.6986735682900308
78347,2,16,1.0,1.0,1.0,1.0,1.0,1.0,0.5237837834852332
79143,7,16,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.7142857142857143,1.0,1.0,0.6039499961041832
79505,14,16,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,0.8019174103317278
80305,8,16,0.75,1.0,1.0,1.0,1.0,1.0,0.7840031096688332
80453,4,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9204039701383389
80880,12,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8436999957868073
81029,1,16,0.0,0.0,0.0,1.0,1.0,1.0,0.31325069256300764
81301,10,40,0.7,1.0,1.0,1.0,1.0,1.0,0.44868267843192494
81478,5,16,0.4,0.6,0.6,0.8,1.0,1.0,0.8142032522139961
81547,1,16,0.0,0.0,0.0,1.0,1.0,1.0,0.545111004047328
82738,1,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9248471725337468
82799,14,16,0.7857142857142857,1.0,1.0,1.0,1.0,1.0,0.8714843703674764
82836,7,16,1.0,1.0,1.0,1.0,1.0,1.0,0.7048564674322761
82977,35,42,0.4,1.0,1.0,1.0,1.0,1.0,0.7446587009526712
83182,8,16,1.0,1.0,1.0,1.0,1.0,1.0,0.893469575438854
83573,5,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8084222174178789
83860,1,16,0.0,1.0,1.0,1.0,1.0,1.0,0.3777986862024355
84011,14,24,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,1.0,0.9344083187801548
84333,7,16,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.7338073655436288
84543,13,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9403711988910498
84692,6,12,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.9402981569135554
84752,11,16,0.5454545454545454,0.9090909090909091,1.0,1.0,1.0,1.0,0.6102505638948682
84990,2,16,1.0,1.0,1.0,1.0,1.0,1.0,0.843170861285083
85202,3,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.7402902353715549
85743,9,16,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,0.6215794416128939
85956,9,15,0.7777777777777778,0.8888888888888888,1.0,1.0,1.0,1.0,0.8010881831177669
87048,12,16,0.75,0.8333333333333334,1.0,1.0,1.0,1.0,0.8205228949141825
87098,6,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9256682215066823
87123,10,16,0.9,1.0,1.0,1.0,1.0,1.0,0.6003124049680698
87931,2,12,1.0,1.0,1.0,1.0,1.0,1.0,0.8703168399706416
88180,2,16,0.0,0.5,1.0,1.0,1.0,1.0,0.9386966886945033
88972,1,16,0.0,0.0,1.0,1.0,1.0,1.0,0.40197178963112035
89016,1,16,0.0,0.0,1.0,1.0,1.0,1.0,0.41516037234797704
89094,5,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9718115276255624
89443,7,15,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.7142857142857143,0.9140185900388865
90070,4,16,0.75,0.75,1.0,1.0,1.0,1.0,0.5305497813759623
90523,15,16,0.2,0.2,0.4,0.6,0.8666666666666667,0.8666666666666667,0.9999999999999998
90653,6,16,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.49095551137851573
90835,5,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9629372251906401
90983,13,32,0.15384615384615385,0.23076923076923078,0.3076923076923077,0.46153846153846156,0.7692307692307693,1.0,0.6612169896091658
91113,5,16,1.0,1.0,1.0,1.0,1.0,1.0,0.953582883951933
91245,3,16,1.0,1.0,1.0,1.0,1.0,1.0,0.5053542629592126
91267,8,16,0.875,1.0,1.0,1.0,1.0,1.0,0.6407998800382977
91452,2,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8713706964600568
91498,2,16,0.0,0.5,0.5,1.0,1.0,1.0,0.16614147572784518
91539,8,16,0.875,1.0,1.0,1.0,1.0,1.0,0.8239779444896332
91847,14,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9337457765456108
92217,33,43,0.18181818181818182,0.6666666666666666,1.0,1.0,1.0,1.0,0.6460207184454043
92320,10,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8019174103317278
92627,16,40,0.0,0.0,0.0,0.1875,0.875,1.0,0.0721350999631138
92663,4,42,0.5,0.5,0.5,0.5,1.0,1.0,0.5970489152625199
92720,10,16,1.0,1.0,1.0,1.0,1.0,1.0,0.7330659429195772
92810,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.5243885447581982
92928,5,16,0.2,0.4,0.4,0.6,0.6,1.0,0.7420427805456776
93169,5,16,1.0,1.0,1.0,1.0,1.0,1.0,0.6432246289315195
93559,21,40,0.38095238095238093,0.8571428571428571,1.0,1.0,1.0,1.0,0.7324555632021486
93654,10,16,0.5,1.0,1.0,1.0,1.0,1.0,0.5510468261953012
93758,9,16,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,0.9251560923630128
94456,13,40,0.6923076923076923,1.0,1.0,1.0,1.0,1.0,0.6414148589109743
94846,3,16,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.4900745620622937
94878,13,16,0.5384615384615384,0.8461538461538461,1.0,1.0,1.0,1.0,0.8778830991479503
94932,13,16,0.5384615384615384,0.8461538461538461,0.9230769230769231,1.0,1.0,1.0,0.8714843703674764
95116,8,16,0.875,0.875,0.875,0.875,0.875,1.0,0.8414815035681997
95136,2,16,0.5,0.5,0.5,0.5,1.0,1.0,0.3924455280110077
