query_id,n_highest,n_judged,Recall@20,Recall@50,Recall@100,Recall@200,Recall@500,Recall@1000,cNDCG@10
165,6,40,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6092104237606843
433,7,40,0.5714285714285714,1.0,1.0,1.0,1.0,1.0,0.3765251033002837
500,22,40,0.5454545454545454,0.8636363636363636,0.9545454545454546,1.0,1.0,1.0,0.8089962706243767
541,7,16,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,0.5915859515260967
598,14,39,0.6428571428571429,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.9285714285714286,1.0,0.7073214882788126
600,26,39,0.6153846153846154,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9375119002569003
602,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.5011341261133793
622,26,40,0.5769230769230769,1.0,1.0,1.0,1.0,1.0,0.7551896772441262
637,13,16,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,0.8044653584329929
861,24,40,0.16666666666666666,0.75,1.0,1.0,1.0,1.0,0.2697259424946965
933,4,16,0.5,0.75,1.0,1.0,1.0,1.0,0.31354856724802593
978,12,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8486629421779802
1210,2,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0365969084488821
1293,10,39,0.4,0.9,1.0,1.0,1.0,1.0,0.11219668346135517
1310,1,40,1.0,1.0,1.0,1.0,1.0,1.0,0.39389733248021697
1458,15,39,0.8,1.0,1.0,1.0,1.0,1.0,0.6285108926059098
1476,17,40,0.5882352941176471,1.0,1.0,1.0,1.0,1.0,0.6109490420675275
1530,17,40,0.6470588235294118,1.0,1.0,1.0,1.0,1.0,0.7524802974161408
1659,5,40,0.6,0.6,1.0,1.0,1.0,1.0,0.673235997366798
1816,4,16,0.75,1.0,1.0,1.0,1.0,1.0,0.253045997201923
2286,13,39,0.23076923076923078,0.5384615384615384,0.7692307692307693,1.0,1.0,1.0,0.4269490747956002
2390,2,16,0.5,1.0,1.0,1.0,1.0,1.0,0.22283931093953013
2692,7,16,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,1.0,0.6023516991254364
2855,7,40,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7910969918993828
3012,5,17,0.6,0.8,1.0,1.0,1.0,1.0,0.6602455904915541
3492,1,15,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999
3494,11,16,1.0,1.0,1.0,1.0,1.0,1.0,0.6945427729307748
3986,14,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8625261805651808
4299,1,16,1.0,1.0,1.0,1.0,1.0,1.0,0.6677387466864252
4321,5,32,0.0,0.0,0.0,0.0,0.0,0.2,0.4388092226141128
4860,2,16,1.0,1.0,1.0,1.0,1.0,1.0,0.7515618133149937
4956,7,16,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,0.8017030552854316
5079,10,16,0.3,0.4,0.4,0.7,0.8,0.8,0.43179224855341586
5094,11,16,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.743667218907612
5419,5,16,1.0,1.0,1.0,1.0,1.0,1.0,0.812973827943771
