query_id,n_highest,n_judged,Recall@20,Recall@50,Recall@100,Recall@200,Recall@500,Recall@1000,cNDCG@10
165,6,40,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.46467801831647626
433,7,40,0.5714285714285714,0.8571428571428571,1.0,1.0,1.0,1.0,0.3349870173036622
500,22,40,0.7727272727272727,0.9545454545454546,1.0,1.0,1.0,1.0,0.8750238005138008
541,7,16,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,0.6279352240112747
598,14,39,0.07142857142857142,0.42857142857142855,0.6428571428571429,0.7857142857142857,1.0,1.0,0.43494511632487143
600,26,39,0.5769230769230769,0.8846153846153846,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9146904720674043
602,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.5394290045830775
622,26,40,0.5,1.0,1.0,1.0,1.0,1.0,0.5123637969040684
637,13,16,0.9230769230769231,0.9230769230769231,0.9230769230769231,1.0,1.0,1.0,0.8714843703674764
861,24,40,0.08333333333333333,0.5416666666666666,0.9583333333333334,1.0,1.0,1.0,0.1569674547367327
933,4,16,0.75,1.0,1.0,1.0,1.0,1.0,0.5462151118564598
978,12,16,1.0,1.0,1.0,1.0,1.0,1.0,0.7679121633419566
1210,2,35,0.0,0.0,0.0,0.0,0.0,0.5,0.3949714482557228
1293,10,39,0.3,0.9,1.0,1.0,1.0,1.0,0.15491277690284677
1310,1,40,1.0,1.0,1.0,1.0,1.0,1.0,0.09902969260104348
1458,15,39,0.8,1.0,1.0,1.0,1.0,1.0,0.6947651160602989
1476,17,40,0.5294117647058824,0.8823529411764706,1.0,1.0,1.0,1.0,0.7412971271777185
1530,17,40,0.6470588235294118,1.0,1.0,1.0,1.0,1.0,0.7298748275068737
1659,5,40,0.6,0.8,0.8,1.0,1.0,1.0,0.5730270726714088
1816,4,16,0.75,1.0,1.0,1.0,1.0,1.0,0.13501079039480407
2286,13,39,0.3076923076923077,0.5384615384615384,0.9230769230769231,0.9230769230769231,1.0,1.0,0.5262116757301745
2390,2,16,1.0,1.0,1.0,1.0,1.0,1.0,0.2196956030098752
2692,7,16,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,0.4527444268440947
2855,7,40,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8071222571628992
3012,5,17,0.4,1.0,1.0,1.0,1.0,1.0,0.439915587832092
3492,1,15,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999
3494,11,16,1.0,1.0,1.0,1.0,1.0,1.0,0.7054359964040167
3986,14,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8625261805651808
4299,1,16,1.0,1.0,1.0,1.0,1.0,1.0,0.6216717592893348
4321,5,32,0.0,0.0,0.0,0.0,0.2,0.2,0.21711556664283913
4860,2,16,1.0,1.0,1.0,1.0,1.0,1.0,0.5947190290778862
4956,7,16,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,0.7687959163226339
5079,10,16,0.3,0.4,0.4,0.4,0.5,0.8,0.4122560726818268
