query_id,Recall@20,VI@20,Robust@20,Never@20,C0_Recall@20,C1_Recall@20,C2s1_Recall@20,C2s2_Recall@20,C2s3_Recall@20,C2s4_Recall@20,C2s5_Recall@20,Recall@100,VI@100,Robust@100,Never@100,C0_Recall@100,C1_Recall@100,C2s1_Recall@100,C2s2_Recall@100,C2s3_Recall@100,C2s4_Recall@100,C2s5_Recall@100,rank_range,worst_schedule@20,schedule_spread@20,worst_schedule@100,schedule_spread@100
0,0.4652014652014652,0.15384615384615385,0.41025641025641024,0.4358974358974359,0.46153846153846156,0.46153846153846156,0.48717948717948717,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.7985347985347985,0.02564102564102564,0.7948717948717948,0.1794871794871795,0.7948717948717948,0.7948717948717948,0.7948717948717948,0.8205128205128205,0.7948717948717948,0.7948717948717948,0.7948717948717948,125.6923076923077,0.46153846153846156,0.025641025641025605,0.7948717948717948,0.02564102564102566
1,0.125,0.0,0.125,0.875,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.23214285714285715,0.25,0.125,0.625,0.25,0.125,0.125,0.25,0.25,0.25,0.375,233.75,0.125,0.0,0.125,0.25
2,0.130558183538316,0.09271523178807947,0.08609271523178808,0.8211920529801324,0.13245033112582782,0.12582781456953643,0.12582781456953643,0.13245033112582782,0.13245033112582782,0.13245033112582782,0.13245033112582782,0.6490066225165563,0.12582781456953643,0.5894039735099338,0.2847682119205298,0.6490066225165563,0.6490066225165563,0.6490066225165563,0.6490066225165563,0.6490066225165563,0.6490066225165563,0.6490066225165563,158.86092715231788,0.12582781456953643,0.006622516556291397,0.6490066225165563,0.0
3,0.14545454545454545,0.0,0.14545454545454545,0.8545454545454545,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.2805194805194805,0.12727272727272726,0.23636363636363636,0.6363636363636364,0.32727272727272727,0.2727272727272727,0.2909090909090909,0.2727272727272727,0.2727272727272727,0.2545454545454545,0.2727272727272727,145.27272727272728,0.14545454545454545,0.0,0.2545454545454545,0.07272727272727275
4,0.043478260869565216,0.08695652173913043,0.0,0.9130434782608695,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.0,0.043478260869565216,0.22981366459627328,0.17391304347826086,0.13043478260869565,0.6956521739130435,0.21739130434782608,0.21739130434782608,0.2608695652173913,0.21739130434782608,0.2608695652173913,0.21739130434782608,0.21739130434782608,922.9565217391304,0.0,0.08695652173913043,0.21739130434782608,0.043478260869565216
5,0.08300079808459697,0.11731843575418995,0.0335195530726257,0.8491620111731844,0.08379888268156424,0.1005586592178771,0.0893854748603352,0.0782122905027933,0.07262569832402235,0.08379888268156424,0.07262569832402235,0.26895450917797287,0.3128491620111732,0.1452513966480447,0.5418994413407822,0.25139664804469275,0.30726256983240224,0.2737430167597765,0.2737430167597765,0.2569832402234637,0.26256983240223464,0.2569832402234637,264.91620111731845,0.07262569832402235,0.027932960893854747,0.25139664804469275,0.055865921787709494
6,0.09634551495016612,0.09302325581395349,0.06976744186046512,0.8372093023255814,0.09302325581395349,0.09302325581395349,0.11627906976744186,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.06976744186046512,0.22259136212624583,0.2558139534883721,0.09302325581395349,0.6511627906976745,0.18604651162790697,0.2558139534883721,0.20930232558139536,0.2558139534883721,0.27906976744186046,0.18604651162790697,0.18604651162790697,1297.5581395348838,0.06976744186046512,0.046511627906976744,0.18604651162790697,0.09302325581395349
7,0.4906832298136646,0.043478260869565216,0.4782608695652174,0.4782608695652174,0.5217391304347826,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.5217391304347826,0.4782608695652174,0.4782608695652174,0.6770186335403726,0.17391304347826086,0.6086956521739131,0.21739130434782608,0.7391304347826086,0.6521739130434783,0.6086956521739131,0.6956521739130435,0.6521739130434783,0.6956521739130435,0.6956521739130435,77.73913043478261,0.4782608695652174,0.04347826086956519,0.6086956521739131,0.13043478260869557
8,0.43428571428571433,0.12,0.36,0.52,0.44,0.44,0.44,0.44,0.44,0.4,0.44,0.6742857142857143,0.08,0.64,0.28,0.64,0.72,0.68,0.64,0.72,0.64,0.68,33.52,0.4,0.03999999999999998,0.64,0.07999999999999996
9,0.2702702702702703,0.25675675675675674,0.16216216216216217,0.581081081081081,0.2702702702702703,0.2702702702702703,0.2702702702702703,0.2702702702702703,0.2702702702702703,0.2702702702702703,0.2702702702702703,0.9305019305019305,0.14864864864864866,0.8513513513513513,0.0,0.972972972972973,0.8513513513513513,0.918918918918919,0.9324324324324325,0.9324324324324325,0.9594594594594594,0.9459459459459459,67.60810810810811,0.2702702702702703,0.0,0.8513513513513513,0.12162162162162171
