query_id,Recall@20,VI@20,Robust@20,Never@20,C0_Recall@20,C1_Recall@20,C2s1_Recall@20,C2s2_Recall@20,C2s3_Recall@20,C2s4_Recall@20,C2s5_Recall@20,Recall@100,VI@100,Robust@100,Never@100,C0_Recall@100,C1_Recall@100,C2s1_Recall@100,C2s2_Recall@100,C2s3_Recall@100,C2s4_Recall@100,C2s5_Recall@100,rank_range,worst_schedule@20,schedule_spread@20,worst_schedule@100,schedule_spread@100
0,0.43223443223443225,0.15384615384615385,0.358974358974359,0.48717948717948717,0.46153846153846156,0.4358974358974359,0.4358974358974359,0.4358974358974359,0.41025641025641024,0.41025641025641024,0.4358974358974359,0.7326007326007327,0.15384615384615385,0.6666666666666666,0.1794871794871795,0.6923076923076923,0.7435897435897436,0.717948717948718,0.7692307692307693,0.717948717948718,0.7435897435897436,0.7435897435897436,175.12820512820514,0.41025641025641024,0.05128205128205132,0.6923076923076923,0.07692307692307698
1,0.125,0.0,0.125,0.875,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.25,0.125,0.625,0.375,0.25,0.25,0.25,0.25,0.125,0.25,260.125,0.125,0.0,0.125,0.25
2,0.12488174077578051,0.10596026490066225,0.0728476821192053,0.8211920529801324,0.12582781456953643,0.09933774834437085,0.1456953642384106,0.09933774834437085,0.1390728476821192,0.13245033112582782,0.13245033112582782,0.6490066225165563,0.09933774834437085,0.609271523178808,0.2913907284768212,0.6423841059602649,0.6423841059602649,0.6622516556291391,0.6622516556291391,0.6490066225165563,0.6423841059602649,0.6423841059602649,130.71523178807948,0.09933774834437085,0.046357615894039736,0.6423841059602649,0.019867549668874274
3,0.14545454545454545,0.0,0.14545454545454545,0.8545454545454545,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.2649350649350649,0.14545454545454545,0.18181818181818182,0.6727272727272727,0.23636363636363636,0.2909090909090909,0.2727272727272727,0.2909090909090909,0.2545454545454545,0.2727272727272727,0.23636363636363636,99.43636363636364,0.14545454545454545,0.0,0.23636363636363636,0.054545454545454536
4,0.006211180124223602,0.043478260869565216,0.0,0.9565217391304348,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.14906832298136646,0.30434782608695654,0.0,0.6956521739130435,0.21739130434782608,0.17391304347826086,0.21739130434782608,0.08695652173913043,0.043478260869565216,0.17391304347826086,0.13043478260869565,532.8695652173913,0.0,0.043478260869565216,0.043478260869565216,0.17391304347826086
5,0.07342378292098962,0.12290502793296089,0.0335195530726257,0.8435754189944135,0.08379888268156424,0.0782122905027933,0.061452513966480445,0.07262569832402235,0.0782122905027933,0.07262569832402235,0.0670391061452514,0.27294493216280924,0.31843575418994413,0.12290502793296089,0.5586592178770949,0.2905027932960894,0.27932960893854747,0.2569832402234637,0.2569832402234637,0.26256983240223464,0.27932960893854747,0.2849162011173184,249.62569832402235,0.061452513966480445,0.022346368715083796,0.2569832402234637,0.03351955307262572
6,0.046511627906976744,0.046511627906976744,0.023255813953488372,0.9302325581395349,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.06976744186046512,0.046511627906976744,0.05980066445182724,0.023255813953488372,0.046511627906976744,0.9302325581395349,0.06976744186046512,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.06976744186046512,0.06976744186046512,0.06976744186046512,758.5116279069767,0.023255813953488372,0.046511627906976744,0.046511627906976744,0.023255813953488372
7,0.453416149068323,0.17391304347826086,0.391304347826087,0.43478260869565216,0.5217391304347826,0.391304347826087,0.4782608695652174,0.391304347826087,0.4782608695652174,0.4782608695652174,0.43478260869565216,0.7515527950310559,0.13043478260869565,0.6956521739130435,0.17391304347826086,0.8260869565217391,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.7391304347826086,45.391304347826086,0.391304347826087,0.13043478260869562,0.7391304347826086,0.08695652173913049
8,0.6,0.08,0.56,0.36,0.6,0.64,0.6,0.6,0.6,0.6,0.56,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.16,0.56,0.07999999999999996,1.0,0.0
9,0.21814671814671813,0.17567567567567569,0.12162162162162163,0.7027027027027027,0.25675675675675674,0.20270270270270271,0.22972972972972974,0.21621621621621623,0.22972972972972974,0.20270270270270271,0.1891891891891892,0.916988416988417,0.20270270270270271,0.7837837837837838,0.013513513513513514,0.9594594594594594,0.8108108108108109,0.9459459459459459,0.9459459459459459,0.9054054054054054,0.918918918918919,0.9324324324324325,51.486486486486484,0.1891891891891892,0.06756756756756754,0.8108108108108109,0.14864864864864857
