epoch,step,loss,gradient_norm_before_clip,alpha,positives,negatives
1,0,1.2409471273422241,0.03478292375802994,0.0500001460313797,16,108
1,1,1.155500888824463,0.03720332309603691,0.05000383034348488,16,109
1,2,0.9976119995117188,0.028219623491168022,0.050008006393909454,16,106
1,3,1.2454057931900024,0.02731354907155037,0.05001236870884895,16,106
1,4,1.0774484872817993,0.03325887396931648,0.05001692473888397,16,118
1,5,1.1764594316482544,0.03475894778966904,0.05002147704362869,16,109
1,6,1.0674505233764648,0.029851531609892845,0.05002615973353386,16,115
1,7,0.8587992787361145,0.024054646492004395,0.05003086104989052,16,90
1,8,1.1810967922210693,0.032661013305187225,0.05003555864095688,16,121
1,9,0.9313512444496155,0.02868432179093361,0.05004008486866951,16,82
1,10,1.366490364074707,0.03805937618017197,0.05004459619522095,16,108
1,11,1.2606148719787598,0.04063902422785759,0.050049178302288055,16,110
1,12,1.101414442062378,0.0325971283018589,0.050053853541612625,16,112
1,13,1.2362143993377686,0.03600409999489784,0.050058700144290924,16,117
1,14,1.0520961284637451,0.034832295030355453,0.05006367340683937,16,90
1,15,1.290945053100586,0.03798319771885872,0.05006876960396767,16,109
1,16,1.1950396299362183,0.03377204015851021,0.05007391422986984,16,108
1,17,1.038891077041626,0.03396127000451088,0.050079118460416794,16,97
1,18,1.3330355882644653,0.0388840027153492,0.0500844269990921,16,105
1,19,1.175114631652832,0.03121703863143921,0.050089575350284576,16,94
1,20,1.1139991283416748,0.03467366844415665,0.0500948503613472,16,102
1,21,1.0387532711029053,0.031891830265522,0.05010022968053818,16,87
1,22,0.9093853235244751,0.028693536296486855,0.050105705857276917,16,82
1,23,1.0138646364212036,0.036353398114442825,0.05011126771569252,16,114
1,24,1.1164116859436035,0.03659777715802193,0.050116971135139465,16,112
1,25,1.214126467704773,0.03598586097359657,0.05012279003858566,16,106
1,26,0.9624918699264526,0.031179780140519142,0.05012863874435425,16,102
1,27,0.9793799519538879,0.03304949402809143,0.05013461038470268,16,98
1,28,0.9160168170928955,0.029337890446186066,0.05014064162969589,16,94
1,29,1.0685275793075562,0.03215515613555908,0.05014666169881821,16,106
1,30,1.1058810949325562,0.034874480217695236,0.05015256628394127,16,96
1,31,1.0908966064453125,0.032025184482336044,0.050158482044935226,16,98
1,32,1.03193998336792,0.0308380164206028,0.05016454681754112,16,94
1,33,1.1358928680419922,0.03569122031331062,0.05017072707414627,16,95
1,34,1.2547986507415771,0.04040826857089996,0.05017705634236336,16,110
1,35,1.3588470220565796,0.03503809869289398,0.0501835010945797,16,122
1,36,1.1393336057662964,0.03305131569504738,0.05019001290202141,16,101
1,37,1.306168556213379,0.0361325778067112,0.050196535885334015,16,107
1,38,1.250194787979126,0.03379376605153084,0.05020308494567871,16,113
1,39,1.3206450939178467,0.03506562486290932,0.050209395587444305,16,107
1,40,1.0622998476028442,0.030814064666628838,0.050215646624565125,16,104
1,41,1.2568995952606201,0.037098731845617294,0.0502220056951046,16,117
1,42,1.278261423110962,0.040058478713035583,0.050228383392095566,16,113
1,43,0.7434782981872559,0.028393980115652084,0.050234757363796234,16,77
1,44,1.0830482244491577,0.03189690783619881,0.05024111643433571,16,101
1,45,1.0079679489135742,0.03548925369977951,0.050247687846422195,16,86
1,46,1.2222250699996948,0.03709397092461586,0.05025424435734749,16,103
1,47,1.0225114822387695,0.03395913168787956,0.05026094987988472,16,110
1,48,0.9573917388916016,0.04303739592432976,0.050267864018678665,16,78
1,49,1.0879099369049072,0.03325445577502251,0.050274867564439774,16,98
1,50,1.0796740055084229,0.035502105951309204,0.05028191953897476,14,76
2,0,0.7994397282600403,0.03343267738819122,0.05028899013996124,16,96
2,1,1.2101916074752808,0.0377456396818161,0.050296228379011154,16,105
2,2,0.9613949656486511,0.032395970076322556,0.05030352622270584,16,99
2,3,0.9213665723800659,0.03206944465637207,0.050310783088207245,16,83
2,4,1.2135834693908691,0.04681331664323807,0.05031828209757805,16,102
2,5,0.796116292476654,0.030919518321752548,0.05032576620578766,16,60
2,6,1.2109155654907227,0.04302706569433212,0.05033339187502861,16,98
2,7,1.213597059249878,0.039944980293512344,0.050341036170721054,16,109
2,8,1.1826735734939575,0.04882019758224487,0.05034890025854111,16,111
2,9,1.2189652919769287,0.04168659448623657,0.050356846302747726,16,97
2,10,1.1529834270477295,0.03644189238548279,0.050364624708890915,16,104
2,11,1.1573917865753174,0.05121675506234169,0.050372619181871414,16,109
2,12,1.0433990955352783,0.04622259363532066,0.050380729138851166,16,99
2,13,1.1636853218078613,0.04128582030534744,0.050388794392347336,16,102
2,14,1.0067616701126099,0.0353546179831028,0.05039673298597336,16,88
2,15,1.142629623413086,0.04983153194189072,0.05040482431650162,16,107
2,16,1.060315489768982,0.04913153499364853,0.05041300505399704,16,111
2,17,1.094428539276123,0.052068959921598434,0.05042127147316933,16,92
2,18,1.1680140495300293,0.05044223740696907,0.05042966082692146,16,96
2,19,0.9396724104881287,0.04899086430668831,0.05043809860944748,16,109
2,20,1.216558814048767,0.04694061353802681,0.050446588546037674,16,113
2,21,1.2908060550689697,0.06092195212841034,0.050455242395401,16,105
2,22,1.0281180143356323,0.05648713558912277,0.05046401917934418,16,108
2,23,1.3035047054290771,0.052270323038101196,0.05047253891825676,16,117
2,24,1.2384965419769287,0.07522591948509216,0.05048130080103874,16,107
2,25,1.125736951828003,0.06828805804252625,0.05049024149775505,16,100
2,26,1.3800686597824097,0.08864115923643112,0.050499364733695984,16,97
2,27,0.9906244874000549,0.07397251576185226,0.0505085326731205,16,104
2,28,1.0565589666366577,0.07328779250383377,0.05051776394248009,16,89
2,29,1.1815929412841797,0.07026732712984085,0.050526946783065796,16,114
2,30,1.1956658363342285,0.07444756478071213,0.0505361445248127,16,122
2,31,1.2273231744766235,0.06516546756029129,0.05054504796862602,16,105
2,32,0.7494693398475647,0.059639282524585724,0.0505538210272789,16,93
2,33,1.0477375984191895,0.09681156277656555,0.05056284740567207,16,112
2,34,0.9943712949752808,0.0811232402920723,0.05057195946574211,16,94
2,35,1.071488857269287,0.092060387134552,0.05058122053742409,16,114
2,36,1.1463191509246826,0.08822716772556305,0.05059048905968666,16,97
2,37,0.9572058916091919,0.08583779633045197,0.050599511712789536,16,98
2,38,1.0159900188446045,0.12406481802463531,0.05060882493853569,16,110
2,39,0.9657534956932068,0.11393008381128311,0.0506180115044117,16,90
2,40,0.9569997191429138,0.09068320691585541,0.05062710866332054,16,95
2,41,1.196263313293457,0.16046899557113647,0.05063652992248535,16,127
2,42,1.04030179977417,0.14069755375385284,0.050646137446165085,16,95
2,43,1.3838212490081787,0.16970449686050415,0.050655972212553024,16,118
2,44,0.9545201659202576,0.21313712000846863,0.050666019320487976,16,98
2,45,1.0173215866088867,0.135886549949646,0.05067598447203636,16,108
2,46,0.9262985587120056,0.1322990357875824,0.050685811787843704,16,104
2,47,1.0139431953430176,0.16099727153778076,0.05069570615887642,16,102
2,48,1.0445220470428467,0.15758180618286133,0.05070536583662033,16,99
2,49,1.080808401107788,0.23360435664653778,0.05071531608700752,16,119
2,50,1.1055753231048584,0.18538852035999298,0.050725266337394714,14,92
3,0,0.9455351233482361,0.17709581553936005,0.05073513463139534,16,99
3,1,0.9533581733703613,0.18546049296855927,0.05074498429894447,16,86
3,2,0.8889776468276978,0.22325298190116882,0.05075499042868614,16,89
3,3,0.9218623638153076,0.22429397702217102,0.050765085965394974,16,105
3,4,0.9761593341827393,0.18951627612113953,0.05077490955591202,16,96
3,5,1.3314721584320068,0.2764948904514313,0.05078490823507309,16,109
3,6,1.135643720626831,0.2840684652328491,0.050795044749975204,16,99
3,7,0.8293060660362244,0.26484471559524536,0.05080524832010269,16,116
3,8,0.9070161581039429,0.2391570508480072,0.050815362483263016,16,114
3,9,0.9626843929290771,0.3156018853187561,0.05082561820745468,16,102
3,10,0.8838955163955688,0.29751646518707275,0.050835926085710526,16,115
3,11,0.7802279591560364,0.2502012848854065,0.05084613338112831,16,105
3,12,1.293806791305542,0.31372711062431335,0.050856348127126694,16,120
3,13,0.9766980409622192,0.27054449915885925,0.05086640641093254,16,100
3,14,0.7456246018409729,0.3259948194026947,0.05087658762931824,16,106
3,15,0.8404663801193237,0.3866139352321625,0.05088697001338005,16,107
3,16,0.7714552879333496,0.31831827759742737,0.05089721456170082,16,96
3,17,1.1377289295196533,0.34944212436676025,0.05090732127428055,16,111
3,18,0.6156241297721863,0.3036717474460602,0.05091732740402222,16,101
3,19,0.9159517288208008,0.3759537637233734,0.05092734470963478,16,110
3,20,0.8117151856422424,0.3213558793067932,0.05093691498041153,16,78
3,21,0.6514847874641418,0.28915849328041077,0.05094633623957634,16,91
3,22,0.9417932629585266,0.3256005644798279,0.05095550790429115,16,115
3,23,0.8227671384811401,0.36498695611953735,0.05096454173326492,16,109
3,24,0.8258373737335205,0.37510886788368225,0.050973452627658844,16,105
3,25,0.8501877188682556,0.46174782514572144,0.05098253861069679,16,121
3,26,0.8209888935089111,0.344916433095932,0.05099163204431534,16,111
3,27,0.7670934200286865,0.27531611919403076,0.05100013315677643,16,97
3,28,0.8330684304237366,0.30960312485694885,0.051008280366659164,16,93
3,29,0.8912171125411987,0.41817572712898254,0.05101579427719116,16,115
3,30,0.853144645690918,0.3114033639431,0.051022641360759735,16,101
3,31,0.6615256071090698,0.30715763568878174,0.05102904886007309,16,98
3,32,0.9568396210670471,0.3835979402065277,0.051035165786743164,16,110
3,33,0.6850584745407104,0.3140755593776703,0.05104111135005951,16,101
3,34,0.8650943636894226,0.3173781931400299,0.05104636773467064,16,104
3,35,0.885834813117981,0.30493828654289246,0.05105102062225342,16,99
3,36,0.8571152687072754,0.38426801562309265,0.051054779440164566,16,96
3,37,0.8317970037460327,0.3348962366580963,0.05105828866362572,16,99
3,38,0.7889929413795471,0.3232051730155945,0.051061417907476425,16,89
3,39,0.7392978668212891,0.33072909712791443,0.05106452479958534,16,107
3,40,0.8693641424179077,0.373875230550766,0.05106785148382187,16,103
3,41,0.7329565286636353,0.33193814754486084,0.05107090622186661,16,97
3,42,0.9435845613479614,0.42673876881599426,0.051072657108306885,16,106
3,43,0.8833762407302856,0.38339588046073914,0.05107412487268448,16,98
3,44,1.011277198791504,0.3977811932563782,0.05107523500919342,16,112
3,45,1.0511454343795776,0.3758030831813812,0.05107633396983147,16,112
3,46,0.747494101524353,0.35219794511795044,0.05107671394944191,16,88
3,47,0.7465072870254517,0.31891417503356934,0.0510769821703434,16,86
3,48,0.6195908784866333,0.34445643424987793,0.05107737332582474,16,101
3,49,0.7921034097671509,0.34630391001701355,0.051077235490083694,16,97
3,50,0.6627777218818665,0.4237099289894104,0.05107715725898743,14,98
4,0,0.6667523384094238,0.34893062710762024,0.051076553761959076,16,93
4,1,0.9959701299667358,0.4235382378101349,0.05107550323009491,16,112
