query_id,Recall@20,VI@20,Robust@20,Never@20,C0_Recall@20,C1_Recall@20,C2s1_Recall@20,C2s2_Recall@20,C2s3_Recall@20,C2s4_Recall@20,C2s5_Recall@20,Recall@100,VI@100,Robust@100,Never@100,C0_Recall@100,C1_Recall@100,C2s1_Recall@100,C2s2_Recall@100,C2s3_Recall@100,C2s4_Recall@100,C2s5_Recall@100,rank_range,worst_schedule@20,schedule_spread@20,worst_schedule@100,schedule_spread@100
0,0.26007326007326004,0.10256410256410256,0.20512820512820512,0.6923076923076923,0.28205128205128205,0.28205128205128205,0.2564102564102564,0.2564102564102564,0.23076923076923078,0.23076923076923078,0.28205128205128205,0.6776556776556776,0.05128205128205128,0.6410256410256411,0.3076923076923077,0.6923076923076923,0.6666666666666666,0.6666666666666666,0.6923076923076923,0.6923076923076923,0.6410256410256411,0.6923076923076923,116.94871794871794,0.23076923076923078,0.051282051282051266,0.6410256410256411,0.05128205128205121
1,0.17857142857142858,0.125,0.125,0.75,0.125,0.125,0.25,0.25,0.125,0.25,0.125,0.23214285714285715,0.25,0.125,0.625,0.25,0.125,0.375,0.25,0.125,0.25,0.25,314.0,0.125,0.125,0.125,0.25
2,0.1315042573320719,0.13245033112582782,0.0728476821192053,0.7947019867549668,0.13245033112582782,0.12582781456953643,0.13245033112582782,0.13245033112582782,0.13245033112582782,0.13245033112582782,0.13245033112582782,0.6423841059602649,0.12582781456953643,0.5761589403973509,0.2980132450331126,0.6423841059602649,0.6423841059602649,0.6423841059602649,0.6490066225165563,0.6423841059602649,0.6423841059602649,0.6357615894039735,87.0728476821192,0.12582781456953643,0.006622516556291397,0.6357615894039735,0.013245033112582738
3,0.16883116883116883,0.07272727272727272,0.14545454545454545,0.7818181818181819,0.16363636363636364,0.18181818181818182,0.16363636363636364,0.16363636363636364,0.16363636363636364,0.16363636363636364,0.18181818181818182,0.34545454545454546,0.2727272727272727,0.2,0.5272727272727272,0.34545454545454546,0.2909090909090909,0.34545454545454546,0.34545454545454546,0.4,0.3090909090909091,0.38181818181818183,164.85454545454544,0.16363636363636364,0.018181818181818188,0.2909090909090909,0.10909090909090913
4,0.006211180124223602,0.043478260869565216,0.0,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.062111801242236024,0.13043478260869565,0.0,0.8695652173913043,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.08695652173913043,485.2608695652174,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216
5,0.09417398244213887,0.20670391061452514,0.0111731843575419,0.7821229050279329,0.08379888268156424,0.09497206703910614,0.10614525139664804,0.10614525139664804,0.08379888268156424,0.09497206703910614,0.0893854748603352,0.39505187549880283,0.4860335195530726,0.16759776536312848,0.3463687150837989,0.3743016759776536,0.39106145251396646,0.40782122905027934,0.3854748603351955,0.3854748603351955,0.41899441340782123,0.4022346368715084,290.67597765363126,0.08379888268156424,0.022346368715083803,0.3743016759776536,0.044692737430167606
6,0.05315614617940199,0.023255813953488372,0.046511627906976744,0.9302325581395349,0.046511627906976744,0.046511627906976744,0.06976744186046512,0.046511627906976744,0.046511627906976744,0.06976744186046512,0.046511627906976744,0.06976744186046512,0.046511627906976744,0.046511627906976744,0.9069767441860465,0.06976744186046512,0.09302325581395349,0.06976744186046512,0.046511627906976744,0.06976744186046512,0.06976744186046512,0.06976744186046512,556.9069767441861,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.046511627906976744
7,0.391304347826087,0.34782608695652173,0.21739130434782608,0.43478260869565216,0.391304347826087,0.34782608695652173,0.43478260869565216,0.30434782608695654,0.43478260869565216,0.43478260869565216,0.391304347826087,0.6894409937888198,0.13043478260869565,0.6521739130434783,0.21739130434782608,0.6956521739130435,0.7391304347826086,0.6521739130434783,0.6521739130434783,0.6956521739130435,0.7391304347826086,0.6521739130434783,47.17391304347826,0.30434782608695654,0.13043478260869562,0.6521739130434783,0.08695652173913038
8,0.657142857142857,0.12,0.64,0.24,0.64,0.64,0.68,0.68,0.68,0.64,0.64,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.16,0.64,0.040000000000000036,1.0,0.0
9,0.2606177606177606,0.25675675675675674,0.13513513513513514,0.6081081081081081,0.25675675675675674,0.2702702702702703,0.2702702702702703,0.25675675675675674,0.25675675675675674,0.25675675675675674,0.25675675675675674,0.8861003861003861,0.1891891891891892,0.7702702702702703,0.04054054054054054,0.9324324324324325,0.7702702702702703,0.8918918918918919,0.9054054054054054,0.9054054054054054,0.9054054054054054,0.8918918918918919,121.13513513513513,0.25675675675675674,0.013513513513513542,0.7702702702702703,0.16216216216216217
