query_id,Recall@20,VI@20,Robust@20,Never@20,C0_Recall@20,C1_Recall@20,C2s1_Recall@20,C2s2_Recall@20,C2s3_Recall@20,C2s4_Recall@20,C2s5_Recall@20,Recall@100,VI@100,Robust@100,Never@100,C0_Recall@100,C1_Recall@100,C2s1_Recall@100,C2s2_Recall@100,C2s3_Recall@100,C2s4_Recall@100,C2s5_Recall@100,rank_range,worst_schedule@20,schedule_spread@20,worst_schedule@100,schedule_spread@100
0,0.26373626373626374,0.07692307692307693,0.23076923076923078,0.6923076923076923,0.28205128205128205,0.3076923076923077,0.2564102564102564,0.2564102564102564,0.23076923076923078,0.23076923076923078,0.28205128205128205,0.6703296703296703,0.05128205128205128,0.6410256410256411,0.3076923076923077,0.6923076923076923,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6923076923076923,0.6410256410256411,0.6666666666666666,122.46153846153847,0.23076923076923078,0.07692307692307693,0.6410256410256411,0.05128205128205121
1,0.1607142857142857,0.125,0.125,0.75,0.125,0.125,0.25,0.25,0.125,0.125,0.125,0.19642857142857142,0.125,0.125,0.75,0.25,0.125,0.25,0.25,0.125,0.25,0.125,321.875,0.125,0.125,0.125,0.125
2,0.11258278145695365,0.09271523178807947,0.06622516556291391,0.8410596026490066,0.13245033112582782,0.11258278145695365,0.11920529801324503,0.10596026490066225,0.09271523178807947,0.11258278145695365,0.11258278145695365,0.6319772942289499,0.11920529801324503,0.5695364238410596,0.31125827814569534,0.6423841059602649,0.6291390728476821,0.6423841059602649,0.6357615894039735,0.6357615894039735,0.6158940397350994,0.6225165562913907,88.11258278145695,0.09271523178807947,0.03973509933774835,0.6158940397350994,0.026490066225165476
3,0.1766233766233766,0.07272727272727272,0.14545454545454545,0.7818181818181819,0.16363636363636364,0.2,0.18181818181818182,0.16363636363636364,0.16363636363636364,0.18181818181818182,0.18181818181818182,0.34805194805194806,0.2909090909090909,0.2,0.509090909090909,0.34545454545454546,0.3090909090909091,0.34545454545454546,0.34545454545454546,0.4,0.3090909090909091,0.38181818181818183,158.98181818181817,0.16363636363636364,0.036363636363636376,0.3090909090909091,0.09090909090909094
4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03105590062111801,0.08695652173913043,0.0,0.9130434782608695,0.08695652173913043,0.0,0.0,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,597.8260869565217,0.0,0.0,0.0,0.08695652173913043
5,0.08140462889066241,0.18435754189944134,0.00558659217877095,0.8100558659217877,0.08379888268156424,0.055865921787709494,0.0893854748603352,0.0893854748603352,0.0893854748603352,0.08379888268156424,0.0782122905027933,0.3671189146049481,0.45251396648044695,0.15083798882681565,0.39664804469273746,0.3743016759776536,0.3407821229050279,0.37988826815642457,0.3687150837988827,0.33519553072625696,0.39106145251396646,0.37988826815642457,292.0,0.055865921787709494,0.033519553072625705,0.33519553072625696,0.055865921787709494
6,0.04318936877076412,0.023255813953488372,0.023255813953488372,0.9534883720930233,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.05980066445182724,0.023255813953488372,0.046511627906976744,0.9302325581395349,0.06976744186046512,0.046511627906976744,0.06976744186046512,0.046511627906976744,0.06976744186046512,0.06976744186046512,0.046511627906976744,566.5116279069767,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.023255813953488372
7,0.34782608695652173,0.34782608695652173,0.21739130434782608,0.43478260869565216,0.391304347826087,0.2608695652173913,0.2608695652173913,0.30434782608695654,0.43478260869565216,0.43478260869565216,0.34782608695652173,0.7080745341614907,0.17391304347826086,0.6521739130434783,0.17391304347826086,0.6956521739130435,0.782608695652174,0.6521739130434783,0.6521739130434783,0.6956521739130435,0.7391304347826086,0.7391304347826086,46.43478260869565,0.2608695652173913,0.17391304347826086,0.6521739130434783,0.13043478260869568
8,0.64,0.0,0.64,0.36,0.64,0.64,0.64,0.64,0.64,0.64,0.64,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,0.64,0.0,1.0,0.0
9,0.16988416988416988,0.22972972972972974,0.08108108108108109,0.6891891891891891,0.25675675675675674,0.0945945945945946,0.14864864864864866,0.10810810810810811,0.20270270270270271,0.21621621621621623,0.16216216216216217,0.8706563706563707,0.22972972972972974,0.7297297297297297,0.04054054054054054,0.9324324324324325,0.7297297297297297,0.8918918918918919,0.8918918918918919,0.9054054054054054,0.8783783783783784,0.8648648648648649,141.9189189189189,0.0945945945945946,0.16216216216216214,0.7297297297297297,0.20270270270270274
10,0.5918367346938775,0.3333333333333333,0.38095238095238093,0.2857142857142857,0.7142857142857143,0.42857142857142855,0.6666666666666666,0.47619047619047616,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.979591836734694,0.14285714285714285,0.8571428571428571,0.0,1.0,0.9047619047619048,0.9523809523809523,1.0,1.0,1.0,1.0,30.61904761904762,0.42857142857142855,0.28571428571428575,0.9047619047619048,0.09523809523809523
11,0.3142857142857143,0.2,0.2153846153846154,0.5846153846153846,0.3076923076923077,0.3384615384615385,0.3230769230769231,0.3230769230769231,0.3384615384615385,0.27692307692307694,0.2923076923076923,0.9318681318681319,0.015384615384615385,0.9230769230769231,0.06153846153846154,0.9384615384615385,0.9384615384615385,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9384615384615385,0.9384615384615385,26.076923076923077,0.27692307692307694,0.06153846153846154,0.9230769230769231,0.01538461538461533
12,0.4920634920634921,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.48148148148148145,0.5185185185185185,0.5185185185185185,0.48148148148148145,0.48148148148148145,0.48148148148148145,0.48148148148148145,0.8148148148148148,0.0,0.8148148148148148,0.18518518518518517,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8148148148148148,25.25925925925926,0.48148148148148145,0.037037037037037035,0.8148148148148148,0.0
13,0.3447204968944099,0.13043478260869565,0.30434782608695654,0.5652173913043478,0.391304347826087,0.34782608695652173,0.32608695652173914,0.32608695652173914,0.34782608695652173,0.34782608695652173,0.32608695652173914,0.9565217391304348,0.06521739130434782,0.9130434782608695,0.021739130434782608,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9782608695652174,0.9347826086956522,0.9565217391304348,0.9565217391304348,16.782608695652176,0.32608695652173914,0.06521739130434784,0.9347826086956522,0.04347826086956519
14,0.3,0.1,0.25,0.65,0.3,0.35,0.3,0.3,0.3,0.3,0.25,0.36428571428571427,0.15,0.3,0.55,0.35,0.45,0.35,0.35,0.35,0.3,0.4,410.1,0.25,0.09999999999999998,0.3,0.15000000000000002
15,0.21428571428571427,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,67.5,0.0,0.5,1.0,0.0
