field_key,occurrences,weight_sum,mean_weight
<UNK-native>,50501,785.4922176668188,0.015553993340068885
a28degreelatch,46,0.7287567555904388,0.01584253816500954
aafacertified,19,0.2941503245383501,0.015481596028334215
abrasionratingdoublerubs,13,0.35010301787406206,0.026931001374927852
abstractandfractals,608,8.591020060237497,0.01412996720433799
acadapterincluded,6,0.09810892026871443,0.016351486711452406
accentcolor,50,1.9852257398888469,0.03970451479777694
accentfinish,1,0.014424269087612629,0.014424269087612629
accentmaterial,12,0.5110343266278505,0.04258619388565421
accentpillow,602,5.663682808168232,0.009408110977023642
accentpillowheight-toptobottom,120,1.265007765032351,0.010541731375269592
accentpillowsincluded,22,0.25164665561169386,0.011438484345986084
accentpillowthickness-fronttoback,83,0.6769286501221359,0.008155766868941396
accentpillowwidth-sidetoside,114,1.4483356270939112,0.012704698483279923
accessdoor,76,1.0682824403047562,0.01405634789874679
accessdoordepth-fronttoback,1,0.012509957887232304,0.012509957887232304
accessdoorheight,1,0.01764872670173645,0.01764872670173645
accessdoorincluded,1,0.010856015607714653,0.010856015607714653
accessdoorwidth-sidetoside,1,0.017969226464629173,0.017969226464629173
accessoriesincluded,120,3.3043725229799747,0.02753643769149979
accessoriestoolsincluded,10,0.6939374804496765,0.06939374804496765
accessorybagincluded,2,0.08900154381990433,0.044500771909952164
accessorydetails,1,0.017396146431565285,0.017396146431565285
accessoryincluded,50,0.8837210778146982,0.017674421556293965
accessorytrayincluded,183,4.530214997008443,0.02475527320769641
accessorytype,58,4.678414609283209,0.08066232084971049
accommodatesfireplace,200,1.7399857649579644,0.008699928824789822
accomodatesroddiameter,36,0.584136214107275,0.016226005947424307
acidfree,5,0.12239150237292051,0.024478300474584103
acousticallytransparent,105,2.3698855759575963,0.022570338818643773
actflammabilityguidelinescompliant,8,0.16974886879324913,0.02121860859915614
activationtechnology,44,0.6312547568231821,0.014346699018708685
activationtechnologyold,44,0.8397001577541232,0.019084094494411893
adacompliant,7091,89.03463275544345,0.012556005183393521
adaptertype,5,0.06692464649677277,0.013384929299354554
