query_id,Recall@20,VI@20,Robust@20,Never@20,C0_Recall@20,C1_Recall@20,C2s1_Recall@20,C2s2_Recall@20,C2s3_Recall@20,C2s4_Recall@20,C2s5_Recall@20,Recall@100,VI@100,Robust@100,Never@100,C0_Recall@100,C1_Recall@100,C2s1_Recall@100,C2s2_Recall@100,C2s3_Recall@100,C2s4_Recall@100,C2s5_Recall@100,rank_range,worst_schedule@20,schedule_spread@20,worst_schedule@100,schedule_spread@100
0,0.4212454212454212,0.1282051282051282,0.358974358974359,0.5128205128205128,0.41025641025641024,0.4358974358974359,0.4358974358974359,0.38461538461538464,0.4358974358974359,0.4358974358974359,0.41025641025641024,0.8205128205128205,0.0,0.8205128205128205,0.1794871794871795,0.8205128205128205,0.8205128205128205,0.8205128205128205,0.8205128205128205,0.8205128205128205,0.8205128205128205,0.8205128205128205,91.92307692307692,0.38461538461538464,0.051282051282051266,0.8205128205128205,0.0
1,0.125,0.0,0.125,0.875,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.26785714285714285,0.125,0.25,0.625,0.375,0.25,0.25,0.25,0.25,0.25,0.25,202.875,0.125,0.0,0.25,0.125
2,0.11920529801324503,0.059602649006622516,0.09271523178807947,0.847682119205298,0.13245033112582782,0.11920529801324503,0.10596026490066225,0.12582781456953643,0.11920529801324503,0.11920529801324503,0.11258278145695365,0.6035950804162724,0.19205298013245034,0.4966887417218543,0.31125827814569534,0.6357615894039735,0.609271523178808,0.6158940397350994,0.5894039735099338,0.5761589403973509,0.5960264900662252,0.6026490066225165,128.1456953642384,0.10596026490066225,0.026490066225165573,0.5761589403973509,0.0596026490066226
3,0.14805194805194805,0.01818181818181818,0.14545454545454545,0.8363636363636363,0.14545454545454545,0.14545454545454545,0.16363636363636364,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.22077922077922077,0.12727272727272726,0.18181818181818182,0.6909090909090909,0.2545454545454545,0.2,0.21818181818181817,0.2,0.21818181818181817,0.23636363636363636,0.21818181818181817,188.74545454545455,0.14545454545454545,0.018181818181818188,0.2,0.05454545454545451
4,0.006211180124223602,0.043478260869565216,0.0,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.037267080745341616,0.043478260869565216,0.0,0.9565217391304348,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,1331.1304347826087,0.0,0.043478260869565216,0.0,0.043478260869565216
5,0.0965682362330407,0.11173184357541899,0.03910614525139665,0.8491620111731844,0.0670391061452514,0.12290502793296089,0.10614525139664804,0.1005586592178771,0.09497206703910614,0.09497206703910614,0.0893854748603352,0.30407023144453316,0.3240223463687151,0.16201117318435754,0.5139664804469274,0.25139664804469275,0.329608938547486,0.3240223463687151,0.30726256983240224,0.2905027932960894,0.329608938547486,0.29608938547486036,270.0558659217877,0.0670391061452514,0.055865921787709494,0.25139664804469275,0.07821229050279327
6,0.08305647840531562,0.09302325581395349,0.046511627906976744,0.8604651162790697,0.11627906976744186,0.06976744186046512,0.06976744186046512,0.09302325581395349,0.06976744186046512,0.11627906976744186,0.046511627906976744,0.15946843853820597,0.06976744186046512,0.13953488372093023,0.7906976744186046,0.16279069767441862,0.16279069767441862,0.16279069767441862,0.16279069767441862,0.13953488372093023,0.13953488372093023,0.18604651162790697,1164.7674418604652,0.046511627906976744,0.06976744186046512,0.13953488372093023,0.046511627906976744
7,0.48447204968944096,0.043478260869565216,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.5217391304347826,0.4782608695652174,0.4782608695652174,0.6583850931677019,0.13043478260869565,0.6086956521739131,0.2608695652173913,0.6956521739130435,0.6521739130434783,0.6521739130434783,0.6956521739130435,0.6521739130434783,0.6521739130434783,0.6086956521739131,49.82608695652174,0.4782608695652174,0.04347826086956519,0.6086956521739131,0.08695652173913038
8,0.5714285714285715,0.08,0.52,0.4,0.56,0.6,0.56,0.56,0.56,0.56,0.6,0.8514285714285714,0.08,0.8,0.12,0.8,0.88,0.84,0.84,0.88,0.88,0.84,13.84,0.56,0.039999999999999925,0.8,0.07999999999999996
9,0.249034749034749,0.25675675675675674,0.12162162162162163,0.6216216216216216,0.2702702702702703,0.1891891891891892,0.24324324324324326,0.24324324324324326,0.2702702702702703,0.2702702702702703,0.25675675675675674,0.915057915057915,0.0945945945945946,0.8783783783783784,0.02702702702702703,0.918918918918919,0.8783783783783784,0.9054054054054054,0.918918918918919,0.9324324324324325,0.9324324324324325,0.918918918918919,43.945945945945944,0.1891891891891892,0.08108108108108109,0.8783783783783784,0.05405405405405406
