epoch,step,loss,gradient_norm_before_clip,alpha,positives,negatives
1,0,1.2409471273422241,0.383370965719223,0.0500001460313797,16,108
1,1,1.1534218788146973,0.41405388712882996,0.05000383034348488,16,109
1,2,0.9941501021385193,0.31629982590675354,0.050007984042167664,16,106
1,3,1.2395316362380981,0.3092460036277771,0.050012268126010895,16,106
1,4,1.0715088844299316,0.3735094964504242,0.05001676827669144,16,118
1,5,1.1658194065093994,0.3938820958137512,0.05002123862504959,16,109
1,6,1.0584540367126465,0.34554052352905273,0.05002587288618088,16,115
1,7,0.8447123765945435,0.2777865529060364,0.05003056302666664,16,90
1,8,1.1612404584884644,0.38381877541542053,0.0500352568924427,16,121
1,9,0.925337016582489,0.3392806351184845,0.05003982409834862,16,82
1,10,1.336730718612671,0.4491143524646759,0.05004439130425453,16,108
1,11,1.2219833135604858,0.4937882721424103,0.05004901438951492,16,110
1,12,1.080385446548462,0.3903310298919678,0.05005374550819397,16,112
1,13,1.1927099227905273,0.47763538360595703,0.05005859583616257,16,117
1,14,1.015264868736267,0.4833161532878876,0.05006358027458191,16,90
1,15,1.253937005996704,0.5252429246902466,0.0500686876475811,16,109
1,16,1.1563231945037842,0.5510335564613342,0.05007389187812805,16,108
1,17,0.9992367029190063,0.5790656805038452,0.05007918179035187,16,97
1,18,1.253415584564209,0.9318623542785645,0.050084494054317474,16,105
1,19,1.1409072875976562,0.8412615656852722,0.05008979141712189,16,94
1,20,1.0641307830810547,1.0042201280593872,0.050095170736312866,16,102
1,21,0.9812872409820557,1.3335528373718262,0.05010057985782623,16,87
1,22,0.868366539478302,0.9517658948898315,0.0501059964299202,16,82
1,23,0.9175511598587036,2.070739507675171,0.05011145770549774,16,114
1,24,1.0000603199005127,2.3174242973327637,0.050116971135139465,16,112
1,25,1.0816245079040527,2.1285643577575684,0.050122588872909546,16,106
1,26,0.8792387247085571,1.8366600275039673,0.05012819543480873,16,102
1,27,0.8561012744903564,3.062953472137451,0.05013374611735344,16,98
1,28,0.8316649794578552,2.5145509243011475,0.050139207392930984,16,94
1,29,0.9903168678283691,2.0888078212738037,0.05014462769031525,16,106
1,30,1.015434980392456,3.0112991333007812,0.05014991760253906,16,96
1,31,0.9805055260658264,1.9430460929870605,0.050155315548181534,16,98
1,32,0.8931573629379272,4.994035720825195,0.05016056075692177,16,94
1,33,1.0026577711105347,5.464320659637451,0.05016564205288887,16,95
1,34,1.0957436561584473,4.300670623779297,0.05017069727182388,16,110
1,35,1.1579185724258423,4.134138584136963,0.05017581954598427,16,122
1,36,0.948927104473114,4.610552787780762,0.05018093064427376,16,101
1,37,1.1113076210021973,7.531601428985596,0.05018589645624161,16,107
1,38,1.1301053762435913,5.995128631591797,0.05019068345427513,16,113
1,39,1.1773366928100586,3.541090726852417,0.05019550025463104,16,107
1,40,0.9369439482688904,4.283736705780029,0.050200220197439194,16,104
1,41,1.0672250986099243,10.478353500366211,0.05020473152399063,16,117
1,42,1.088167428970337,5.039037704467773,0.05020928010344505,16,113
1,43,0.6408306956291199,2.0512008666992188,0.05021393299102783,16,77
1,44,0.9377060532569885,3.171055316925049,0.05021865293383598,16,101
1,45,0.7824182510375977,4.901000022888184,0.05022342875599861,16,86
1,46,1.0358548164367676,6.540405750274658,0.05022811517119408,16,103
1,47,0.7852041125297546,7.035096168518066,0.050232741981744766,16,110
1,48,0.7605994343757629,5.368067741394043,0.05023740604519844,16,78
1,49,0.9270316958427429,3.5847206115722656,0.05024215951561928,16,98
1,50,0.9235939979553223,5.018364906311035,0.05024683475494385,14,76
2,0,0.5878332257270813,3.073363780975342,0.05025175213813782,16,96
2,1,0.9220654964447021,6.2697601318359375,0.05025671422481537,16,105
2,2,0.7264896035194397,4.238238334655762,0.05026176944375038,16,99
2,3,0.7168610692024231,7.565456390380859,0.05026664957404137,16,83
2,4,0.9637402296066284,8.981918334960938,0.0502714179456234,16,102
2,5,0.6036970019340515,4.513413429260254,0.05027620866894722,16,60
2,6,0.9423585534095764,6.706115245819092,0.05028100684285164,16,98
2,7,1.0027072429656982,5.735401153564453,0.050285760313272476,16,109
2,8,0.8598423004150391,14.233312606811523,0.050290338695049286,16,111
2,9,0.9980400204658508,6.004631042480469,0.05029493197798729,16,97
2,10,0.8815967440605164,7.013082027435303,0.050299521535634995,16,104
2,11,0.7981510162353516,7.297059059143066,0.050304193049669266,16,109
2,12,0.7267800569534302,4.940768241882324,0.05030902102589607,16,99
2,13,0.934942901134491,5.800178050994873,0.05031382665038109,16,102
2,14,0.7452974319458008,5.821405410766602,0.050318680703639984,16,88
2,15,0.7422035932540894,8.946137428283691,0.050323519855737686,16,107
2,16,0.7138268351554871,5.5264058113098145,0.050328511744737625,16,111
2,17,0.8199410438537598,3.204691171646118,0.05033387988805771,16,92
