query_id,query,query_type,n_judged,n_highest,cNDCG@10,RelevantRecall@10,HighestRecall@10,RelevantHidden@10,JudgedCoverage@10,cNDCG@20,RelevantRecall@20,HighestRecall@20,RelevantHidden@20,JudgedCoverage@20,cNDCG@50,RelevantRecall@50,HighestRecall@50,RelevantHidden@50,JudgedCoverage@50,RelevanceVisibilitySpearman
0,salon chair,product_type,3301,39,0.6754160255557639,0.001658374792703151,0.1282051282051282,0.8717948717948718,0.9,0.6535104439726994,0.004975124378109453,0.2564102564102564,0.7435897435897436,0.95,0.6023886552127002,0.014925373134328358,0.3333333333333333,0.6666666666666667,0.98,0.37974511087896795
1,smart coffee table,product_type,1436,8,0.5255664792793981,0.007052186177715092,0.125,0.875,1.0,0.6048136069557486,0.014104372355430184,0.125,0.875,1.0,0.716076660716058,0.03526093088857546,0.125,0.875,1.0,0.08888121302402927
2,dinosaur,brand_entity_proxy,165,151,1.0,0.06329113924050633,0.06622516556291391,0.9337748344370861,1.0,1.0,0.12658227848101267,0.13245033112582782,0.8675496688741722,1.0,0.9890034391588551,0.31645569620253167,0.32450331125827814,0.6754966887417219,1.0,0.27113082557250356
3,turquoise pillows,brand_entity_proxy,997,55,0.8268994875968296,0.011658031088082901,0.12727272727272726,0.8727272727272728,1.0,0.6647587231561065,0.023316062176165803,0.14545454545454545,0.8545454545454545,1.0,0.5675359435274526,0.05699481865284974,0.23636363636363636,0.7636363636363637,0.94,0.48722173199898755
4,chair and a half recliner,multi_constraint,239,23,0.37962081462451813,0.0,0.0,1.0,0.0,0.4317107966630087,0.010526315789473684,0.0,1.0,0.1,0.5662595587373174,0.04736842105263158,0.043478260869565216,0.9565217391304348,0.18,0.25402409784058877
5,sofa with ottoman,product_type,1344,179,0.8532721558012799,0.0053475935828877,0.0335195530726257,0.9664804469273743,0.7,0.8319464220440038,0.012223071046600458,0.07262569832402235,0.9273743016759777,0.8,0.8494138615575612,0.03132161955691368,0.18994413407821228,0.8100558659217877,0.82,0.4722486888690522
6,acrylic clear chair,attribute_constraint,109,43,0.9477344873475497,0.04040404040404041,0.09302325581395349,0.9069767441860466,0.4,0.9198875565739908,0.0707070707070707,0.13953488372093023,0.8604651162790697,0.35,0.8409946547102762,0.09090909090909091,0.18604651162790697,0.813953488372093,0.18,0.5102482322455818
7,driftwood mirror,product_type,603,23,1.0,0.018691588785046728,0.43478260869565216,0.5652173913043479,1.0,0.7878157576323208,0.037383177570093455,0.4782608695652174,0.5217391304347826,1.0,0.8630179796910765,0.08785046728971962,0.6956521739130435,0.30434782608695654,0.96,0.43427834974114043
8,home sweet home sign,product_type,105,25,0.911298659909514,0.10638297872340426,0.32,0.6799999999999999,1.0,0.8055293605270633,0.19148936170212766,0.48,0.52,0.9,0.8588051604456066,0.3829787234042553,0.6,0.4,0.72,0.42888122508379306
9,coffee table fire pit,product_type,1516,74,0.9074250374176304,0.006622516556291391,0.12162162162162163,0.8783783783783784,1.0,0.9160176165387452,0.012582781456953643,0.22972972972972974,0.7702702702702703,0.95,0.8958880087756851,0.031125827814569535,0.5675675675675675,0.43243243243243246,0.94,0.3694714374329496
