query_id,n_highest,n_judged,Recall@20,Recall@50,Recall@100,Recall@200,Recall@500,Recall@1000,cNDCG@10
23734,2,16,1.0,1.0,1.0,1.0,1.0,1.0,0.5584510073850384
24597,2,16,0.5,1.0,1.0,1.0,1.0,1.0,0.5468995937240828
24728,12,16,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.7799082337019199
25674,5,16,0.2,0.4,0.6,1.0,1.0,1.0,0.4660383037873809
27860,6,16,0.6666666666666666,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,0.7221359392684761
28500,10,16,0.5,0.7,0.9,0.9,0.9,0.9,0.7022129984363552
28536,7,16,1.0,1.0,1.0,1.0,1.0,1.0,0.725518961659388
31523,10,16,0.0,0.0,0.0,0.0,0.0,0.2,0.5648901044069581
31812,10,15,1.0,1.0,1.0,1.0,1.0,1.0,0.9363792118010481
34730,9,15,0.0,0.0,0.0,0.0,0.0,0.0,0.5668288626478932
37666,8,16,1.0,1.0,1.0,1.0,1.0,1.0,0.6936739492743268
37829,11,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8019174103317278
38146,4,16,1.0,1.0,1.0,1.0,1.0,1.0,0.3005573336370376
38802,15,16,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,1.0,0.923371194122541
39030,26,40,0.5769230769230769,0.8461538461538461,0.9615384615384616,0.9615384615384616,1.0,1.0,0.9375119002569003
40671,24,28,0.7083333333333334,1.0,1.0,1.0,1.0,1.0,0.9375119002569003
41387,34,40,0.5294117647058824,0.9117647058823529,0.9411764705882353,0.9705882352941176,1.0,1.0,0.9999999999999998
43118,5,16,1.0,1.0,1.0,1.0,1.0,1.0,0.27761277824950265
45675,8,16,0.625,0.875,1.0,1.0,1.0,1.0,0.7586938837725531
45974,11,16,0.5454545454545454,0.8181818181818182,0.9090909090909091,1.0,1.0,1.0,0.6731750871342391
46290,15,16,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.7799082337019199
47187,14,40,0.5,0.7857142857142857,1.0,1.0,1.0,1.0,0.4343401966546812
48846,14,16,0.6428571428571429,0.7857142857142857,0.9285714285714286,0.9285714285714286,1.0,1.0,0.8643851368046713
50672,3,16,0.0,0.0,0.0,0.0,0.0,0.0,0.19153415804120438
52362,12,16,0.08333333333333333,0.08333333333333333,0.25,0.4166666666666667,0.75,1.0,0.9266360779006401
52587,24,32,0.625,0.9166666666666666,0.9583333333333334,1.0,1.0,1.0,0.7799082337019199
53447,9,16,1.0,1.0,1.0,1.0,1.0,1.0,0.6510513390009554
54076,8,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8114570803942864
55166,6,16,0.6666666666666666,0.8333333333333334,1.0,1.0,1.0,1.0,0.7183467654908299
55400,2,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9386966886945033
56827,14,40,0.5,0.5,0.5714285714285714,0.5714285714285714,0.6428571428571429,0.6428571428571429,0.8064836836345344
58785,10,40,0.6,1.0,1.0,1.0,1.0,1.0,0.5601356691564562
60599,4,9,1.0,1.0,1.0,1.0,1.0,1.0,0.9598216131560973
64865,2,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9051271090477909
65121,1,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
65835,2,16,1.0,1.0,1.0,1.0,1.0,1.0,0.48938503056957533
67603,9,11,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,0.8824772252927571
69043,11,16,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.45454545454545453,0.45454545454545453,0.8061553186507114
69766,12,16,0.5,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9146904720674043
70212,9,14,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,0.8462586390524157
70614,14,16,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.9285714285714286,1.0,1.0,0.9061595192741445
71397,10,16,0.7,0.9,1.0,1.0,1.0,1.0,0.6410457898283652
74048,29,40,0.5517241379310345,0.8620689655172413,1.0,1.0,1.0,1.0,0.8441320299865964
75849,15,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998
75971,4,16,0.5,1.0,1.0,1.0,1.0,1.0,0.5272750663607827
76789,33,41,0.45454545454545453,0.7272727272727273,0.9393939393939394,1.0,1.0,1.0,0.9375119002569003
76846,6,15,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.5347057132412499
79396,3,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.9367673632754435
80774,3,16,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.5709299783885432
80892,5,15,0.8,1.0,1.0,1.0,1.0,1.0,0.8002671129756275
87842,11,40,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.6363636363636364,0.6363636363636364,0.5910554732591734
88399,12,16,0.4166666666666667,0.6666666666666666,1.0,1.0,1.0,1.0,0.6306637463657282
90546,4,16,0.0,0.0,0.0,0.0,0.0,0.0,0.22386739479216294
92065,1,16,0.0,1.0,1.0,1.0,1.0,1.0,0.33547749337285077
92897,4,16,0.75,0.75,0.75,1.0,1.0,1.0,0.7783945595872928
94147,1,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999
94170,27,40,0.1111111111111111,0.2962962962962963,0.5555555555555556,0.7777777777777778,0.9629629629629629,1.0,0.4757502715398401
98166,8,16,0.5,0.875,1.0,1.0,1.0,1.0,0.6008060941956918
98467,3,16,1.0,1.0,1.0,1.0,1.0,1.0,0.7606278885622126
98666,14,16,0.0,0.2857142857142857,0.5714285714285714,0.6428571428571429,0.7857142857142857,0.9285714285714286,0.7382966221327761
99697,13,16,0.46153846153846156,0.6923076923076923,0.6923076923076923,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.9375119002569003
99856,15,16,0.6,0.8,0.9333333333333333,1.0,1.0,1.0,0.9146904720674043
100648,6,16,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.8333333333333334,1.0,0.8106663578740577
101703,30,40,0.23333333333333334,0.4,0.6,0.8666666666666667,0.9666666666666667,1.0,0.9266360779006401
101979,4,16,0.75,1.0,1.0,1.0,1.0,1.0,0.407591902495008
102686,4,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8146960075907691
102995,13,16,0.6153846153846154,1.0,1.0,1.0,1.0,1.0,0.6786311710632472
103155,1,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999
105502,11,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8349311752764399
107627,32,40,0.28125,0.59375,0.75,0.96875,1.0,1.0,0.9427412906209434
107907,14,31,0.07142857142857142,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.5,0.6428571428571429,0.3671233570941279
111273,6,16,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.8724628022970763
112606,3,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.47824864453526555
112631,15,42,0.0,0.0,0.06666666666666667,0.3333333333333333,0.5333333333333333,0.8666666666666667,0.5808286936767667
115190,6,16,0.6666666666666666,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,0.75345672255492
