query_id,n_highest,n_judged,Recall@20,Recall@50,Recall@100,Recall@200,Recall@500,Recall@1000,cNDCG@10
731,2,40,0.5,0.5,0.5,1.0,1.0,1.0,0.36296816576070734
2292,6,16,1.0,1.0,1.0,1.0,1.0,1.0,0.7459026881944734
5271,9,16,1.0,1.0,1.0,1.0,1.0,1.0,0.6681362439610921
5318,10,16,0.9,0.9,1.0,1.0,1.0,1.0,0.9363792118010481
5643,8,39,0.75,1.0,1.0,1.0,1.0,1.0,0.4520169295263396
5680,6,14,0.5,0.8333333333333334,1.0,1.0,1.0,1.0,0.8993519872618938
5900,2,17,1.0,1.0,1.0,1.0,1.0,1.0,0.8441743812400883
6436,2,16,1.0,1.0,1.0,1.0,1.0,1.0,0.6727315632987158
7065,6,16,0.16666666666666666,0.5,0.8333333333333334,1.0,1.0,1.0,0.47329249781018456
8816,8,16,0.5,0.625,0.875,0.875,1.0,1.0,0.5828608369479159
8889,5,11,1.0,1.0,1.0,1.0,1.0,1.0,0.9138225747809888
9513,16,40,0.5,0.9375,1.0,1.0,1.0,1.0,0.6302841780873436
9989,7,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8536302382409763
10193,10,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8441320299865964
10478,14,16,0.7857142857142857,0.8571428571428571,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,0.8750238005138008
11903,9,16,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.8888888888888888,1.0,1.0,0.8425547697753164
14611,2,16,1.0,1.0,1.0,1.0,1.0,1.0,0.5528487322624
14692,10,16,0.7,0.9,1.0,1.0,1.0,1.0,0.8427235358873496
16254,3,16,1.0,1.0,1.0,1.0,1.0,1.0,0.597073759051557
17335,7,16,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,0.6579700851866455
17435,2,16,0.5,0.5,0.5,1.0,1.0,1.0,0.6400260658827716
18503,5,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8205072424793618
19879,4,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9047172294870751
21580,2,10,1.0,1.0,1.0,1.0,1.0,1.0,0.7129151150988925
22753,5,15,0.6,0.8,0.8,0.8,1.0,1.0,0.5697859581106723
23734,2,16,1.0,1.0,1.0,1.0,1.0,1.0,0.6058259768705808
24597,2,16,0.5,1.0,1.0,1.0,1.0,1.0,0.5226179692389223
24728,12,16,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.7799082337019199
25674,5,16,0.0,0.4,0.8,0.8,1.0,1.0,0.32124922139509976
27860,6,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8462208024279615
28500,10,16,0.8,1.0,1.0,1.0,1.0,1.0,0.6190023699542971
28536,7,16,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,0.7285433324744044
31523,10,16,0.0,0.1,0.3,0.5,0.5,0.7,0.5648901044069581
31812,10,15,1.0,1.0,1.0,1.0,1.0,1.0,0.9363792118010481
34730,9,15,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.5668288626478932
37666,8,16,1.0,1.0,1.0,1.0,1.0,1.0,0.6533309433476
37829,11,16,1.0,1.0,1.0,1.0,1.0,1.0,0.869812756810242
38146,4,16,1.0,1.0,1.0,1.0,1.0,1.0,0.43503058805466777
38802,15,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9375119002569003
39030,26,40,0.6538461538461539,0.9615384615384616,1.0,1.0,1.0,1.0,0.9294415579191919
40671,24,28,0.75,1.0,1.0,1.0,1.0,1.0,0.9999999999999998
41387,34,40,0.5588235294117647,0.9117647058823529,0.9705882352941176,1.0,1.0,1.0,0.9999999999999998
43118,5,16,1.0,1.0,1.0,1.0,1.0,1.0,0.1707364014348163
45675,8,16,0.5,0.875,0.875,1.0,1.0,1.0,0.8581578576524913
45974,11,16,0.6363636363636364,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,0.73135896825092
46290,15,16,0.8,0.8666666666666667,0.9333333333333333,1.0,1.0,1.0,0.8611375561264454
47187,14,40,0.5714285714285714,0.9285714285714286,1.0,1.0,1.0,1.0,0.40435180971730533
48846,14,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8643851368046713
50672,3,16,0.0,0.0,0.0,0.0,0.0,0.0,0.19153415804120438
52362,12,16,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.5,0.75,1.0,0.9305687780632225
52587,24,32,0.625,0.9166666666666666,1.0,1.0,1.0,1.0,0.8910545756824503
53447,9,16,1.0,1.0,1.0,1.0,1.0,1.0,0.7191453909433224
54076,8,16,0.875,1.0,1.0,1.0,1.0,1.0,0.6591887570880862
55166,6,16,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.8049458515083451
55400,2,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9386966886945033
56827,14,40,0.5,0.5,0.5714285714285714,0.5714285714285714,0.6428571428571429,0.7142857142857143,0.8170849596225692
58785,10,40,0.6,0.9,1.0,1.0,1.0,1.0,0.5808762355732489
60599,4,9,1.0,1.0,1.0,1.0,1.0,1.0,0.999132222506851
64865,2,16,1.0,1.0,1.0,1.0,1.0,1.0,0.5200252931959086
65121,1,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
65835,2,16,1.0,1.0,1.0,1.0,1.0,1.0,0.7364390998269145
67603,9,11,1.0,1.0,1.0,1.0,1.0,1.0,0.9162750860008064
