epoch,step,loss,gradient_norm_before_clip,alpha,positives,negatives
1,0,0.3727980852127075,0.19631686806678772,0.0500001460313797,16,16
1,1,0.28593528270721436,0.1577494889497757,0.05000383034348488,16,16
1,2,0.41249412298202515,0.1922110617160797,0.0500078946352005,16,16
1,3,0.2855541706085205,0.22112901508808136,0.05001223459839821,16,16
1,4,0.2354547381401062,0.139532208442688,0.05001664161682129,16,16
1,5,0.2995603680610657,0.1856946498155594,0.05002063140273094,16,16
1,6,0.45076799392700195,0.22713115811347961,0.05002477392554283,16,16
1,7,0.29141509532928467,0.1951521635055542,0.05002911388874054,16,16
1,8,0.42323756217956543,0.28378161787986755,0.05003335326910019,16,16
1,9,0.23478305339813232,0.16171693801879883,0.05003761127591133,16,16
1,10,0.30709683895111084,0.2074383944272995,0.050042036920785904,16,16
1,11,0.2738056778907776,0.1781223565340042,0.050046633929014206,16,16
1,12,0.22368180751800537,0.15815754234790802,0.05005139485001564,16,16
1,13,0.3718845844268799,0.256133109331131,0.050056248903274536,16,16
1,14,0.29818350076675415,0.21088792383670807,0.050061192363500595,16,16
1,15,0.38167238235473633,0.25914183259010315,0.050066232681274414,16,16
1,16,0.40859299898147583,0.3229183554649353,0.050071392208337784,16,16
1,17,0.27750855684280396,0.29402294754981995,0.05007665976881981,16,16
1,18,0.2709411382675171,0.23297743499279022,0.05008196458220482,16,16
1,19,0.25168734788894653,0.28410694003105164,0.05008731782436371,16,16
1,20,0.24057400226593018,0.3124072849750519,0.05009271949529648,16,16
1,21,0.28235602378845215,0.6957744359970093,0.05009821057319641,16,16
1,22,0.2700650691986084,0.41175857186317444,0.05010366812348366,16,16
1,23,0.3381420969963074,0.7684975266456604,0.050109267234802246,16,16
1,24,0.29688745737075806,0.6674309968948364,0.050114937126636505,16,16
1,25,0.3406159281730652,1.1741920709609985,0.05012074112892151,16,16
1,26,0.232208251953125,0.7134398221969604,0.0501265712082386,16,16
1,27,0.2476847767829895,0.7905988693237305,0.05013253539800644,16,16
1,28,0.32443034648895264,1.197169303894043,0.050138603895902634,16,16
1,29,0.30169934034347534,1.4789893627166748,0.0501447357237339,16,16
1,30,0.24993377923965454,1.4646508693695068,0.05015091598033905,16,16
