seed,epoch,step,loss,gradient_norm_before_clip,presentations
42,1,0,0.23894010484218597,0.057565346360206604,16
42,1,1,0.1933176964521408,0.03368572145700455,16
42,1,2,0.28171953558921814,0.05772045627236366,16
42,1,3,0.26549577713012695,0.061807528138160706,16
42,1,4,0.2795495390892029,0.05263567343354225,16
42,1,5,0.2128373384475708,0.04703325033187866,16
42,1,6,0.27678874135017395,0.07569952309131622,16
42,1,7,0.33946889638900757,0.07240383327007294,16
42,1,8,0.233882337808609,0.0647597461938858,16
42,1,9,0.24155008792877197,0.06255931407213211,16
42,1,10,0.24737480282783508,0.053813386708498,16
42,1,11,0.2869102358818054,0.06687766313552856,16
42,1,12,0.30690085887908936,0.06774310767650604,16
42,1,13,0.2907564043998718,0.07214784622192383,16
42,1,14,0.2198159098625183,0.048229675740003586,16
42,1,15,0.2029687464237213,0.03851189464330673,16
42,1,16,0.25530731678009033,0.057184234261512756,16
42,1,17,0.2873948812484741,0.059303056448698044,16
42,1,18,0.22027787566184998,0.06554543226957321,16
42,1,19,0.26281848549842834,0.08596843481063843,16
42,1,20,0.24903999269008636,0.057252127677202225,16
42,1,21,0.4078652858734131,0.09851182252168655,16
42,1,22,0.2641528248786926,0.07182817161083221,16
42,1,23,0.22494539618492126,0.05709542706608772,16
42,1,24,0.2256769835948944,0.04653608053922653,16
42,1,25,0.21281924843788147,0.06998870521783829,16
42,1,26,0.2718172073364258,0.08279730379581451,16
42,1,27,0.21131283044815063,0.06151634082198143,16
42,1,28,0.22699406743049622,0.05683665722608566,16
42,1,29,0.24676312506198883,0.07648879289627075,16
42,1,30,0.2611153721809387,0.06797536462545395,16
42,1,31,0.2712673842906952,0.05219716578722,16
42,1,32,0.20852738618850708,0.0570785254240036,16
42,1,33,0.2846922278404236,0.08936265110969543,16
42,1,34,0.2990487813949585,0.07836893200874329,16
42,1,35,0.32810914516448975,0.06009536236524582,16
42,1,36,0.2478652000427246,0.06233575940132141,16
42,1,37,0.255318284034729,0.0574379526078701,16
42,1,38,0.24544285237789154,0.057175714522600174,16
42,1,39,0.2780507206916809,0.09411367774009705,16
42,1,40,0.33915019035339355,0.0931662991642952,16
42,1,41,0.28333210945129395,0.06269877403974533,16
42,1,42,0.17783135175704956,0.04595348611474037,16
42,1,43,0.2584213614463806,0.0635586827993393,16
42,1,44,0.2640935778617859,0.08004841208457947,16
42,1,45,0.2547086477279663,0.08262108266353607,16
42,1,46,0.21479323506355286,0.07477682828903198,16
42,1,47,0.2643759250640869,0.07947856932878494,16
42,1,48,0.2860415577888489,0.06339292228221893,16
42,1,49,0.25122886896133423,0.06691155582666397,16
42,1,50,0.24928981065750122,0.08008850365877151,16
42,1,51,0.3051535189151764,0.07527638226747513,16
42,1,52,0.22825276851654053,0.08292243629693985,16
42,1,53,0.2739914655685425,0.0766955316066742,16
42,1,54,0.20235520601272583,0.055905405431985855,16
42,1,55,0.2849801480770111,0.07419347763061523,16
42,1,56,0.2263050377368927,0.07805836945772171,16
42,1,57,0.32001206278800964,0.11557167023420334,16
42,1,58,0.1937154233455658,0.05481243506073952,16
42,1,59,0.3030267357826233,0.06445686519145966,16
42,1,60,0.23588840663433075,0.09771499037742615,16
42,1,61,0.22869938611984253,0.08744706958532333,16
42,1,62,0.21260586380958557,0.07122945040464401,16
42,1,63,0.3413369655609131,0.11627782136201859,16
42,1,64,0.2407882958650589,0.10283758491277695,16
42,1,65,0.22974087297916412,0.09736979007720947,16
42,1,66,0.2887447774410248,0.1078372672200203,16
42,1,67,0.2821582555770874,0.0644562616944313,16
42,1,68,0.23791852593421936,0.06090959906578064,16
42,1,69,0.2511208653450012,0.09950505942106247,16
42,1,70,0.267894983291626,0.09211165457963943,16
42,1,71,0.2873516380786896,0.09536630660295486,16
42,1,72,0.20357251167297363,0.09025558084249496,16
42,1,73,0.320830762386322,0.09272786974906921,16
42,1,74,0.19020870327949524,0.07663550227880478,16
42,1,75,0.28870460391044617,0.09667089581489563,16
42,1,76,0.27067434787750244,0.09210275858640671,16
42,1,77,0.29441601037979126,0.11716309934854507,16
42,1,78,0.2695293128490448,0.08498552441596985,16
42,1,79,0.2860581576824188,0.09875835478305817,16
42,1,80,0.1982421725988388,0.06979012489318848,16
42,1,81,0.30728185176849365,0.08277663588523865,16
42,1,82,0.2470521181821823,0.07982923835515976,16
42,1,83,0.2924254536628723,0.09698573499917984,16
42,1,84,0.3163814842700958,0.10845676064491272,16
42,1,85,0.24814113974571228,0.09609454870223999,16
42,1,86,0.3387901186943054,0.11596525460481644,16
42,1,87,0.25181928277015686,0.13721905648708344,16
42,1,88,0.24411305785179138,0.0863756388425827,16
42,1,89,0.26394587755203247,0.08892446011304855,16
42,1,90,0.2426275908946991,0.0758041962981224,16
42,1,91,0.23226678371429443,0.06957074254751205,16
42,1,92,0.31762218475341797,0.1386532485485077,16
42,1,93,0.298878937959671,0.09667263925075531,16
42,1,94,0.24272552132606506,0.11541875451803207,16
42,1,95,0.36992862820625305,0.10889456421136856,16
42,1,96,0.2950819134712219,0.1017533466219902,16
42,1,97,0.21853214502334595,0.09885766357183456,16
42,1,98,0.1970687061548233,0.07474593073129654,16
42,1,99,0.2515135407447815,0.10563130676746368,16
42,1,100,0.24942666292190552,0.07205554842948914,16
42,1,101,0.2631717324256897,0.11443046480417252,16
42,1,102,0.22174890339374542,0.11675611883401871,16
42,1,103,0.2242901474237442,0.12705263495445251,16
42,1,104,0.1919422745704651,0.08546258509159088,16
42,1,105,0.26821833848953247,0.12239938229322433,16
42,1,106,0.2081965059041977,0.11827335506677628,16
42,1,107,0.2100861370563507,0.08981972187757492,16
42,1,108,0.32356712222099304,0.12619848549365997,16
42,1,109,0.2743535339832306,0.11061453819274902,16
42,1,110,0.21257632970809937,0.09922870248556137,16
42,1,111,0.290054053068161,0.15015460550785065,16
42,1,112,0.24362356960773468,0.08707567304372787,16
42,1,113,0.19182637333869934,0.12674488127231598,16
42,1,114,0.26852500438690186,0.10734717547893524,16
42,1,115,0.2833992838859558,0.11394213140010834,16
42,1,116,0.2514709532260895,0.10654371976852417,16
42,1,117,0.20673806965351105,0.0607164204120636,16
42,1,118,0.2336561381816864,0.07030655443668365,16
42,1,119,0.3216019868850708,0.20305770635604858,16
42,1,120,0.2994077801704407,0.12251891940832138,16
42,1,121,0.20364555716514587,0.07983370870351791,16
42,1,122,0.19469235837459564,0.0989152267575264,16
42,1,123,0.2617985010147095,0.1178167462348938,16
42,1,124,0.21785089373588562,0.123652882874012,16
42,1,125,0.21942171454429626,0.08012554794549942,16
42,1,126,0.256134957075119,0.10756990313529968,16
42,1,127,0.25931236147880554,0.07311287522315979,16
42,1,128,0.21646374464035034,0.1665518581867218,16
42,1,129,0.25865358114242554,0.12064650654792786,16
42,1,130,0.19179946184158325,0.08105707913637161,16
42,1,131,0.2017907053232193,0.0655888095498085,16
42,1,132,0.27946195006370544,0.09551262110471725,16
42,1,133,0.20405884087085724,0.12016630917787552,16
42,1,134,0.27129432559013367,0.13475528359413147,16
42,1,135,0.2149173766374588,0.10220114141702652,16
42,1,136,0.2970229983329773,0.1068711131811142,16
42,1,137,0.23898456990718842,0.14790742099285126,16
42,1,138,0.2636958062648773,0.0879412367939949,16
42,1,139,0.2892290949821472,0.10667581111192703,16
42,1,140,0.22548812627792358,0.10577303916215897,16
42,1,141,0.2756756842136383,0.13868820667266846,16
42,1,142,0.2813342809677124,0.15967592597007751,16
42,1,143,0.2097577005624771,0.08904249221086502,16
42,1,144,0.2376624047756195,0.11686313897371292,16
42,1,145,0.26036447286605835,0.08888407796621323,16
42,1,146,0.25103050470352173,0.13414055109024048,16
42,1,147,0.25316372513771057,0.12350267916917801,16
42,1,148,0.24448850750923157,0.07466385513544083,16
42,1,149,0.14638963341712952,0.1336185485124588,16
42,1,150,0.3392195701599121,0.17973776161670685,16
42,1,151,0.19687163829803467,0.15284764766693115,16
42,1,152,0.26924118399620056,0.06963193416595459,16
42,1,153,0.24780316650867462,0.133952334523201,16
42,1,154,0.25114554166793823,0.11061862856149673,16
42,1,155,0.22926028072834015,0.13869428634643555,16
42,1,156,0.2712661623954773,0.17087556421756744,16
42,1,157,0.32385188341140747,0.14906002581119537,16
42,1,158,0.23501896858215332,0.10633712261915207,16
42,1,159,0.2239389419555664,0.09264643490314484,16
42,1,160,0.21960249543190002,0.1325783133506775,16
42,1,161,0.23581302165985107,0.09531866759061813,16
42,1,162,0.20659728348255157,0.07889969646930695,16
42,1,163,0.2888185977935791,0.13342206180095673,16
42,1,164,0.32429802417755127,0.21605423092842102,16
42,1,165,0.2268814742565155,0.11149638146162033,16
42,1,166,0.2596171200275421,0.15112847089767456,16
42,1,167,0.2030552327632904,0.09716212749481201,16
42,1,168,0.32272768020629883,0.2134423404932022,16
42,1,169,0.24249625205993652,0.08470694720745087,16
42,1,170,0.2670971155166626,0.13343489170074463,16
42,1,171,0.25168099999427795,0.26488548517227173,16
42,1,172,0.24538634717464447,0.12439804524183273,16
42,1,173,0.26798075437545776,0.11480166018009186,16
42,1,174,0.28622740507125854,0.09922043234109879,16
42,1,175,0.17485588788986206,0.11389737576246262,16
42,1,176,0.15736323595046997,0.10781791061162949,16
42,1,177,0.2531213164329529,0.13418559730052948,16
42,1,178,0.22584348917007446,0.23046880960464478,16
42,1,179,0.25935059785842896,0.12799212336540222,16
42,1,180,0.26773810386657715,0.1430836170911789,16
42,1,181,0.29343628883361816,0.20370228588581085,16
42,1,182,0.2663433253765106,0.18641553819179535,16
42,1,183,0.2304810881614685,0.1299060434103012,16
42,1,184,0.23171180486679077,0.26642197370529175,16
42,1,185,0.1761791855096817,0.12419366091489792,16
42,1,186,0.29351651668548584,0.2108815312385559,16
42,1,187,0.28039979934692383,0.19145852327346802,16
42,1,188,0.2128196507692337,0.20225945115089417,16
42,1,189,0.2751971185207367,0.13809514045715332,16
42,1,190,0.21067284047603607,0.060046207159757614,16
42,1,191,0.2960868179798126,0.3092164993286133,16
42,1,192,0.26636171340942383,0.13622893393039703,16
42,1,193,0.2166863977909088,0.09312116354703903,16
