query_id,Recall@20,VI@20,Robust@20,Never@20,C0_Recall@20,C1_Recall@20,C2s1_Recall@20,C2s2_Recall@20,C2s3_Recall@20,C2s4_Recall@20,C2s5_Recall@20,Recall@100,VI@100,Robust@100,Never@100,C0_Recall@100,C1_Recall@100,C2s1_Recall@100,C2s2_Recall@100,C2s3_Recall@100,C2s4_Recall@100,C2s5_Recall@100,rank_range,worst_schedule@20,schedule_spread@20,worst_schedule@100,schedule_spread@100
0,0.43956043956043955,0.07692307692307693,0.38461538461538464,0.5384615384615384,0.4358974358974359,0.4358974358974359,0.46153846153846156,0.4358974358974359,0.41025641025641024,0.46153846153846156,0.4358974358974359,0.7692307692307693,0.1794871794871795,0.6666666666666666,0.15384615384615385,0.7948717948717948,0.7435897435897436,0.7692307692307693,0.7692307692307693,0.7948717948717948,0.7435897435897436,0.7692307692307693,105.58974358974359,0.41025641025641024,0.05128205128205132,0.7435897435897436,0.05128205128205121
1,0.125,0.0,0.125,0.875,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.1607142857142857,0.125,0.125,0.75,0.25,0.125,0.125,0.125,0.125,0.125,0.25,221.25,0.125,0.0,0.125,0.125
2,0.11258278145695365,0.11920529801324503,0.052980132450331126,0.8278145695364238,0.12582781456953643,0.09933774834437085,0.11258278145695365,0.09933774834437085,0.11258278145695365,0.10596026490066225,0.13245033112582782,0.6385998107852413,0.0728476821192053,0.6026490066225165,0.32450331125827814,0.6490066225165563,0.609271523178808,0.6357615894039735,0.6490066225165563,0.6423841059602649,0.6423841059602649,0.6423841059602649,115.37748344370861,0.09933774834437085,0.03311258278145697,0.609271523178808,0.039735099337748325
3,0.14545454545454545,0.0,0.14545454545454545,0.8545454545454545,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.251948051948052,0.12727272727272726,0.18181818181818182,0.6909090909090909,0.2545454545454545,0.23636363636363636,0.2545454545454545,0.23636363636363636,0.2727272727272727,0.2727272727272727,0.23636363636363636,79.81818181818181,0.14545454545454545,0.0,0.23636363636363636,0.03636363636363635
4,0.018633540372670808,0.13043478260869565,0.0,0.8695652173913043,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.0,0.043478260869565216,0.18633540372670807,0.17391304347826086,0.08695652173913043,0.7391304347826086,0.17391304347826086,0.2608695652173913,0.17391304347826086,0.17391304347826086,0.13043478260869565,0.17391304347826086,0.21739130434782608,457.69565217391306,0.0,0.043478260869565216,0.13043478260869565,0.13043478260869565
5,0.08778930566640064,0.12290502793296089,0.03910614525139665,0.8379888268156425,0.08379888268156424,0.11173184357541899,0.0782122905027933,0.1005586592178771,0.0893854748603352,0.0782122905027933,0.07262569832402235,0.29848363926576216,0.2681564245810056,0.16759776536312848,0.5642458100558659,0.2849162011173184,0.31843575418994413,0.2905027932960894,0.3016759776536313,0.2737430167597765,0.30726256983240224,0.3128491620111732,212.24022346368716,0.07262569832402235,0.039106145251396635,0.2737430167597765,0.044692737430167606
6,0.046511627906976744,0.0,0.046511627906976744,0.9534883720930233,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.05980066445182724,0.023255813953488372,0.046511627906976744,0.9302325581395349,0.06976744186046512,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.06976744186046512,0.06976744186046512,0.06976744186046512,657.9302325581396,0.046511627906976744,0.0,0.046511627906976744,0.023255813953488372
7,0.4906832298136646,0.21739130434782608,0.391304347826087,0.391304347826087,0.5652173913043478,0.4782608695652174,0.4782608695652174,0.391304347826087,0.5217391304347826,0.5217391304347826,0.4782608695652174,0.7453416149068323,0.17391304347826086,0.6521739130434783,0.17391304347826086,0.782608695652174,0.782608695652174,0.6956521739130435,0.7391304347826086,0.7391304347826086,0.782608695652174,0.6956521739130435,40.78260869565217,0.391304347826087,0.1739130434782608,0.6956521739130435,0.08695652173913049
8,0.6,0.0,0.6,0.4,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.76,0.6,0.0,1.0,0.0
9,0.24517374517374516,0.21621621621621623,0.13513513513513514,0.6486486486486487,0.25675675675675674,0.1891891891891892,0.2702702702702703,0.22972972972972974,0.2702702702702703,0.24324324324324326,0.25675675675675674,0.9401544401544402,0.1891891891891892,0.7972972972972973,0.013513513513513514,0.9594594594594594,0.8243243243243243,0.9594594594594594,0.972972972972973,0.9864864864864865,0.9459459459459459,0.9324324324324325,38.71621621621622,0.1891891891891892,0.08108108108108109,0.8243243243243243,0.16216216216216217
10,0.4965986394557823,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.47619047619047616,0.47619047619047616,0.5238095238095238,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.9047619047619048,0.23809523809523808,0.7619047619047619,0.0,0.9047619047619048,0.8571428571428571,0.9523809523809523,0.9523809523809523,0.9047619047619048,0.9047619047619048,0.8571428571428571,31.952380952380953,0.47619047619047616,0.09523809523809523,0.8571428571428571,0.09523809523809523
11,0.26153846153846155,0.13846153846153847,0.2,0.6615384615384615,0.2923076923076923,0.26153846153846155,0.23076923076923078,0.23076923076923078,0.2923076923076923,0.27692307692307694,0.24615384615384617,0.9538461538461539,0.0,0.9538461538461539,0.046153846153846156,0.9538461538461539,0.9538461538461539,0.9538461538461539,0.9538461538461539,0.9538461538461539,0.9538461538461539,0.9538461538461539,29.8,0.23076923076923078,0.06153846153846154,0.9538461538461539,0.0
12,0.3915343915343915,0.07407407407407407,0.37037037037037035,0.5555555555555556,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.37037037037037035,0.37037037037037035,0.4074074074074074,0.37037037037037035,0.8518518518518519,0.0,0.8518518518518519,0.14814814814814814,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.8518518518518519,20.074074074074073,0.37037037037037035,0.037037037037037035,0.8518518518518519,0.0
13,0.3571428571428571,0.08695652173913043,0.30434782608695654,0.6086956521739131,0.34782608695652173,0.391304347826087,0.3695652173913043,0.34782608695652173,0.32608695652173914,0.34782608695652173,0.3695652173913043,0.8478260869565217,0.06521739130434782,0.8043478260869565,0.13043478260869565,0.8695652173913043,0.8260869565217391,0.8478260869565217,0.8478260869565217,0.8478260869565217,0.8478260869565217,0.8478260869565217,15.652173913043478,0.32608695652173914,0.06521739130434784,0.8260869565217391,0.04347826086956519
14,0.38571428571428573,0.15,0.35,0.5,0.45,0.45,0.35,0.35,0.35,0.35,0.4,0.6071428571428571,0.15,0.55,0.3,0.65,0.55,0.65,0.55,0.6,0.65,0.6,163.55,0.35,0.10000000000000003,0.55,0.09999999999999998
