query_id,Recall@20,VI@20,Robust@20,Never@20,C0_Recall@20,C1_Recall@20,C2s1_Recall@20,C2s2_Recall@20,C2s3_Recall@20,C2s4_Recall@20,C2s5_Recall@20,Recall@100,VI@100,Robust@100,Never@100,C0_Recall@100,C1_Recall@100,C2s1_Recall@100,C2s2_Recall@100,C2s3_Recall@100,C2s4_Recall@100,C2s5_Recall@100,rank_range,worst_schedule@20,schedule_spread@20,worst_schedule@100,schedule_spread@100
0,0.4212454212454212,0.10256410256410256,0.358974358974359,0.5384615384615384,0.4358974358974359,0.4358974358974359,0.41025641025641024,0.41025641025641024,0.41025641025641024,0.41025641025641024,0.4358974358974359,0.7728937728937729,0.15384615384615385,0.6923076923076923,0.15384615384615385,0.7948717948717948,0.7435897435897436,0.7692307692307693,0.7692307692307693,0.7948717948717948,0.7435897435897436,0.7948717948717948,106.02564102564102,0.41025641025641024,0.02564102564102566,0.7435897435897436,0.05128205128205121
1,0.125,0.0,0.125,0.875,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.21428571428571427,0.25,0.125,0.625,0.25,0.125,0.125,0.125,0.375,0.25,0.25,214.625,0.125,0.0,0.125,0.25
2,0.12677388836329234,0.10596026490066225,0.0728476821192053,0.8211920529801324,0.12582781456953643,0.12582781456953643,0.12582781456953643,0.12582781456953643,0.12582781456953643,0.13245033112582782,0.12582781456953643,0.6480605487228004,0.06622516556291391,0.6291390728476821,0.304635761589404,0.6490066225165563,0.6490066225165563,0.6490066225165563,0.6490066225165563,0.6490066225165563,0.6490066225165563,0.6423841059602649,115.90066225165563,0.12582781456953643,0.006622516556291397,0.6423841059602649,0.0066225165562914245
3,0.14545454545454545,0.0,0.14545454545454545,0.8545454545454545,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.26233766233766237,0.14545454545454545,0.18181818181818182,0.6727272727272727,0.2545454545454545,0.2727272727272727,0.2545454545454545,0.2727272727272727,0.2727272727272727,0.2545454545454545,0.2545454545454545,80.69090909090909,0.14545454545454545,0.0,0.2545454545454545,0.018181818181818188
4,0.043478260869565216,0.17391304347826086,0.0,0.8260869565217391,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.18633540372670807,0.17391304347826086,0.08695652173913043,0.7391304347826086,0.17391304347826086,0.2608695652173913,0.17391304347826086,0.17391304347826086,0.13043478260869565,0.17391304347826086,0.21739130434782608,400.0,0.0,0.08695652173913043,0.13043478260869565,0.13043478260869565
5,0.08379888268156424,0.12290502793296089,0.03910614525139665,0.8379888268156425,0.08379888268156424,0.09497206703910614,0.0782122905027933,0.08379888268156424,0.08379888268156424,0.0782122905027933,0.08379888268156424,0.3016759776536313,0.27932960893854747,0.17318435754189945,0.547486033519553,0.2849162011173184,0.31843575418994413,0.3016759776536313,0.3128491620111732,0.2905027932960894,0.3016759776536313,0.3016759776536313,212.41899441340783,0.0782122905027933,0.016759776536312845,0.2849162011173184,0.03351955307262572
6,0.046511627906976744,0.0,0.046511627906976744,0.9534883720930233,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.05980066445182724,0.023255813953488372,0.046511627906976744,0.9302325581395349,0.06976744186046512,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.06976744186046512,0.06976744186046512,0.06976744186046512,633.3023255813954,0.046511627906976744,0.0,0.046511627906976744,0.023255813953488372
7,0.5217391304347826,0.21739130434782608,0.43478260869565216,0.34782608695652173,0.5652173913043478,0.5652173913043478,0.5217391304347826,0.4782608695652174,0.5217391304347826,0.5217391304347826,0.4782608695652174,0.7515527950310559,0.13043478260869565,0.6956521739130435,0.17391304347826086,0.782608695652174,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.782608695652174,0.7391304347826086,40.78260869565217,0.4782608695652174,0.08695652173913038,0.7391304347826086,0.0434782608695653
8,0.5942857142857143,0.04,0.56,0.4,0.6,0.6,0.6,0.56,0.6,0.6,0.6,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.24,0.56,0.039999999999999925,1.0,0.0
9,0.25675675675675674,0.21621621621621623,0.14864864864864866,0.6351351351351351,0.25675675675675674,0.25675675675675674,0.25675675675675674,0.25675675675675674,0.25675675675675674,0.25675675675675674,0.25675675675675674,0.9613899613899614,0.12162162162162163,0.8648648648648649,0.013513513513513514,0.9594594594594594,0.9054054054054054,0.9594594594594594,0.972972972972973,0.9864864864864865,0.972972972972973,0.972972972972973,30.41891891891892,0.25675675675675674,0.0,0.9054054054054054,0.08108108108108114
