query_id,VI@10,VI@20,VI@50
0,0.15384615384615385,0.2564102564102564,0.15384615384615385
1,0.0,0.0,0.0
2,0.09271523178807947,0.1390728476821192,0.2185430463576159
3,0.12727272727272726,0.16363636363636364,0.23636363636363636
4,0.13043478260869565,0.13043478260869565,0.34782608695652173
5,0.0782122905027933,0.12290502793296089,0.2569832402234637
6,0.09302325581395349,0.09302325581395349,0.18604651162790697
7,0.2608695652173913,0.30434782608695654,0.391304347826087
8,0.16,0.2,0.24
9,0.21621621621621623,0.28378378378378377,0.44594594594594594
10,0.2857142857142857,0.3333333333333333,0.42857142857142855
11,0.15384615384615385,0.24615384615384617,0.38461538461538464
12,0.14814814814814814,0.2222222222222222,0.2222222222222222
13,0.2391304347826087,0.1956521739130435,0.30434782608695654
14,0.35,0.35,0.25
15,0.5,0.5,0.0
16,0.25,0.25,0.0
17,0.2857142857142857,0.2857142857142857,0.19047619047619047
18,0.4411764705882353,0.5,0.38235294117647056
20,0.0,0.0,0.0
21,0.0,0.0,1.0
22,0.09090909090909091,0.18181818181818182,0.22727272727272727
24,0.05952380952380952,0.11904761904761904,0.15476190476190477
25,0.1013215859030837,0.12334801762114538,0.2422907488986784
26,0.021689497716894976,0.0502283105022831,0.0867579908675799
27,0.0,0.04,0.08
28,0.06857142857142857,0.10857142857142857,0.2342857142857143
29,0.08695652173913043,0.09420289855072464,0.14492753623188406
30,0.022727272727272728,0.056818181818181816,0.13636363636363635
31,0.0,0.0,0.0
32,0.0,0.0,0.3333333333333333
33,0.072,0.104,0.176
34,0.029411764705882353,0.058823529411764705,0.10695187165775401
35,0.0392156862745098,0.058823529411764705,0.09803921568627451
36,0.21621621621621623,0.2702702702702703,0.43243243243243246
37,0.00909090909090909,0.00909090909090909,0.1
38,0.0,0.0,0.0
39,0.0,0.06451612903225806,0.3225806451612903
40,0.25,0.3,0.35
41,0.2631578947368421,0.10526315789473684,0.0
42,0.0,0.0,0.3333333333333333
43,0.18181818181818182,0.5,0.5
44,0.06060606060606061,0.21212121212121213,0.45454545454545453
45,0.05,0.05,0.1
46,0.0,0.2,0.2
48,0.0,0.0,0.0
50,0.25,0.25,0.35714285714285715
51,0.0,0.0,0.0
54,0.4,0.4,0.6
55,1.0,1.0,1.0
57,0.0,0.0,0.0
58,0.015873015873015872,0.06349206349206349,0.19047619047619047
59,0.3953488372093023,0.5581395348837209,0.0
60,0.3333333333333333,0.6666666666666666,0.6666666666666666
61,0.0,0.0,0.0
62,0.2222222222222222,0.2222222222222222,0.0
63,0.1527777777777778,0.18055555555555555,0.2638888888888889
64,0.0,0.0,0.0
65,0.02631578947368421,0.07894736842105263,0.2631578947368421
66,0.0,0.0,0.0
68,0.10112359550561797,0.14606741573033707,0.2696629213483146
69,0.07692307692307693,0.07692307692307693,0.3076923076923077
70,1.0,0.0,0.0
71,0.2553191489361702,0.2978723404255319,0.40425531914893614
72,0.17647058823529413,0.24705882352941178,0.17647058823529413
74,0.3333333333333333,0.3333333333333333,0.3333333333333333
75,0.0,0.0,0.0
76,0.0,0.0,0.0
77,0.0,0.0,0.0
78,0.0,0.0,0.0
80,0.15384615384615385,0.2564102564102564,0.4358974358974359
81,0.08,0.10666666666666667,0.21333333333333335
82,0.05660377358490566,0.11320754716981132,0.18867924528301888
84,0.0,0.0,0.0
86,0.06666666666666667,0.4666666666666667,0.2
88,0.0,1.0,1.0
89,0.07352941176470588,0.17647058823529413,0.4264705882352941
91,0.125,0.25,0.5
93,0.0,0.017241379310344827,0.08620689655172414
94,0.25,0.25,0.25
95,0.0,0.02040816326530612,0.04081632653061224
96,0.04,0.13333333333333333,0.18666666666666668
97,1.0,1.0,1.0
100,0.07582938388625593,0.12322274881516587,0.20853080568720378
101,0.0,0.0,0.0
102,0.3684210526315789,0.45614035087719296,0.3508771929824561
103,0.05217391304347826,0.08260869565217391,0.21739130434782608
104,0.16666666666666666,0.08333333333333333,0.25
105,0.11290322580645161,0.11290322580645161,0.20967741935483872
106,0.1388888888888889,0.1111111111111111,0.1388888888888889
107,0.023255813953488372,0.11627906976744186,0.09302325581395349
108,0.037037037037037035,0.07407407407407407,0.1111111111111111
109,0.46153846153846156,0.717948717948718,0.15384615384615385
111,0.11594202898550725,0.2608695652173913,0.391304347826087
112,0.10902255639097744,0.15789473684210525,0.19924812030075187
113,0.24,0.3466666666666667,0.5466666666666666
114,0.0,0.3333333333333333,0.3333333333333333
115,0.04950495049504951,0.09900990099009901,0.16336633663366337
117,0.03125,0.078125,0.109375
118,0.0851063829787234,0.1702127659574468,0.22340425531914893
119,0.0189873417721519,0.04430379746835443,0.056962025316455694
120,0.24242424242424243,0.06060606060606061,0.21212121212121213
121,0.023415977961432508,0.06060606060606061,0.15013774104683195
122,0.029333333333333333,0.04,0.09866666666666667
123,0.053475935828877004,0.08021390374331551,0.1443850267379679
124,0.018518518518518517,0.027777777777777776,0.05555555555555555
125,0.0,0.0,0.0
126,0.0995850622406639,0.13278008298755187,0.2697095435684647
127,0.18867924528301888,0.20754716981132076,0.389937106918239
128,0.18584070796460178,0.23893805309734514,0.3274336283185841
129,0.0,0.03571428571428571,0.07142857142857142
130,0.0106951871657754,0.0374331550802139,0.0748663101604278
131,0.1329479768786127,0.2023121387283237,0.27167630057803466
132,0.09523809523809523,0.19047619047619047,0.2619047619047619
133,0.08235294117647059,0.18823529411764706,0.3235294117647059
134,0.0,0.0,0.3333333333333333
135,0.3,0.4,0.4
137,0.1,0.1375,0.15
138,0.1267605633802817,0.19718309859154928,0.352112676056338
140,0.0,0.0,0.3333333333333333
141,0.0,0.0,0.3333333333333333
142,0.2,0.2,0.2
143,0.0,0.0,0.3333333333333333
144,0.19827586206896552,0.3448275862068966,0.5603448275862069
145,0.09375,0.125,0.28125
146,0.25,0.25,0.5
147,0.25,0.0,0.0
148,0.061855670103092786,0.06701030927835051,0.10824742268041238
149,0.0967741935483871,0.11612903225806452,0.16774193548387098
150,0.14285714285714285,0.2857142857142857,0.047619047619047616
151,0.015873015873015872,0.031746031746031744,0.07142857142857142
152,0.06521739130434782,0.06521739130434782,0.13043478260869565
153,0.06896551724137931,0.11724137931034483,0.16551724137931034
155,0.25,0.25,0.25
156,0.15789473684210525,0.10526315789473684,0.42105263157894735
157,0.13725490196078433,0.3333333333333333,0.43137254901960786
158,0.25,0.5,0.38636363636363635
159,0.15053763440860216,0.16129032258064516,0.3333333333333333
160,0.030973451327433628,0.10176991150442478,0.17699115044247787
161,0.2631578947368421,0.34210526315789475,0.3684210526315789
162,0.043478260869565216,0.043478260869565216,0.13043478260869565
163,0.1276595744680851,0.1276595744680851,0.10638297872340426
164,0.0390625,0.0546875,0.125
165,0.15942028985507245,0.14492753623188406,0.2463768115942029
166,0.19230769230769232,0.3076923076923077,0.19230769230769232
167,0.11494252873563218,0.16091954022988506,0.20689655172413793
169,0.14814814814814814,0.18518518518518517,0.1111111111111111
170,0.12121212121212122,0.15151515151515152,0.1717171717171717
172,0.35714285714285715,0.38095238095238093,0.19047619047619047
173,0.0,0.0,0.0
175,0.12857142857142856,0.15714285714285714,0.2571428571428571
176,0.21739130434782608,0.17391304347826086,0.30434782608695654
177,0.1875,0.25,0.1875
178,0.16666666666666666,0.16666666666666666,0.041666666666666664
180,0.125,0.18055555555555555,0.20833333333333334
181,0.08653846153846154,0.14423076923076922,0.2403846153846154
182,0.08620689655172414,0.2413793103448276,0.3103448275862069
183,0.5,0.5,0.3333333333333333
184,0.0847457627118644,0.1694915254237288,0.2711864406779661
185,0.38235294117647056,0.11764705882352941,0.029411764705882353
186,0.0,0.0,0.25
188,0.625,0.875,0.5
189,0.03225806451612903,0.0,0.1935483870967742
190,0.0,0.0,0.2
195,0.6666666666666666,0.6666666666666666,0.6666666666666666
197,0.17391304347826086,0.4782608695652174,0.5652173913043478
198,0.3,0.0,0.0
200,0.0,0.0,0.0
202,0.2,0.28888888888888886,0.4222222222222222
203,0.4,1.0,0.0
204,0.14285714285714285,0.14285714285714285,0.14285714285714285
205,0.16666666666666666,0.16666666666666666,0.16666666666666666
206,0.5,0.5,0.0
210,0.5555555555555556,0.6666666666666666,0.7777777777777778
212,0.5,0.5,0.0
213,0.0,0.0,0.0
215,0.0,0.06666666666666667,0.06666666666666667
216,0.375,0.5,0.25
220,0.057692307692307696,0.17307692307692307,0.3076923076923077
221,0.0547945205479452,0.136986301369863,0.2328767123287671
222,0.03225806451612903,0.0,0.12903225806451613
223,1.0,1.0,0.0
224,0.045454545454545456,0.18181818181818182,0.4090909090909091
225,0.5,0.0,0.0
226,0.050761421319796954,0.08629441624365482,0.15736040609137056
227,0.056818181818181816,0.11363636363636363,0.22727272727272727
228,0.0449438202247191,0.10674157303370786,0.12359550561797752
229,0.09022556390977443,0.20300751879699247,0.3308270676691729
230,0.05701754385964912,0.09210526315789473,0.14912280701754385
231,0.04560260586319218,0.11074918566775244,0.2964169381107492
232,0.02127659574468085,0.05200945626477541,0.1111111111111111
233,0.0,0.09876543209876543,0.18518518518518517
234,0.2336448598130841,0.27102803738317754,0.29906542056074764
235,0.10526315789473684,0.12030075187969924,0.17293233082706766
236,0.034482758620689655,0.1724137931034483,0.27586206896551724
237,0.5,0.25,0.0
238,0.2037037037037037,0.24074074074074073,0.3148148148148148
239,0.08904109589041095,0.10273972602739725,0.3287671232876712
240,0.45454545454545453,0.3333333333333333,0.030303030303030304
241,0.08108108108108109,0.1554054054054054,0.33783783783783783
242,0.11428571428571428,0.16,0.21142857142857144
243,0.05185185185185185,0.08888888888888889,0.21481481481481482
244,0.4444444444444444,0.4444444444444444,0.4444444444444444
245,0.08771929824561403,0.24561403508771928,0.19298245614035087
246,0.0,0.25,0.4166666666666667
247,0.225,0.3,0.225
248,0.23076923076923078,0.05128205128205128,0.0
249,0.11290322580645161,0.20967741935483872,0.31451612903225806
250,0.11458333333333333,0.11458333333333333,0.2604166666666667
251,0.07777777777777778,0.18888888888888888,0.18888888888888888
252,0.16,0.17,0.21
253,0.2,0.2,0.4
254,0.04580152671755725,0.08396946564885496,0.183206106870229
255,0.08411214953271028,0.17757009345794392,0.38317757009345793
256,0.058823529411764705,0.1323529411764706,0.3382352941176471
257,0.10606060606060606,0.25757575757575757,0.36363636363636365
258,0.13793103448275862,0.3103448275862069,0.39655172413793105
260,0.2692307692307692,0.15384615384615385,0.0
261,0.072,0.232,0.32
262,0.14942528735632185,0.19540229885057472,0.367816091954023
263,0.06666666666666667,0.14666666666666667,0.36
264,0.4666666666666667,0.06666666666666667,0.0
266,1.0,1.0,1.0
267,1.0,0.5,0.0
268,0.0,0.0,0.0
270,0.023809523809523808,0.07142857142857142,0.2857142857142857
271,0.0,0.0,0.0
273,0.25,0.0,0.0
274,0.0,0.0,0.0
275,0.46153846153846156,0.5384615384615384,0.38461538461538464
277,0.022727272727272728,0.1590909090909091,0.18181818181818182
278,0.0,0.0,0.14285714285714285
279,0.0,0.0,0.0
281,1.0,0.0,0.0
282,1.0,1.0,1.0
283,0.0,0.0,0.0
285,0.14285714285714285,0.5714285714285714,0.14285714285714285
287,0.24444444444444444,0.4,0.26666666666666666
289,0.2222222222222222,0.25925925925925924,0.2962962962962963
291,0.06666666666666667,0.06666666666666667,0.06666666666666667
292,0.0,0.08333333333333333,0.16666666666666666
293,0.07692307692307693,0.07692307692307693,0.0
295,0.3333333333333333,0.3333333333333333,0.3333333333333333
296,1.0,1.0,1.0
297,0.125,0.125,0.125
298,0.0,0.2222222222222222,0.4444444444444444
300,0.0,0.0,0.5
301,0.0,0.0,0.0
302,0.2033898305084746,0.23728813559322035,0.5423728813559322
303,0.375,0.25,0.0
305,0.07772020725388601,0.11398963730569948,0.3160621761658031
306,0.0,0.0,0.0
307,0.16666666666666666,0.16666666666666666,0.0
308,0.5,0.5,0.5
310,0.25,0.0,0.0
311,0.25,0.5,0.5
312,0.4,0.3,0.1
313,0.6666666666666666,0.3333333333333333,0.3333333333333333
314,0.2727272727272727,0.2727272727272727,0.5454545454545454
315,0.0,0.0,0.0
316,1.0,1.0,1.0
317,0.0,0.0,0.0
318,0.0,0.0,0.0
319,0.0,0.0,0.0
320,0.0,0.0,0.0
321,1.0,0.0,0.0
323,0.0,0.0,0.0
324,0.0,0.0,0.0
325,0.0,0.0,0.06521739130434782
326,0.0,0.0,0.0
327,0.125,0.125,0.125
