query_id,VI@10,VI@20,VI@50
0,0.07692307692307693,0.02564102564102564,0.02564102564102564
1,0.0,0.0,0.125
2,0.08609271523178808,0.15894039735099338,0.2251655629139073
3,0.0,0.07272727272727272,0.14545454545454545
4,0.0,0.21739130434782608,0.34782608695652173
5,0.061452513966480445,0.055865921787709494,0.17318435754189945
6,0.18604651162790697,0.23255813953488372,0.13953488372093023
7,0.17391304347826086,0.08695652173913043,0.13043478260869565
8,0.16,0.08,0.16
9,0.08108108108108109,0.16216216216216217,0.3108108108108108
10,0.19047619047619047,0.38095238095238093,0.14285714285714285
11,0.18461538461538463,0.3384615384615385,0.23076923076923078
12,0.07407407407407407,0.07407407407407407,0.18518518518518517
13,0.21739130434782608,0.32608695652173914,0.06521739130434782
14,0.25,0.2,0.2
15,0.0,0.0,0.5
16,0.0,0.5,0.25
17,0.047619047619047616,0.0,0.2857142857142857
18,0.20588235294117646,0.4411764705882353,0.23529411764705882
20,0.08333333333333333,0.0,0.0
21,0.0,0.0,1.0
22,0.045454545454545456,0.0,0.18181818181818182
24,0.08333333333333333,0.14285714285714285,0.11904761904761904
25,0.07048458149779736,0.0881057268722467,0.16740088105726872
26,0.02054794520547945,0.03995433789954338,0.06278538812785388
27,0.03,0.09,0.33
28,0.06857142857142857,0.12,0.21714285714285714
29,0.0,0.0,0.0
30,0.11363636363636363,0.23863636363636365,0.3409090909090909
31,0.0,0.0,0.0
32,0.6666666666666666,0.6666666666666666,0.0
33,0.088,0.128,0.224
34,0.01871657754010695,0.0481283422459893,0.0748663101604278
35,0.0196078431372549,0.058823529411764705,0.23529411764705882
36,0.2702702702702703,0.21621621621621623,0.16216216216216217
37,0.06363636363636363,0.02727272727272727,0.05454545454545454
38,0.0,0.0,0.0
39,0.1935483870967742,0.1935483870967742,0.1935483870967742
40,0.175,0.225,0.375
41,0.21052631578947367,0.21052631578947367,0.0
42,0.3333333333333333,0.3333333333333333,0.3333333333333333
43,0.36363636363636365,0.36363636363636365,0.09090909090909091
44,0.15151515151515152,0.24242424242424243,0.2727272727272727
45,0.15,0.15,0.25
46,0.2,0.0,0.0
48,0.0,0.0,0.0
50,0.25,0.2857142857142857,0.32142857142857145
51,0.0,0.0,0.0
54,0.6,0.2,0.0
55,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.031746031746031744,0.047619047619047616,0.12698412698412698
59,0.3023255813953488,0.3023255813953488,0.06976744186046512
60,0.3333333333333333,0.0,0.0
61,0.0,0.0,0.0
62,0.2222222222222222,0.1111111111111111,0.2222222222222222
63,0.16666666666666666,0.2361111111111111,0.09722222222222222
64,0.0,0.0,0.0
65,0.05263157894736842,0.23684210526315788,0.15789473684210525
66,0.0,0.0,0.0
68,0.0898876404494382,0.12359550561797752,0.21348314606741572
69,0.38461538461538464,0.23076923076923078,0.15384615384615385
70,0.0,0.0,0.0
71,0.1276595744680851,0.2978723404255319,0.5531914893617021
72,0.16470588235294117,0.3058823529411765,0.3411764705882353
74,0.0,0.0,0.0
75,0.0,0.0,0.0
76,0.0,0.0,0.0
77,0.0,0.0,0.0
78,0.0,0.0,0.0
80,0.15384615384615385,0.28205128205128205,0.38461538461538464
81,0.02666666666666667,0.13333333333333333,0.18666666666666668
82,0.018867924528301886,0.05660377358490566,0.32075471698113206
84,0.0,0.0,0.0
86,0.13333333333333333,0.2,0.06666666666666667
88,0.0,0.0,0.0
89,0.04411764705882353,0.058823529411764705,0.25
91,0.125,0.25,0.25
93,0.1206896551724138,0.22413793103448276,0.3793103448275862
94,0.0,0.25,0.25
95,0.0,0.0,0.0
96,0.14666666666666667,0.17333333333333334,0.22666666666666666
97,0.0,0.0,0.0
100,0.04265402843601896,0.05687203791469194,0.15165876777251186
101,0.25,0.5,0.5
102,0.24561403508771928,0.38596491228070173,0.24561403508771928
103,0.06956521739130435,0.09130434782608696,0.17391304347826086
104,0.25,0.08333333333333333,0.08333333333333333
105,0.1774193548387097,0.03225806451612903,0.16129032258064516
106,0.1111111111111111,0.3333333333333333,0.027777777777777776
107,0.0,0.023255813953488372,0.09302325581395349
108,0.09876543209876543,0.16049382716049382,0.12345679012345678
109,0.2564102564102564,0.3076923076923077,0.0
111,0.11594202898550725,0.14492753623188406,0.18840579710144928
112,0.07142857142857142,0.10526315789473684,0.14661654135338345
113,0.10666666666666667,0.24,0.36
114,0.0,0.0,0.0
115,0.054455445544554455,0.10396039603960396,0.15841584158415842
117,0.0234375,0.0703125,0.15625
118,0.10638297872340426,0.1595744680851064,0.2872340425531915
119,0.04430379746835443,0.08227848101265822,0.08227848101265822
120,0.2727272727272727,0.12121212121212122,0.030303030303030304
121,0.03856749311294766,0.05509641873278237,0.10192837465564739
122,0.018666666666666668,0.034666666666666665,0.064
123,0.0213903743315508,0.0374331550802139,0.0962566844919786
124,0.06172839506172839,0.09567901234567901,0.17592592592592593
125,0.0,1.0,0.0
126,0.08298755186721991,0.11203319502074689,0.22406639004149378
127,0.10062893081761007,0.1509433962264151,0.3018867924528302
128,0.17699115044247787,0.23008849557522124,0.2920353982300885
129,0.0,0.0,0.0
130,0.0106951871657754,0.016042780748663103,0.0481283422459893
131,0.08670520231213873,0.09826589595375723,0.2543352601156069
132,0.19047619047619047,0.2619047619047619,0.21428571428571427
133,0.1,0.1588235294117647,0.3588235294117647
134,0.0,0.0,0.6666666666666666
135,0.3,0.0,0.3
137,0.0875,0.125,0.2375
138,0.11267605633802817,0.2112676056338028,0.33098591549295775
140,0.0,0.0,0.3333333333333333
141,0.3333333333333333,0.3333333333333333,0.0
142,0.2,0.0,0.2
143,0.3333333333333333,0.3333333333333333,0.6666666666666666
144,0.16379310344827586,0.1896551724137931,0.19827586206896552
145,0.0625,0.0625,0.25
146,0.0,0.0,0.0
147,0.08333333333333333,0.08333333333333333,0.08333333333333333
148,0.07216494845360824,0.05670103092783505,0.14948453608247422
149,0.08387096774193549,0.11612903225806452,0.15483870967741936
150,0.47619047619047616,0.047619047619047616,0.0
151,0.022222222222222223,0.03333333333333333,0.044444444444444446
152,0.021739130434782608,0.043478260869565216,0.021739130434782608
153,0.04827586206896552,0.1103448275862069,0.12413793103448276
155,0.125,0.125,0.0
156,0.42105263157894735,0.631578947368421,0.10526315789473684
157,0.13725490196078433,0.13725490196078433,0.27450980392156865
158,0.2727272727272727,0.3181818181818182,0.20454545454545456
159,0.0967741935483871,0.11827956989247312,0.24731182795698925
160,0.05309734513274336,0.10176991150442478,0.12831858407079647
161,0.0,0.02631578947368421,0.02631578947368421
162,0.13043478260869565,0.08695652173913043,0.13043478260869565
163,0.1702127659574468,0.2127659574468085,0.1276595744680851
164,0.0625,0.0625,0.0859375
165,0.13043478260869565,0.2028985507246377,0.15942028985507245
166,0.4230769230769231,0.34615384615384615,0.07692307692307693
167,0.10344827586206896,0.12643678160919541,0.1839080459770115
169,0.0,0.037037037037037035,0.2222222222222222
170,0.1111111111111111,0.1414141414141414,0.1414141414141414
172,0.2619047619047619,0.2619047619047619,0.16666666666666666
173,0.0,0.0,0.25
175,0.08571428571428572,0.15714285714285714,0.2571428571428571
176,0.17391304347826086,0.08695652173913043,0.08695652173913043
177,0.125,0.125,0.1875
178,0.041666666666666664,0.25,0.08333333333333333
180,0.1111111111111111,0.08333333333333333,0.3055555555555556
181,0.038461538461538464,0.08653846153846154,0.16346153846153846
182,0.2413793103448276,0.29310344827586204,0.1206896551724138
183,0.16666666666666666,0.3333333333333333,0.16666666666666666
184,0.1694915254237288,0.1016949152542373,0.22033898305084745
185,0.08823529411764706,0.35294117647058826,0.029411764705882353
186,0.5,0.5,0.25
188,0.25,0.375,0.375
189,0.12903225806451613,0.25806451612903225,0.22580645161290322
190,0.0,0.0,0.0
195,0.3333333333333333,0.0,0.0
197,0.30434782608695654,0.391304347826087,0.4782608695652174
198,0.3,0.2,0.1
200,0.3333333333333333,0.0,0.0
202,0.26666666666666666,0.28888888888888886,0.24444444444444444
203,0.4,0.4,0.0
204,0.14285714285714285,0.14285714285714285,0.2857142857142857
205,0.5,0.25,0.16666666666666666
206,0.5,0.0,0.0
210,0.5555555555555556,0.2222222222222222,0.0
212,0.0,0.0,0.0
213,1.0,0.0,0.0
215,0.1,0.06666666666666667,0.03333333333333333
216,0.375,0.125,0.0
220,0.23076923076923078,0.2692307692307692,0.21153846153846154
221,0.1232876712328767,0.1917808219178082,0.273972602739726
222,0.03225806451612903,0.0,0.03225806451612903
223,0.0,0.0,0.0
224,0.2727272727272727,0.5,0.3181818181818182
225,0.0,0.0,0.0
226,0.050761421319796954,0.06091370558375635,0.14720812182741116
227,0.045454545454545456,0.1534090909090909,0.1590909090909091
228,0.07303370786516854,0.07865168539325842,0.12921348314606743
229,0.06015037593984962,0.14285714285714285,0.2631578947368421
230,0.03508771929824561,0.04824561403508772,0.07894736842105263
231,0.06514657980456026,0.07166123778501629,0.16286644951140064
232,0.037825059101654845,0.04728132387706856,0.05673758865248227
233,0.19753086419753085,0.30864197530864196,0.48148148148148145
234,0.056074766355140186,0.12149532710280374,0.2616822429906542
235,0.07518796992481203,0.11278195488721804,0.20300751879699247
236,0.20689655172413793,0.13793103448275862,0.1724137931034483
237,0.0,0.25,0.25
238,0.2962962962962963,0.2777777777777778,0.2962962962962963
239,0.10273972602739725,0.15753424657534246,0.3356164383561644
240,0.36363636363636365,0.42424242424242425,0.030303030303030304
241,0.08783783783783784,0.14864864864864866,0.2635135135135135
242,0.06285714285714286,0.08,0.11428571428571428
243,0.1111111111111111,0.11851851851851852,0.17777777777777778
244,0.3333333333333333,0.4444444444444444,0.4444444444444444
245,0.08771929824561403,0.07017543859649122,0.05263157894736842
246,0.25,0.3333333333333333,0.16666666666666666
247,0.175,0.225,0.25
248,0.2564102564102564,0.23076923076923078,0.07692307692307693
249,0.12903225806451613,0.1774193548387097,0.29838709677419356
250,0.052083333333333336,0.13541666666666666,0.3229166666666667
251,0.022222222222222223,0.12222222222222222,0.25555555555555554
252,0.08,0.14,0.24
253,0.2,0.2,0.2
254,0.06870229007633588,0.0916030534351145,0.16030534351145037
255,0.07476635514018691,0.12149532710280374,0.29906542056074764
256,0.11764705882352941,0.16176470588235295,0.35294117647058826
257,0.15151515151515152,0.18181818181818182,0.25757575757575757
258,0.10344827586206896,0.1206896551724138,0.25862068965517243
260,0.3076923076923077,0.2692307692307692,0.0
261,0.136,0.128,0.24
262,0.25287356321839083,0.2988505747126437,0.3218390804597701
263,0.13333333333333333,0.17333333333333334,0.29333333333333333
264,0.3333333333333333,0.0,0.0
266,0.0,0.0,0.0
267,0.0,0.0,0.0
268,0.0,0.0,0.0
270,0.16666666666666666,0.19047619047619047,0.3333333333333333
271,0.0,0.0,0.0
273,0.0,0.0,0.0
274,0.0,0.0,0.0
275,0.15384615384615385,0.23076923076923078,0.3076923076923077
277,0.1590909090909091,0.18181818181818182,0.22727272727272727
278,0.2857142857142857,0.2857142857142857,0.0
279,0.0,0.0,0.0
281,0.0,0.0,0.0
282,0.0,0.0,0.0
283,0.0,0.0,0.0
285,0.42857142857142855,0.42857142857142855,0.2857142857142857
287,0.24444444444444444,0.2,0.2
289,0.2962962962962963,0.2222222222222222,0.0
291,0.0,0.0,0.26666666666666666
292,0.08333333333333333,0.08333333333333333,0.0
293,0.0,0.07692307692307693,0.07692307692307693
295,0.16666666666666666,0.3333333333333333,0.0
296,0.0,0.0,0.0
297,0.0,0.0,0.125
298,0.2222222222222222,0.2222222222222222,0.1111111111111111
300,0.5,0.5,0.0
301,0.0,0.0,0.5
302,0.1694915254237288,0.288135593220339,0.3389830508474576
303,0.0,0.0,0.0
305,0.0051813471502590676,0.02072538860103627,0.07253886010362694
306,0.0,0.0,0.0
307,0.0,0.3333333333333333,0.0
308,0.5,0.5,0.5
310,0.0,0.0,0.0
311,0.0,0.0,0.5
312,0.3,0.4,0.1
313,0.0,0.0,0.0
314,0.09090909090909091,0.2727272727272727,0.7272727272727273
315,0.0,0.0,0.0
316,0.0,0.0,0.0
317,0.0,0.0,0.0
318,0.0,0.0,0.0
319,0.0,0.0,0.0
320,0.0,0.0,0.0
321,0.0,0.0,0.0
323,0.0,0.0,0.0
324,0.0,0.0,0.0
325,0.043478260869565216,0.15217391304347827,0.34782608695652173
326,0.0,0.0,0.0
327,0.0,0.25,0.0
328,0.0,0.0,0.0
329,0.0,0.0,0.0
330,0.0,0.0,0.0
331,0.057692307692307696,0.07692307692307693,0.1346153846153846
332,0.0,0.0,0.0
333,0.2857142857142857,0.38095238095238093,0.0
334,0.0,0.0,0.0
335,0.07142857142857142,0.2619047619047619,0.21428571428571427
336,0.0,0.0,0.0
337,0.05128205128205128,0.3333333333333333,0.23076923076923078
338,0.0,0.0,0.0
339,0.0,0.0,0.0
340,0.3333333333333333,0.0,0.0
341,0.45454545454545453,0.18181818181818182,0.2727272727272727
342,0.0,0.0,0.0
346,0.42105263157894735,0.21052631578947367,0.05263157894736842
349,0.2,0.2,0.0
352,0.41379310344827586,0.3448275862068966,0.06896551724137931
353,0.0,0.0,0.0
355,0.26666666666666666,0.23333333333333334,0.06666666666666667
357,0.11764705882352941,0.3235294117647059,0.058823529411764705
358,0.0,0.25,0.25
359,0.125,0.125,0.375
361,0.32,0.16,0.24
363,0.0,0.0,0.0
365,0.1111111111111111,0.1111111111111111,0.0
367,0.11904761904761904,0.19047619047619047,0.2857142857142857
368,0.12345679012345678,0.1111111111111111,0.13580246913580246
369,0.5,0.5,0.5
370,0.0,0.0,0.0
371,0.125,0.5,0.375
372,0.0,0.0,0.0
376,0.0,0.3333333333333333,0.0
380,0.16666666666666666,0.0,0.0
382,0.0,0.0,0.0
384,0.4,0.4,0.15
389,0.01910828025477707,0.050955414012738856,0.14012738853503184
391,0.125,0.125,0.375
396,1.0,1.0,1.0
398,0.2631578947368421,0.21052631578947367,0.0
401,0.2222222222222222,0.3333333333333333,0.3888888888888889
402,0.42857142857142855,0.42857142857142855,0.5714285714285714
403,0.03225806451612903,0.0,0.06451612903225806
404,0.25,0.5,0.5
406,0.3181818181818182,0.4090909090909091,0.13636363636363635
407,0.2727272727272727,0.18181818181818182,0.09090909090909091
408,0.22580645161290322,0.22580645161290322,0.03225806451612903
409,0.025,0.125,0.125
410,0.1896551724137931,0.1724137931034483,0.1206896551724138
411,0.058823529411764705,0.15294117647058825,0.21176470588235294
412,0.0,0.0,0.0
413,0.0,0.0,0.0
414,0.08484848484848485,0.17575757575757575,0.28484848484848485
415,0.10666666666666667,0.2,0.30666666666666664
417,0.05851063829787234,0.07446808510638298,0.1702127659574468
418,0.05098684210526316,0.06578947368421052,0.11842105263157894
419,0.0,0.0625,0.0625
420,0.018276762402088774,0.06527415143603134,0.0926892950391645
421,0.026194144838212634,0.05084745762711865,0.10785824345146379
422,0.037383177570093455,0.08177570093457943,0.1588785046728972
423,0.06666666666666667,0.09473684210526316,0.1824561403508772
424,0.0,0.0,0.0
425,0.125,0.16071428571428573,0.19642857142857142
426,0.06278026905829596,0.08968609865470852,0.16143497757847533
428,0.045454545454545456,0.13636363636363635,0.2727272727272727
429,0.0851063829787234,0.10638297872340426,0.1702127659574468
430,0.15306122448979592,0.30612244897959184,0.41836734693877553
431,0.05333333333333334,0.13333333333333333,0.2
432,0.35714285714285715,0.2857142857142857,0.19047619047619047
433,0.12389380530973451,0.23008849557522124,0.3274336283185841
434,0.08849557522123894,0.13716814159292035,0.23008849557522124
435,0.14893617021276595,0.1276595744680851,0.23404255319148937
436,0.08695652173913043,0.08695652173913043,0.21739130434782608
437,0.3617021276595745,0.46808510638297873,0.2978723404255319
438,0.10891089108910891,0.18811881188118812,0.2079207920792079
439,0.07407407407407407,0.09259259259259259,0.2175925925925926
440,0.03529411764705882,0.06666666666666667,0.19215686274509805
441,0.24358974358974358,0.2564102564102564,0.2948717948717949
442,0.2857142857142857,0.35714285714285715,0.38571428571428573
443,0.005681818181818182,0.011363636363636364,0.036931818181818184
444,0.07894736842105263,0.09649122807017543,0.21052631578947367
445,0.08235294117647059,0.1588235294117647,0.27058823529411763
446,0.07017543859649122,0.17543859649122806,0.2807017543859649
447,0.0,0.0,0.6666666666666666
448,0.024691358024691357,0.024691358024691357,0.024691358024691357
449,0.03048780487804878,0.054878048780487805,0.09146341463414634
453,0.24,0.24,0.28
455,0.5,1.0,0.5
456,0.07894736842105263,0.14473684210526316,0.2894736842105263
459,0.3157894736842105,0.2631578947368421,0.21052631578947367
