epoch,step,loss,gradient_norm_before_clip,alpha,positives,negatives
1,0,0.4498419165611267,0.2517158091068268,0.0500001460313797,16,16
1,1,0.24330884218215942,0.15393848717212677,0.05000383034348488,16,16
1,2,0.310163676738739,0.20765328407287598,0.05000777915120125,16,16
1,3,0.3128625750541687,0.16555152833461761,0.05001191794872284,16,16
1,4,0.31952768564224243,0.19589555263519287,0.05001568794250488,16,16
1,5,0.34827089309692383,0.20371542870998383,0.0500197671353817,16,16
1,6,0.3607415556907654,0.21110764145851135,0.05002398043870926,16,16
1,7,0.32994675636291504,0.21562056243419647,0.05002811551094055,16,16
1,8,0.2649660110473633,0.18784011900424957,0.050032492727041245,16,16
1,9,0.20660173892974854,0.14521238207817078,0.05003683269023895,16,16
1,10,0.3299627900123596,0.20919790863990784,0.05004136636853218,16,16
1,11,0.2888714075088501,0.20786479115486145,0.05004604160785675,16,16
1,12,0.15293681621551514,0.1321660876274109,0.05005086213350296,16,16
1,13,0.24302494525909424,0.1820005476474762,0.050055500119924545,16,16
1,14,0.28499865531921387,0.2768336236476898,0.05006031692028046,16,16
1,15,0.24603068828582764,0.23590640723705292,0.05006523057818413,16,16
1,16,0.24990272521972656,0.3140835165977478,0.050070010125637054,16,16
1,17,0.2592986226081848,0.34516188502311707,0.05007491260766983,16,16
1,18,0.2687579393386841,0.2812473773956299,0.05007999390363693,16,16
1,19,0.35864686965942383,0.5415021777153015,0.05008518695831299,16,16
1,20,0.18570423126220703,0.19103242456912994,0.05009017139673233,16,16
1,21,0.19599682092666626,0.2562353312969208,0.050094954669475555,16,16
1,22,0.2739403247833252,0.7695743441581726,0.050099875777959824,16,16
1,23,0.22491872310638428,0.48526206612586975,0.05010500177741051,16,16
1,24,0.25786447525024414,0.7937670946121216,0.05011025443673134,16,16
1,25,0.2306462526321411,0.4744996428489685,0.050115715712308884,16,16
1,26,0.23133134841918945,0.3624555170536041,0.050121065229177475,16,16
1,27,0.23374569416046143,0.4455541968345642,0.05012648552656174,16,16
1,28,0.2595917582511902,0.33134016394615173,0.050131656229496,16,16
1,29,0.2650694251060486,0.43112850189208984,0.05013680458068848,16,16
1,30,0.28950566053390503,1.2314224243164062,0.050142206251621246,16,16
1,31,0.23807668685913086,0.7415897250175476,0.05014786496758461,16,16
1,32,0.207089364528656,0.48645466566085815,0.05015350505709648,16,16
1,33,0.22661972045898438,0.717185914516449,0.0501592792570591,16,16
1,34,0.2397150993347168,1.4212955236434937,0.050164807587862015,2,2
2,0,0.19231265783309937,0.49258366227149963,0.05017036572098732,16,16
2,1,0.19905132055282593,0.7731190919876099,0.05017608776688576,16,16
2,2,0.17023789882659912,0.9817317724227905,0.05018211156129837,16,16
2,3,0.2233198881149292,0.7606984376907349,0.05018836259841919,16,16
2,4,0.26523739099502563,0.9879032969474792,0.050194766372442245,16,16
2,5,0.2694874405860901,1.3613545894622803,0.05020131170749664,16,16
2,6,0.18585658073425293,1.9809826612472534,0.05020776018500328,16,16
2,7,0.26832735538482666,1.6275410652160645,0.050214242190122604,16,16
2,8,0.29783904552459717,1.1281582117080688,0.050220854580402374,16,16
2,9,0.2064947485923767,0.5979715585708618,0.05022758990526199,16,16
2,10,0.2133704423904419,1.074015736579895,0.05023447424173355,16,16
2,11,0.20548367500305176,1.441520094871521,0.050241101533174515,16,16
2,12,0.2500463128089905,0.7280131578445435,0.05024758726358414,16,16
2,13,0.2875368595123291,1.390261173248291,0.05025401711463928,16,16
2,14,0.1648632287979126,0.6457707285881042,0.050260379910469055,16,16
2,15,0.22636282444000244,1.7660472393035889,0.050266433507204056,16,16
2,16,0.18836748600006104,0.8953628540039062,0.050272535532712936,16,16
2,17,0.22775763273239136,0.7645325064659119,0.050278857350349426,16,16
2,18,0.19333279132843018,1.3415378332138062,0.05028512328863144,16,16
2,19,0.1828579306602478,0.7375250458717346,0.050291284918785095,16,16
2,20,0.2206229567527771,1.296147108078003,0.05029766261577606,16,16
2,21,0.2799863815307617,1.2298942804336548,0.050303950905799866,16,16
2,22,0.21805357933044434,0.9243301153182983,0.050310149788856506,16,16
2,23,0.18138712644577026,0.4122345447540283,0.05031610652804375,16,16
2,24,0.22439461946487427,1.5230377912521362,0.05032195895910263,16,16
2,25,0.17981070280075073,1.7297486066818237,0.05032779648900032,16,16
2,26,0.2026776671409607,1.579672932624817,0.05033348128199577,16,16
2,27,0.17310243844985962,1.2901043891906738,0.05033877119421959,16,16
2,28,0.23186922073364258,0.8902785181999207,0.05034438520669937,16,16
2,29,0.21634989976882935,1.6985092163085938,0.05034997686743736,16,16
2,30,0.18399930000305176,1.4673963785171509,0.0503557026386261,16,16
2,31,0.1788579821586609,0.7047708630561829,0.05036148801445961,16,16
2,32,0.2802276611328125,0.8232426047325134,0.050367292016744614,16,16
2,33,0.2965046763420105,0.9612935781478882,0.0503733828663826,16,16
2,34,0.06637907028198242,2.5946288108825684,0.050379298627376556,2,2
3,0,0.25276702642440796,1.3491848707199097,0.05038533732295036,16,16
3,1,0.17637455463409424,1.4366647005081177,0.050391338765621185,16,16
3,2,0.18074917793273926,1.6647666692733765,0.0503971204161644,16,16
3,3,0.20915859937667847,0.8337188363075256,0.0504031702876091,16,16
3,4,0.15524721145629883,1.3948314189910889,0.05040919408202171,16,16
3,5,0.21588599681854248,1.1338883638381958,0.05041521042585373,16,16
3,6,0.17881178855895996,1.389520287513733,0.050421349704265594,16,16
3,7,0.12605571746826172,1.9886155128479004,0.05042732134461403,16,16
3,8,0.2509359121322632,4.649965286254883,0.05043306201696396,16,16
3,9,0.20993155241012573,2.121506452560425,0.05043875053524971,16,16
3,10,0.20397895574569702,1.0759251117706299,0.050444766879081726,16,16
3,11,0.12903904914855957,2.2860300540924072,0.050450537353754044,16,16
3,12,0.1958053708076477,1.5156581401824951,0.05045643448829651,16,16
3,13,0.1699683666229248,1.413818597793579,0.050462327897548676,16,16
3,14,0.1664363145828247,1.1910334825515747,0.05046820268034935,16,16
3,15,0.17917335033416748,1.6873574256896973,0.05047401785850525,16,16
3,16,0.12486380338668823,1.0501080751419067,0.050480082631111145,16,16
3,17,0.11604315042495728,1.476808786392212,0.050486091524362564,16,16
3,18,0.2083345651626587,1.8610632419586182,0.05049200356006622,16,16
3,19,0.22367095947265625,1.5352917909622192,0.050497956573963165,16,16
3,20,0.21008914709091187,1.0628540515899658,0.050504419952631,16,16
3,21,0.15620571374893188,0.7622034549713135,0.05051085352897644,16,16
3,22,0.22693181037902832,2.6552207469940186,0.0505170002579689,16,16
3,23,0.1301681399345398,1.4447152614593506,0.05052313953638077,16,16
3,24,0.1757712960243225,1.2694793939590454,0.0505291186273098,16,16
3,25,0.1838858723640442,1.583511471748352,0.05053507909178734,16,16
3,26,0.15126043558120728,3.421024799346924,0.050540704280138016,16,16
3,27,0.1831352710723877,3.0519561767578125,0.050546061247587204,16,16
3,28,0.26372069120407104,2.3885505199432373,0.050551142543554306,16,16
3,29,0.15034115314483643,1.8325608968734741,0.05055616423487663,16,16
3,30,0.1410173773765564,0.7092766165733337,0.05056104063987732,16,16
3,31,0.17810410261154175,1.4988338947296143,0.0505659393966198,16,16
3,32,0.17124658823013306,1.2149089574813843,0.05057131126523018,16,16
3,33,0.15322929620742798,0.888443648815155,0.05057692900300026,16,16
3,34,0.09035205841064453,2.378422737121582,0.05058260262012482,2,2
4,0,0.14155101776123047,1.9153850078582764,0.05058810114860535,16,16
4,1,0.14032328128814697,1.3721791505813599,0.05059351027011871,16,16
4,2,0.15031564235687256,2.783510684967041,0.050598837435245514,16,16
4,3,0.15333044528961182,1.915920376777649,0.05060422793030739,16,16
4,4,0.09830605983734131,1.082535743713379,0.050609808415174484,16,16
4,5,0.14311480522155762,1.4175550937652588,0.050615593791007996,16,16
4,6,0.15128928422927856,1.66006338596344,0.05062125623226166,16,16
4,7,0.12602907419204712,1.4858765602111816,0.05062684789299965,16,16
4,8,0.1393072009086609,1.425826072692871,0.0506323017179966,16,16
4,9,0.1869150996208191,1.5970574617385864,0.05063772201538086,16,16
4,10,0.15601897239685059,1.8866381645202637,0.0506432019174099,16,16
4,11,0.15068811178207397,2.1611571311950684,0.05064857006072998,16,16
4,12,0.1526011824607849,2.349320888519287,0.0506538525223732,16,16
4,13,0.1185421347618103,2.0598180294036865,0.05065910145640373,16,16
4,14,0.14585018157958984,2.9704952239990234,0.050663985311985016,16,16
4,15,0.16792291402816772,2.785268545150757,0.0506688617169857,16,16
4,16,0.12221795320510864,2.8396222591400146,0.05067364126443863,16,16
4,17,0.20244163274765015,2.1137821674346924,0.050678495317697525,16,16
4,18,0.17430353164672852,2.8508501052856445,0.050683487206697464,16,16
4,19,0.14574575424194336,1.5840377807617188,0.050688486546278,16,16
4,20,0.24405217170715332,4.688344478607178,0.05069319158792496,16,16
4,21,0.12213081121444702,1.506169080734253,0.050698172301054,16,16
4,22,0.11871576309204102,1.851365327835083,0.05070312321186066,16,16
4,23,0.12153559923171997,2.256559133529663,0.05070806294679642,16,16
4,24,0.17489051818847656,1.8660223484039307,0.05071293190121651,16,16
4,25,0.1565210223197937,1.8909672498703003,0.05071789771318436,16,16
4,26,0.1894463300704956,3.7487244606018066,0.050722744315862656,16,16
4,27,0.12596219778060913,3.0288705825805664,0.05072745308279991,16,16
4,28,0.10513496398925781,2.127810001373291,0.05073218047618866,16,16
4,29,0.15275061130523682,2.5406713485717773,0.050736792385578156,16,16
4,30,0.16668403148651123,4.258326053619385,0.05074119195342064,16,16
4,31,0.15773820877075195,1.9447954893112183,0.0507458820939064,16,16
4,32,0.13113528490066528,4.814299583435059,0.050750426948070526,16,16
4,33,0.11494684219360352,2.218195676803589,0.050754837691783905,16,16
4,34,0.14881515502929688,1.7050596475601196,0.050759416073560715,2,2
