seed,epoch,step,loss,gradient_norm_before_clip,presentations
42,1,0,0.23894010484218597,0.042474064975976944,16
42,1,1,0.19331854581832886,0.030135763809084892,16
42,1,2,0.28172075748443604,0.03991834819316864,16
42,1,3,0.2654991149902344,0.04309357702732086,16
42,1,4,0.2795396149158478,0.033271487802267075,16
42,1,5,0.21284088492393494,0.028607171028852463,16
42,1,6,0.27679604291915894,0.05314670130610466,16
42,1,7,0.33946728706359863,0.06608223915100098,16
42,1,8,0.23388737440109253,0.04652229696512222,16
42,1,9,0.24154753983020782,0.04306189715862274,16
42,1,10,0.24737930297851562,0.03491309657692909,16
42,1,11,0.28690922260284424,0.05477698892354965,16
42,1,12,0.30690351128578186,0.05514298006892204,16
42,1,13,0.2907869815826416,0.04823533073067665,16
42,1,14,0.21982477605342865,0.04326822981238365,16
42,1,15,0.20296701788902283,0.024725088849663734,16
42,1,16,0.2553035318851471,0.03810114413499832,16
42,1,17,0.2873988747596741,0.0442139208316803,16
42,1,18,0.22027364373207092,0.055072907358407974,16
42,1,19,0.26282086968421936,0.07795827835798264,16
42,1,20,0.24905836582183838,0.04179097339510918,16
42,1,21,0.4078288674354553,0.08389715850353241,16
42,1,22,0.2641505002975464,0.057068224996328354,16
42,1,23,0.2249276041984558,0.0489717498421669,16
42,1,24,0.22568076848983765,0.03690538555383682,16
42,1,25,0.21284741163253784,0.05604948848485947,16
42,1,26,0.2718985676765442,0.05159542337059975,16
42,1,27,0.21132279932498932,0.04970094561576843,16
42,1,28,0.22698765993118286,0.04743186756968498,16
42,1,29,0.24679780006408691,0.05580906569957733,16
42,1,30,0.26114001870155334,0.05373745039105415,16
42,1,31,0.2712472677230835,0.04110831767320633,16
42,1,32,0.20848223567008972,0.05456140264868736,16
42,1,33,0.2846364974975586,0.08436357975006104,16
42,1,34,0.29904013872146606,0.05630853399634361,16
42,1,35,0.32814767956733704,0.045853253453969955,16
42,1,36,0.24790850281715393,0.051634740084409714,16
42,1,37,0.2553219795227051,0.04023226350545883,16
42,1,38,0.24552805721759796,0.0486067496240139,16
42,1,39,0.27808380126953125,0.0733625739812851,16
42,1,40,0.3392271101474762,0.06288884580135345,16
42,1,41,0.2833593189716339,0.05270950496196747,16
42,1,42,0.17778688669204712,0.04252530261874199,16
42,1,43,0.2584375739097595,0.051528461277484894,16
42,1,44,0.2641587555408478,0.06384554505348206,16
42,1,45,0.254679411649704,0.058502670377492905,16
42,1,46,0.21484388411045074,0.058202050626277924,16
42,1,47,0.2643469572067261,0.07468517869710922,16
42,1,48,0.28612321615219116,0.06018194556236267,16
42,1,49,0.25118130445480347,0.06587161868810654,16
42,1,50,0.24938496947288513,0.056966155767440796,16
42,1,51,0.3052927851676941,0.0645560547709465,16
42,1,52,0.22827979922294617,0.06698951125144958,16
42,1,53,0.2740176022052765,0.06229949742555618,16
42,1,54,0.20250917971134186,0.040471699088811874,16
42,1,55,0.2849634885787964,0.05869895592331886,16
42,1,56,0.22624830901622772,0.07429325580596924,16
42,1,57,0.3200582265853882,0.10048432648181915,16
42,1,58,0.19370535016059875,0.04904135316610336,16
42,1,59,0.302941232919693,0.057856008410453796,16
42,1,60,0.2360387146472931,0.06875516474246979,16
42,1,61,0.22869469225406647,0.07574527710676193,16
42,1,62,0.21258655190467834,0.06188100576400757,16
42,1,63,0.3411022424697876,0.13368624448776245,16
42,1,64,0.2407192885875702,0.08685512095689774,16
42,1,65,0.2298954874277115,0.0690031349658966,16
42,1,66,0.28892096877098083,0.07804325968027115,16
42,1,67,0.28219175338745117,0.049564797431230545,16
42,1,68,0.23803424835205078,0.05160440504550934,16
42,1,69,0.25116831064224243,0.08596500009298325,16
42,1,70,0.2676831781864166,0.0935557633638382,16
42,1,71,0.2872406840324402,0.101237453520298,16
42,1,72,0.2036140412092209,0.07843627035617828,16
42,1,73,0.3206338882446289,0.08874445408582687,16
42,1,74,0.19029490649700165,0.05703377351164818,16
42,1,75,0.28858238458633423,0.09986896812915802,16
42,1,76,0.2708287835121155,0.07767002284526825,16
42,1,77,0.29458698630332947,0.09317788481712341,16
42,1,78,0.2696857452392578,0.06819423288106918,16
42,1,79,0.28604796528816223,0.08732488751411438,16
42,1,80,0.19831010699272156,0.05056513845920563,16
42,1,81,0.30712515115737915,0.08304236829280853,16
42,1,82,0.2468852698802948,0.09110736101865768,16
42,1,83,0.29189905524253845,0.13677819073200226,16
42,1,84,0.3165513873100281,0.10457607358694077,16
42,1,85,0.2480781078338623,0.09962981939315796,16
42,1,86,0.3387037515640259,0.11323964595794678,16
42,1,87,0.2519479990005493,0.1023738831281662,16
42,1,88,0.2442246973514557,0.08606002479791641,16
42,1,89,0.26405102014541626,0.08595294505357742,16
42,1,90,0.24274082481861115,0.06829844415187836,16
42,1,91,0.23208235204219818,0.07718215882778168,16
42,1,92,0.31752800941467285,0.12975463271141052,16
42,1,93,0.2988046109676361,0.09915316849946976,16
42,1,94,0.2424754947423935,0.12765876948833466,16
42,1,95,0.3699329197406769,0.09981080144643784,16
42,1,96,0.2945193946361542,0.12642978131771088,16
42,1,97,0.21845263242721558,0.09126009792089462,16
42,1,98,0.19706568121910095,0.07024474442005157,16
42,1,99,0.2516064941883087,0.09315823018550873,16
42,1,100,0.2493639439344406,0.07465619593858719,16
42,1,101,0.26327863335609436,0.10178787261247635,16
42,1,102,0.2221219390630722,0.09407340735197067,16
42,1,103,0.22391080856323242,0.13939228653907776,16
42,1,104,0.1922440230846405,0.07934495806694031,16
42,1,105,0.2681081295013428,0.12407808005809784,16
42,1,106,0.20889535546302795,0.09415662288665771,16
42,1,107,0.2098827362060547,0.10093595087528229,16
42,1,108,0.32468685507774353,0.1332918405532837,16
42,1,109,0.2745043635368347,0.09974470734596252,16
42,1,110,0.21271777153015137,0.09711188822984695,16
42,1,111,0.28993529081344604,0.14144514501094818,16
42,1,112,0.24346154928207397,0.09741523861885071,16
42,1,113,0.1929156482219696,0.08580970019102097,16
42,1,114,0.2694351077079773,0.07704057544469833,16
42,1,115,0.2834475040435791,0.11910391598939896,16
42,1,116,0.25210464000701904,0.07981938123703003,16
42,1,117,0.20722195506095886,0.06785931438207626,16
