query_id,cNDCG@10,cNDCG@20,Recall@20,HighestRecall@20,RelevantHidden@20,VI@20_query,has_highest
0,0.7670088400322299,0.739377987285346,0.006301824212271974,0.3076923076923077,0.6923076923076923,0.2564102564102564,True
1,0.3649302102017378,0.47100925925184517,0.014104372355430184,0.0,1.0,0.0,True
2,1.0,1.0,0.12658227848101267,0.13245033112582782,0.8675496688741722,0.13245033112582782,True
3,0.7293470300917768,0.6113969605906273,0.022020725388601035,0.12727272727272726,0.8727272727272728,0.12727272727272726,True
4,0.44281305753755207,0.4282254979788284,0.05789473684210526,0.08695652173913043,0.9130434782608696,0.21739130434782608,True
5,0.6590964594587343,0.6598506204707046,0.015278838808250574,0.05027932960893855,0.9497206703910615,0.12849162011173185,True
6,0.7746772367821344,0.7306114445124515,0.030303030303030304,0.046511627906976744,0.9534883720930233,0.09302325581395349,True
7,0.8148636649541378,0.6900622875165741,0.037383177570093455,0.34782608695652173,0.6521739130434783,0.391304347826087,True
8,0.7516714220411039,0.6999375084323062,0.1595744680851064,0.28,0.72,0.28,True
9,1.0,1.0,0.013245033112582781,0.2702702702702703,0.7297297297297297,0.2702702702702703,True
10,0.8606337550063158,0.7709368557363093,0.11363636363636363,0.5238095238095238,0.47619047619047616,0.2857142857142857,True
11,1.0,0.9780900196216153,0.014084507042253521,0.2923076923076923,0.7076923076923076,0.3230769230769231,True
12,0.9053206285482487,0.7853011544188981,0.10227272727272728,0.4444444444444444,0.5555555555555556,0.25925925925925924,True
13,0.9432379215722527,0.9062651120587398,0.2807017543859649,0.30434782608695654,0.6956521739130435,0.2391304347826087,True
14,0.5690349786431808,0.5222749944549788,0.007001909611712286,0.3,0.7,0.3,True
15,0.6812273701117302,0.7584815564836375,0.03177257525083612,0.5,0.5,0.0,True
16,0.5361687134327696,0.5925449248871243,0.011278195488721804,0.25,0.75,0.25,True
17,0.6688828551968977,0.645896892715056,0.1650485436893204,0.3333333333333333,0.6666666666666667,0.3333333333333333,True
18,0.8632555551147044,0.7448176279543811,0.06569343065693431,0.29411764705882354,0.7058823529411764,0.47058823529411764,True
19,0.92663607790064,0.9861132706296821,0.5,,,,False
20,0.1892272892430017,0.3377072878792776,0.0,0.0,1.0,0.0,True
21,0.6943559465628248,0.8404788389268039,0.03937007874015748,0.0,1.0,0.0,True
22,0.42590829591570295,0.39307819146889567,0.09183673469387756,0.045454545454545456,0.9545454545454546,0.22727272727272727,True
23,1.0,1.0,0.014657980456026058,,,,False
24,0.4814185519599552,0.5045798416442492,0.009528346831824679,0.07142857142857142,0.9285714285714286,0.11904761904761904,True
25,1.0,1.0,0.08658008658008658,0.0881057268722467,0.9118942731277533,0.15859030837004406,True
26,0.8585157560180571,0.8361291382045596,0.0060845756008518406,0.017123287671232876,0.9828767123287672,0.05136986301369863,True
27,0.42590829591570295,0.41536985239203805,0.029239766081871343,0.01,0.99,0.0,True
28,1.0,1.0,0.06666666666666667,0.11428571428571428,0.8857142857142857,0.11428571428571428,True
29,0.8482378089219647,0.6198725960288051,0.07246376811594203,0.07246376811594203,0.927536231884058,0.09420289855072464,True
30,0.5242306598349795,0.4565322347657928,0.052941176470588235,0.022727272727272728,0.9772727272727273,0.056818181818181816,True
31,0.6943559465628248,0.7787676299523247,0.047619047619047616,0.0,1.0,0.0,True
32,0.5159958223394444,0.6722764374818438,0.04395604395604396,0.0,1.0,0.0,True
33,0.4683221547150041,0.4346861457517495,0.025974025974025976,0.016,0.984,0.096,True
34,0.46345933386044075,0.5102856198224308,0.024489795918367346,0.013368983957219251,0.9866310160427807,0.05080213903743316,True
35,0.3333333333333333,0.3570066732722763,0.11627906976744186,0.0196078431372549,0.9803921568627451,0.0784313725490196,True
36,0.7914634807320164,0.7441757016026671,0.07692307692307693,0.16216216216216217,0.8378378378378378,0.2702702702702703,True
37,0.4683221547150041,0.42045071106015514,0.024301336573511544,0.01818181818181818,0.9818181818181818,0.00909090909090909,True
38,1.0,1.0,0.08962264150943396,1.0,0.0,0.0,True
39,0.3333333333333333,0.3812441985979688,0.1342281879194631,0.06451612903225806,0.935483870967742,0.06451612903225806,True
40,0.8319567064488886,0.7720980427065605,0.11585365853658537,0.275,0.725,0.3,True
41,0.8442327945045965,0.8018916068089418,0.25,0.6842105263157895,0.3157894736842105,0.21052631578947367,True
42,0.603862808347509,0.7151392961189071,0.22666666666666666,0.6666666666666666,0.33333333333333337,0.3333333333333333,True
43,0.8424226363467365,0.7131681585632538,0.017126546146527116,0.4090909090909091,0.5909090909090908,0.45454545454545453,True
44,0.515724846512891,0.5680629561228501,0.08755760368663594,0.21212121212121213,0.7878787878787878,0.21212121212121213,True
45,0.45952663369785784,0.45950001154778813,0.018691588785046728,0.05,0.95,0.05,True
46,0.5913991047635395,0.7133764316854132,0.10784313725490197,0.6,0.4,0.2,True
47,1.0,1.0,0.2,,,,False
48,0.6943559465628248,0.7787676299523247,0.06382978723404255,0.0,1.0,0.0,True
49,1.0,0.9652498273011313,0.034482758620689655,,,,False
50,0.43638289305226546,0.44622014255870307,0.03580562659846547,0.07142857142857142,0.9285714285714286,0.25,True
51,0.8871958738785231,0.9183497146685337,0.034013605442176874,1.0,0.0,0.0,True
52,1.0,1.0,0.014084507042253521,,,,False
53,1.0,1.0,0.03278688524590164,,,,False
54,0.5731473082291989,0.6986469949046376,0.12318840579710146,0.6,0.4,0.4,True
55,0.7827068917847372,0.8427181265760506,0.11764705882352941,1.0,0.0,1.0,True
56,0.4516672227755298,0.47602499209266863,0.030303030303030304,,,,False
57,0.5242829446207239,0.43619568872484715,0.021052631578947368,1.0,0.0,0.0,True
58,0.615233774700677,0.6074410479091005,0.030864197530864196,0.031746031746031744,0.9682539682539683,0.06349206349206349,True
59,1.0,1.0,0.12903225806451613,0.46511627906976744,0.5348837209302326,0.4418604651162791,True
60,0.31295031949615404,0.4850528665158518,0.037037037037037035,0.6666666666666666,0.33333333333333337,0.6666666666666666,True
61,0.6943559465628248,0.7787676299523247,0.05555555555555555,0.0,1.0,0.0,True
62,0.7207388607894,0.7993620934013685,0.13513513513513514,0.5555555555555556,0.4444444444444444,0.3333333333333333,True
63,0.8743705652481898,0.872540876696105,0.18867924528301888,0.2222222222222222,0.7777777777777778,0.1527777777777778,True
64,0.6399196422972498,0.7085097453491233,0.0,0.0,1.0,0.0,True
65,0.6460000622137831,0.5816474173513879,0.13071895424836602,0.13157894736842105,0.868421052631579,0.07894736842105263,True
66,1.0,1.0,0.3125,1.0,0.0,0.0,True
67,1.0,1.0,0.03968253968253968,,,,False
68,0.7606971932189103,0.7301211940782153,0.11904761904761904,0.14606741573033707,0.8539325842696629,0.19101123595505617,True
69,0.4539284212058283,0.4751303156194071,0.07960199004975124,0.07692307692307693,0.9230769230769231,0.07692307692307693,True
70,0.6943559465628248,0.8385530573335902,0.039761431411530816,1.0,0.0,0.0,True
71,0.6379327918968386,0.6234566941925003,0.13768115942028986,0.1702127659574468,0.8297872340425532,0.2978723404255319,True
72,0.9510907186004267,0.916431743267277,0.12269938650306748,0.2,0.8,0.25882352941176473,True
73,1.0,1.0,0.11949685534591195,,,,False
74,0.9376014767060817,0.9513856914096326,0.11904761904761904,1.0,0.0,0.3333333333333333,True
75,0.5389830261406381,0.6336126184015103,0.072992700729927,0.25,0.75,0.0,True
76,0.38203626039431915,0.3843630115213313,0.12727272727272726,0.0,1.0,0.0,True
77,0.6943559465628248,0.7787676299523247,0.018154311649016642,0.0,1.0,0.0,True
78,0.5159958223394444,0.6229152997582164,0.023446658851113716,0.0,1.0,0.0,True
79,0.8318477135310892,0.8914800047440822,0.17142857142857143,,,,False
80,0.7060531137794217,0.6673392497757891,0.09183673469387756,0.23076923076923078,0.7692307692307692,0.3333333333333333,True
81,0.45086673773561947,0.47727360190228835,0.091324200913242,0.06666666666666667,0.9333333333333333,0.10666666666666667,True
82,0.5289704589316268,0.5069954534659671,0.027522935779816515,0.07547169811320754,0.9245283018867925,0.11320754716981132,True
83,0.8611375561264456,0.9103827127966565,0.020618556701030927,,,,False
84,0.35109606019105766,0.4795298438125899,0.03349282296650718,0.0,1.0,0.0,True
85,1.0,1.0,0.03773584905660377,,,,False
86,0.49715421902680423,0.5469583059657249,0.14492753623188406,0.3333333333333333,0.6666666666666667,0.3333333333333333,True
87,1.0,1.0,0.09049773755656108,,,,False
88,0.1446299454867737,0.32576966759939247,0.037037037037037035,0.0,1.0,1.0,True
89,0.6795457322063619,0.6234031341411527,0.13333333333333333,0.08823529411764706,0.9117647058823529,0.2647058823529412,True
90,1.0,1.0,0.06639004149377593,,,,False
91,0.3649302102017378,0.5037445654553807,0.028358208955223882,0.125,0.875,0.25,True
92,0.9148568823583791,0.945051411928014,0.03614457831325301,,,,False
93,0.3333333333333333,0.40240614154582344,0.027149321266968326,0.0,1.0,0.017241379310344827,True
94,0.5298241244530194,0.6263336976720789,0.13333333333333333,0.25,0.75,0.25,True
95,0.3333333333333333,0.3333333333333334,0.011042944785276074,0.0,1.0,0.02040816326530612,True
96,0.8590331472570638,0.8375337891430407,0.05673758865248227,0.14666666666666667,0.8533333333333333,0.12,True
97,0.8125952066495404,0.8643519933564188,0.07653061224489796,1.0,0.0,1.0,True
98,1.0,1.0,0.17699115044247787,,,,False
99,1.0,1.0,0.18018018018018017,,,,False
100,0.7991971355969069,0.7724395834941304,0.024630541871921183,0.05687203791469194,0.943127962085308,0.10900473933649289,True
101,0.35267160772095346,0.4855439861660451,0.03861003861003861,0.0,1.0,0.0,True
102,1.0,1.0,0.3508771929824561,0.3508771929824561,0.6491228070175439,0.45614035087719296,True
103,0.9095430364058891,0.9200631684899846,0.05449591280653951,0.07391304347826087,0.9260869565217391,0.06956521739130435,True
104,0.48006117753205346,0.6123566046507102,0.10112359550561797,0.3333333333333333,0.6666666666666667,0.08333333333333333,True
105,1.0,1.0,0.14705882352941177,0.3225806451612903,0.6774193548387097,0.1774193548387097,True
106,1.0,0.9544166796826724,0.21052631578947367,0.5,0.5,0.1111111111111111,True
107,0.48864840570471574,0.47864537194314694,0.026402640264026403,0.06976744186046512,0.9302325581395349,0.11627906976744186,True
108,1.0,1.0,0.15873015873015872,0.24691358024691357,0.7530864197530864,0.09876543209876543,True
109,1.0,1.0,0.08097165991902834,0.5128205128205128,0.4871794871794872,0.7948717948717948,True
110,1.0,1.0,0.05475504322766571,,,,False
111,1.0,1.0,0.10967741935483871,0.2463768115942029,0.7536231884057971,0.2608695652173913,True
112,1.0,1.0,0.07518796992481203,0.07518796992481203,0.924812030075188,0.13157894736842105,True
113,1.0,1.0,0.05291005291005291,0.26666666666666666,0.7333333333333334,0.4,True
114,0.5159958223394444,0.6662081282449474,0.01627339300244101,0.3333333333333333,0.6666666666666667,0.3333333333333333,True
115,1.0,1.0,0.0975609756097561,0.09900990099009901,0.900990099009901,0.09900990099009901,True
116,1.0,1.0,0.03442340791738382,,,,False
117,0.7048665495109122,0.7417450972677385,0.019002375296912115,0.03125,0.96875,0.078125,True
118,0.9035650050446238,0.8414926905899004,0.09259259259259259,0.14893617021276595,0.851063829787234,0.19148936170212766,True
119,0.6847376644270304,0.6558465469358123,0.0547945205479452,0.05063291139240506,0.9493670886075949,0.04430379746835443,True
120,0.9074250374176304,0.849623472886401,0.024154589371980676,0.45454545454545453,0.5454545454545454,0.030303030303030304,True
121,0.9216017310213247,0.9229902723215058,0.011713933415536375,0.024793388429752067,0.9752066115702479,0.0674931129476584,True
