query_id,product_id,rank,score,zero_score
0,25434,296,0.45209625363349915,False
0,42931,15,0.5049996376037598,False
0,2636,22,0.4953277111053467,False
0,42923,2188,0.40706148743629456,False
0,41156,840,0.43207573890686035,False
0,5936,6681,0.34880051016807556,False
0,22390,172,0.4613000750541687,False
0,42929,123,0.4656330943107605,False
0,42928,35,0.4872990846633911,False
0,25428,50,0.48109421133995056,False
0,39428,46,0.4830284118652344,False
0,39429,9,0.5271644592285156,False
0,25433,1049,0.4266557991504669,False
0,25432,1255,0.4225544035434723,False
0,25431,1,0.5980202555656433,False
0,27534,1219,0.4232965111732483,False
0,36910,133,0.4646584987640381,False
0,25429,61,0.4785303473472595,False
0,2638,643,0.4379856586456299,False
0,27541,767,0.4345231056213379,False
0,29746,130,0.46506989002227783,False
0,29744,7,0.5318040251731873,False
0,20026,4298,0.379058837890625,False
0,22391,5,0.5450118780136108,False
0,7465,2,0.5525202751159668,False
0,25427,239,0.45572447776794434,False
0,25426,11,0.5167365074157715,False
0,1197,6,0.5385226011276245,False
0,15612,259,0.45481041073799133,False
0,7468,26,0.49369674921035767,False
0,25424,84,0.4729243218898773,False
0,25423,377,0.44821640849113464,False
0,39461,74,0.47563713788986206,False
0,1198,459,0.4445110559463501,False
0,7467,66,0.4773404598236084,False
0,42927,8,0.5303076505661011,False
0,7466,23,0.4940260946750641,False
0,25425,175,0.4612080156803131,False
0,22389,13,0.5140631198883057,False
1,9929,663,0.5022792816162109,False
1,5235,1647,0.43794745206832886,False
1,37304,1042,0.4731495976448059,False
1,25973,1863,0.4288696050643921,False
1,16679,1930,0.4251481294631958,False
1,29449,542,0.5147634744644165,False
1,33698,103,0.5946938991546631,False
1,20054,1367,0.4530835747718811,False
2,4205,49,0.37884339690208435,False
2,4202,77,0.3003811240196228,False
2,4204,150,0.21956557035446167,False
2,36622,31,0.433546781539917,False
2,29777,25,0.4427894055843353,False
2,40289,44,0.39162883162498474,False
2,10539,76,0.3082433342933655,False
2,34445,47,0.3874398171901703,False
2,34736,5,0.5312200784683228,False
2,10561,15,0.47185736894607544,False
2,29152,9,0.5125564336776733,False
2,37068,39,0.4066518545150757,False
2,12969,4920,0.08126047253608704,False
2,27516,99,0.2732793092727661,False
2,32603,37,0.4121338725090027,False
2,14034,18,0.46780869364738464,False
2,36630,14,0.48233121633529663,False
2,36533,17,0.46857717633247375,False
2,36534,16,0.470660924911499,False
2,36631,3,0.5352658629417419,False
2,36633,10,0.5069571733474731,False
2,38581,52,0.36630767583847046,False
2,38582,128,0.2346024066209793,False
2,24095,74,0.31175071001052856,False
2,21072,51,0.3677639365196228,False
2,20976,173,0.21020880341529846,False
2,27508,84,0.2891024351119995,False
2,27509,75,0.30903369188308716,False
2,27510,81,0.29123058915138245,False
2,27511,71,0.32198065519332886,False
2,9569,96,0.27600201964378357,False
2,34948,230,0.18821930885314941,False
2,20665,90,0.27875784039497375,False
2,10552,53,0.3626013994216919,False
2,3276,23,0.45335453748703003,False
2,11871,176,0.2082376629114151,False
2,27812,83,0.2895001471042633,False
2,11874,107,0.2577802538871765,False
2,11878,122,0.24337220191955566,False
2,13500,255,0.1818736046552658,False
2,20957,305,0.1722068190574646,False
2,11840,671,0.13735558092594147,False
2,11877,214,0.19233384728431702,False
2,39880,61,0.3436765670776367,False
2,12165,117,0.2460903376340866,False
2,10550,72,0.3203074336051941,False
2,10553,70,0.3233192563056946,False
2,14418,43,0.3950936198234558,False
2,10306,80,0.2972765564918518,False
2,25320,134,0.22863446176052094,False
2,12130,203,0.1965196281671524,False
2,35710,293,0.1742912232875824,False
2,35712,93,0.2775127589702606,False
2,35711,79,0.29740238189697266,False
2,29776,40,0.4065527617931366,False
2,39498,416,0.15618100762367249,False
2,39496,64,0.3376064896583557,False
2,195,103,0.2699323892593384,False
