query_id,product_id,rank,score,zero_score
0,25434,43,0.013798000290989876,False
0,42931,15,0.02153005450963974,False
0,2636,22,0.019441498443484306,False
0,42923,2705,0.0008488802704960108,False
0,41156,177,0.007283950690180063,False
0,5936,3244,0.0006977965240366757,False
0,22390,39,0.014114266261458397,False
0,42929,20,0.019548987969756126,False
0,42928,19,0.019872110337018967,False
0,25428,102,0.009609311819076538,False
0,39428,12,0.0224209763109684,False
0,39429,8,0.026687875390052795,False
0,25433,108,0.009448722004890442,False
0,25432,57,0.012525162659585476,False
0,25431,2,0.030886195600032806,False
0,27534,116,0.009115194901823997,False
0,36910,26,0.016417302191257477,False
0,25429,128,0.008575310930609703,False
0,2638,1291,0.0016758320853114128,False
0,27541,73,0.010733000002801418,False
0,29746,29,0.015901455655694008,False
0,29744,3,0.02881426177918911,False
0,20026,198,0.006681075785309076,False
0,22391,10,0.0243131872266531,False
0,7465,1,0.03151364624500275,False
0,25427,462,0.003732529701665044,False
0,25426,37,0.014624754898250103,False
0,1197,16,0.021520942449569702,False
0,15612,21,0.019528238102793694,False
0,7468,5,0.027756938710808754,False
0,25424,169,0.007557565346360207,False
0,25423,645,0.002964005107060075,False
0,39461,18,0.020976200699806213,False
0,1198,46,0.013554689474403858,False
0,7467,11,0.0235615074634552,False
0,42927,33,0.015001215972006321,False
0,7466,4,0.02792120911180973,False
0,25425,316,0.004832020029425621,False
0,22389,40,0.014021418988704681,False
1,9929,221,0.007518094964325428,False
1,5235,1304,0.0014786801766604185,False
1,37304,1110,0.001804301980882883,False
1,25973,1533,0.0011884700506925583,False
1,16679,1452,0.0012874419335275888,False
1,29449,470,0.004082437139004469,False
1,33698,9,0.02226400002837181,False
1,20054,1359,0.001399582833983004,False
2,4205,40,0.01948358863592148,False
2,4202,70,0.01476195640861988,False
2,4204,103,0.012337662279605865,False
2,36622,22,0.023976024240255356,False
2,29777,24,0.023128341883420944,False
2,40289,62,0.015984810888767242,False
2,10539,44,0.01822250708937645,False
2,34445,66,0.015027612447738647,False
