query_id,product_id,rank,score,zero_score
0,25434,867,0.48268699645996094,False
0,42931,19,0.5453620553016663,False
0,2636,30,0.5379472970962524,False
0,42923,6167,0.4017571806907654,False
0,41156,104,0.5203244686126709,False
0,5936,6828,0.390998899936676,False
0,22390,14,0.553311824798584,False
0,42929,96,0.5215398669242859,False
0,42928,15,0.5532670617103577,False
0,25428,217,0.5101146101951599,False
0,39428,103,0.5209121704101562,False
0,39429,3,0.5953257083892822,False
0,25433,742,0.48632800579071045,False
0,25432,87,0.5221800804138184,False
0,25431,1,0.6452845335006714,False
0,27534,143,0.516631007194519,False
0,36910,22,0.54201740026474,False
0,25429,72,0.5242197513580322,False
0,2638,637,0.48935192823410034,False
0,27541,130,0.5177286863327026,False
0,29746,138,0.5169020295143127,False
0,29744,28,0.5383059978485107,False
0,20026,129,0.517780065536499,False
0,22391,4,0.5851329565048218,False
0,7465,2,0.6230385303497314,False
0,25427,533,0.49290066957473755,False
0,25426,11,0.5624314546585083,False
0,1197,42,0.5325965285301208,False
0,15612,13,0.5546548962593079,False
0,7468,17,0.5508711934089661,False
0,25424,562,0.49162665009498596,False
0,25423,884,0.4819827675819397,False
0,39461,7,0.5667494535446167,False
0,1198,582,0.49099665880203247,False
0,7467,9,0.5646340847015381,False
0,42927,23,0.5406626462936401,False
0,7466,12,0.5606169700622559,False
0,25425,306,0.5039511322975159,False
0,22389,8,0.56584233045578,False
1,9929,954,0.5274166464805603,False
1,5235,587,0.5579476356506348,False
1,37304,1059,0.5199116468429565,False
1,25973,724,0.5458368062973022,False
1,16679,2308,0.44491755962371826,False
1,29449,965,0.5269675850868225,False
1,33698,218,0.6048689484596252,False
1,20054,1422,0.49090293049812317,False
2,4205,39,0.401118665933609,False
2,4202,121,0.2712533175945282,False
2,4204,79,0.3205808401107788,False
2,36622,3,0.5365439653396606,False
2,29777,41,0.40059250593185425,False
2,40289,49,0.38675278425216675,False
2,10539,72,0.33509361743927,False
2,34445,60,0.3546331524848938,False
2,34736,5,0.5112656950950623,False
2,10561,43,0.3989298343658447,False
2,29152,23,0.4420141875743866,False
2,37068,35,0.4158954620361328,False
2,12969,20283,0.08964433521032333,False
2,27516,64,0.34569913148880005,False
2,32603,69,0.3410192131996155,False
2,14034,50,0.373839795589447,False
2,36630,9,0.495641827583313,False
2,36533,14,0.46126383543014526,False
2,36534,27,0.43176335096359253,False
2,36631,10,0.48770445585250854,False
2,36633,4,0.5341940522193909,False
2,38581,57,0.36300429701805115,False
2,38582,172,0.2477092295885086,False
2,24095,84,0.3089248836040497,False
2,21072,17,0.451130211353302,False
2,20976,459,0.20274119079113007,False
2,27508,34,0.420587956905365,False
2,27509,20,0.44557201862335205,False
2,27510,44,0.39324018359184265,False
2,27511,59,0.3556370735168457,False
2,9569,144,0.26085585355758667,False
2,34948,714,0.18847090005874634,False
2,20665,61,0.3536163568496704,False
2,10552,83,0.3091748356819153,False
2,3276,21,0.4442780017852783,False
2,11871,290,0.2220901995897293,False
2,27812,220,0.23471789062023163,False
2,11874,113,0.28148719668388367,False
2,11878,249,0.2288331687450409,False
2,13500,731,0.18764811754226685,False
2,20957,3098,0.15308183431625366,False
2,11840,1160,0.17558403313159943,False
2,11877,134,0.2641412615776062,False
2,39880,139,0.26300308108329773,False
2,12165,100,0.2911193072795868,False
2,10550,89,0.30157873034477234,False
2,10553,126,0.2695126533508301,False
2,14418,38,0.40654894709587097,False
2,10306,99,0.29179736971855164,False
2,25320,96,0.2935436964035034,False
2,12130,110,0.2817157804965973,False
2,35710,325,0.2184668779373169,False
2,35712,102,0.28684675693511963,False
2,35711,46,0.3916577696800232,False
2,29776,70,0.33826225996017456,False
2,39498,165,0.2502233386039734,False
2,39496,68,0.341913640499115,False
2,195,371,0.2118740677833557,False
2,38628,7,0.5025089979171753,False
2,34735,1,0.554140567779541,False
2,29736,40,0.4007602632045746,False
2,8093,54,0.3681715428829193,False
2,24094,29,0.4241325259208679,False
2,8142,267,0.22586064040660858,False
2,30926,107,0.2833394408226013,False
2,34737,28,0.42994725704193115,False
2,34739,19,0.4460084140300751,False
2,12179,77,0.32192710041999817,False
2,16227,130,0.266575425863266,False
2,32604,55,0.36752235889434814,False
2,10547,119,0.27281609177589417,False
2,16226,101,0.28733333945274353,False
2,30321,87,0.30379801988601685,False
2,17275,11,0.4842228591442108,False
2,27728,422,0.2061108946800232,False
2,42530,51,0.37184464931488037,False
2,3754,33,0.4210030734539032,False
2,3756,42,0.39905333518981934,False
2,19651,355,0.21468445658683777,False
2,38580,45,0.39177122712135315,False
2,12075,1770,0.16557876765727997,False
2,29151,16,0.4546772539615631,False
2,14678,647,0.19161458313465118,False
2,42557,22,0.44303029775619507,False
2,9571,66,0.3431888818740845,False
2,20971,132,0.265114963054657,False
2,38578,58,0.3575454354286194,False
2,39310,56,0.3669487237930298,False
2,29146,30,0.422044038772583,False
2,21094,339,0.21705198287963867,False
2,9547,173,0.24744461476802826,False
2,28482,2240,0.16039489209651947,False
2,11033,62,0.3523672819137573,False
2,11074,74,0.3301999270915985,False
2,11075,129,0.2665826678276062,False
2,29886,36,0.4149380922317505,False
2,29144,31,0.4219456911087036,False
2,29143,65,0.34455418586730957,False
2,29150,24,0.43518832325935364,False
2,38517,270,0.22536608576774597,False
2,13636,124,0.2697998285293579,False
2,21073,10847,0.12006963789463043,False
2,21047,105,0.28375372290611267,False
2,21064,860,0.18271124362945557,False
2,21048,243,0.2301112562417984,False
2,21083,149,0.25833913683891296,False
2,21062,576,0.19492638111114502,False
2,21045,15665,0.10420608520507812,False
2,21046,32039,0.05007478594779968,False
2,21043,945,0.1807098686695099,False
2,621,26,0.43376824259757996,False
2,28472,148,0.2600330710411072,False
2,12020,21634,0.08558278530836105,False
2,32893,22671,0.0825156569480896,False
2,39495,10138,0.12245635688304901,False
2,39494,11978,0.11635836958885193,False
2,39497,460,0.2025381624698639,False
2,15618,104,0.2842102646827698,False
2,4201,85,0.30656567215919495,False
2,4203,108,0.28306710720062256,False
2,15617,360,0.2137002944946289,False
2,27513,81,0.314096063375473,False
2,27512,97,0.29336878657341003,False
2,620,13,0.4783523678779602,False
2,10437,753,0.1861107349395752,False
2,24196,98,0.29236772656440735,False
2,26729,4217,0.14650511741638184,False
2,36620,8,0.5009446144104004,False
2,36621,6,0.506801962852478,False
2,36619,12,0.4808237850666046,False
2,36632,25,0.43478530645370483,False
2,36628,47,0.38882744312286377,False
2,27515,48,0.38862040638923645,False
2,32873,86,0.3053145408630371,False
2,36672,122,0.2702845335006714,False
2,10505,63,0.347426176071167,False
2,38593,15,0.45981740951538086,False
2,32781,162,0.251071035861969,False
2,34734,2,0.552332878112793,False
2,36645,18,0.45050865411758423,False
2,16256,364,0.21297931671142578,False
2,20664,52,0.37059882283210754,False
2,8589,178,0.2458520233631134,False
2,42528,205,0.23690593242645264,False
2,39493,1096,0.17709995806217194,False
2,9570,80,0.3187570571899414,False
2,42516,393,0.20913970470428467,False
2,18868,2057,0.16214467585086823,False
2,24099,118,0.27289608120918274,False
2,21055,125,0.26967188715934753,False
2,23033,114,0.2804484963417053,False
3,18909,439,0.5364396572113037,False
3,12386,1237,0.47918692231178284,False
3,12436,42,0.6146124601364136,False
3,32704,483,0.533220648765564,False
3,12201,10,0.6406576633453369,False
3,18293,54,0.6041618585586548,False
3,40484,408,0.5386417508125305,False
3,18289,1008,0.49306926131248474,False
3,18290,178,0.5693602561950684,False
3,18294,359,0.5441676378250122,False
3,18292,20,0.6300501823425293,False
3,16527,405,0.5387704372406006,False
3,21804,176,0.569772481918335,False
3,42736,94,0.5879743099212646,False
3,21233,382,0.5417850613594055,False
