query_id,product_id,rank,score,zero_score
0,25434,31,9.699457168579102,False
0,42931,60,8.437568664550781,False
0,2636,78,7.990993976593018,False
0,42923,2486,3.1096253395080566,False
0,41156,104,7.259130477905273,False
0,5936,1774,3.3039286136627197,False
0,22390,43,8.914015769958496,False
0,42929,11,11.785003662109375,False
0,42928,47,8.742036819458008,False
0,25428,1887,3.278801679611206,False
0,39428,16,11.034353256225586,False
0,39429,20,10.855031967163086,False
0,25433,59,8.475759506225586,False
0,25432,24,10.626972198486328,False
0,25431,9,12.160489082336426,False
0,27534,61,8.416313171386719,False
0,36910,29,9.885449409484863,False
0,25429,3176,2.8493075370788574,False
0,2638,3937,2.4026689529418945,False
0,27541,46,8.866731643676758,False
0,29746,33,9.528011322021484,False
0,29744,13,11.60624885559082,False
0,20026,97,7.633247375488281,False
0,22391,55,8.5360746383667,False
0,7465,5,13.5526762008667,False
0,25427,2577,3.0800046920776367,False
0,25426,1802,3.298311948776245,False
0,1197,94,7.6987810134887695,False
0,15612,1,15.329625129699707,False
0,7468,2,14.391175270080566,False
0,25424,1609,3.3466739654541016,False
0,25423,1465,3.378729820251465,False
0,39461,14,11.214576721191406,False
0,1198,26,10.50000286102295,False
0,7467,4,13.998435974121094,False
0,42927,3327,2.7818942070007324,False
0,7466,3,14.029114723205566,False
0,25425,1693,3.323739528656006,False
0,22389,3054,2.9036800861358643,False
1,9929,105,8.002723693847656,False
1,5235,1112,7.258913993835449,False
1,37304,1031,7.313913345336914,False
1,25973,1441,6.848056793212891,False
1,16679,1196,7.183741569519043,False
1,29449,334,7.776586532592773,False
1,33698,2,13.138991355895996,False
1,20054,1359,7.000371932983398,False
2,4205,39,9.110468864440918,False
2,4202,82,7.635095119476318,False
2,4204,81,7.651753902435303,False
2,36622,16,10.203333854675293,False
2,29777,30,9.316187858581543,False
2,40289,100,6.926341533660889,False
2,10539,35,9.206133842468262,False
2,34445,117,6.454651832580566,False
2,34736,8,10.643433570861816,False
2,10561,107,6.663138389587402,False
2,29152,102,6.831888198852539,False
2,37068,62,8.147414207458496,False
2,12969,146,5.147256851196289,False
2,27516,145,5.247381687164307,False
2,32603,115,6.478499412536621,False
2,14034,69,7.998749256134033,False
2,36630,4,10.757059097290039,False
2,36533,6,10.702345848083496,False
2,36534,14,10.40927791595459,False
2,36631,5,10.729632377624512,False
2,36633,20,9.906786918640137,False
2,38581,68,8.053858757019043,False
2,38582,128,5.910699367523193,False
2,24095,53,8.502998352050781,False
2,21072,24,9.552027702331543,False
2,20976,41,8.920303344726562,False
2,27508,133,5.803109645843506,False
2,27509,130,5.832062721252441,False
2,27510,70,7.935400485992432,False
2,27511,74,7.846622943878174,False
2,9569,9703,0.0,True
2,34948,34987,0.0,True
2,20665,98,6.965993881225586,False
2,10552,113,6.5633745193481445,False
2,3276,44,8.835040092468262,False
2,11871,110,6.592765808105469,False
2,27812,148,4.7627739906311035,False
2,11874,101,6.84364652633667,False
2,11878,71,7.919761657714844,False
2,13500,150,4.66148042678833,False
2,20957,114,6.490489959716797,False
2,11840,140,5.425999164581299,False
2,11877,103,6.80381441116333,False
2,39880,67,8.063116073608398,False
2,12165,89,7.238622665405273,False
2,10550,112,6.575680732727051,False
2,10553,111,6.588034629821777,False
2,14418,1,11.123620986938477,False
2,10306,99,6.952183723449707,False
2,25320,57,8.341202735900879,False
2,12130,90,7.209445476531982,False
2,35710,64,8.099263191223145,False
2,35712,87,7.337665557861328,False
2,35711,55,8.474793434143066,False
2,29776,38,9.146108627319336,False
2,39498,63,8.108994483947754,False
2,39496,27,9.491703033447266,False
2,195,93,7.094487190246582,False
2,38628,42,8.879781723022461,False
2,34735,7,10.700265884399414,False
2,29736,36,9.182029724121094,False
2,8093,54,8.474793434143066,False
2,24094,10,10.460878372192383,False
2,8142,106,6.6758222579956055,False
2,30926,94,7.037538528442383,False
2,34737,17,10.141315460205078,False
2,34739,3,10.757707595825195,False
2,12179,66,8.080599784851074,False
2,16227,79,7.683304786682129,False
2,32604,108,6.663138389587402,False
2,10547,10675,0.0,True
2,16226,78,7.71712064743042,False
2,30321,120,6.337996006011963,False
2,17275,17376,0.0,True
2,27728,88,7.276763439178467,False
2,42530,85,7.440698146820068,False
2,3754,2,10.759231567382812,False
2,3756,32,9.25783634185791,False
2,19651,135,5.699366569519043,False
2,38580,127,5.960934162139893,False
2,12075,131,5.803109645843506,False
2,29151,50,8.586274147033691,False
2,14678,126,6.032714366912842,False
2,42557,119,6.395792484283447,False
2,9571,77,7.7770185470581055,False
2,20971,91,7.179924964904785,False
2,38578,61,8.185447692871094,False
2,39310,105,6.701335906982422,False
2,29146,23,9.666117668151855,False
2,21094,141,5.409260272979736,False
2,9547,138,5.511272430419922,False
2,28482,28546,0.0,True
2,11033,56,8.411224365234375,False
2,11074,11197,0.0,True
2,11075,11198,0.0,True
2,29886,48,8.7142915725708,False
2,29144,40,9.086861610412598,False
2,29143,116,6.454651832580566,False
2,29150,46,8.812837600708008,False
2,38517,72,7.884151458740234,False
2,13636,13746,0.0,True
2,21073,132,5.803109645843506,False
2,21047,19,9.9148588180542,False
2,21064,37,9.177081108093262,False
2,21048,13,10.425660133361816,False
2,21083,28,9.490894317626953,False
2,21062,33,9.241572380065918,False
2,21045,59,8.262591361999512,False
2,21046,95,7.023444175720215,False
2,21043,52,8.502998352050781,False
2,621,26,9.50886058807373,False
2,28472,18,10.034008026123047,False
2,12020,12137,0.0,True
2,32893,134,5.727290153503418,False
2,39495,137,5.537378787994385,False
2,39494,143,5.335196018218994,False
2,39497,123,6.138308525085449,False
2,15618,47,8.72513198852539,False
2,4201,84,7.56917667388916,False
2,4203,80,7.66848611831665,False
2,15617,51,8.571457862854004,False
2,27513,125,6.064008712768555,False
2,27512,124,6.064008712768555,False
2,620,25,9.50886058807373,False
2,10437,43,8.857354164123535,False
2,24196,76,7.811666011810303,False
2,26729,75,7.820375919342041,False
2,36620,15,10.251053810119629,False
2,36621,11,10.440266609191895,False
2,36619,12,10.434054374694824,False
2,36632,21,9.885841369628906,False
2,36628,22,9.87887954711914,False
2,27515,86,7.353050708770752,False
2,32873,121,6.326562404632568,False
2,36672,34,9.209212303161621,False
2,10505,49,8.703476905822754,False
2,38593,60,8.262591361999512,False
2,32781,97,6.967626094818115,False
2,34734,31,9.279212951660156,False
2,36645,9,10.5090970993042,False
2,16256,104,6.714166641235352,False
2,20664,96,6.97291898727417,False
2,8589,122,6.274291038513184,False
2,42528,136,5.626217365264893,False
2,39493,58,8.274822235107422,False
2,9570,73,7.881894588470459,False
