query_id,product_id,rank,score,grade
0,7465,1,0.03125763311982155,2.0
0,25431,2,0.030886195600032806,2.0
0,7466,3,0.028860028833150864,2.0
0,7467,4,0.02828322723507881,2.0
0,39429,5,0.027820121496915817,2.0
0,15612,6,0.026810109615325928,2.0
0,22394,7,0.02643018588423729,0.0
0,36889,8,0.026200134307146072,0.0
0,36895,9,0.02564935013651848,1.0
0,22391,10,0.025057602673768997,2.0
0,39461,11,0.024383079260587692,2.0
0,29744,12,0.02409297041594982,2.0
0,7468,13,0.023762619122862816,2.0
0,22462,14,0.02239789254963398,0.0
0,36893,15,0.022208739072084427,1.0
0,36894,16,0.020841486752033234,1.0
0,29746,17,0.02073930762708187,2.0
0,7506,18,0.020098481327295303,0.0
0,1197,19,0.020068056881427765,2.0
0,27541,20,0.020050127059221268,2.0
0,22390,21,0.019327731803059578,2.0
0,39428,22,0.018037518486380577,2.0
0,42929,23,0.017655935138463974,2.0
0,22463,24,0.01738842763006687,0.0
0,1198,25,0.01727762445807457,2.0
0,24010,26,0.01709526591002941,1.0
0,1199,27,0.016520651057362556,1.0
0,37126,28,0.01640480011701584,1.0
0,36862,29,0.016039922833442688,
0,2636,30,0.015793386846780777,2.0
0,11184,31,0.015756823122501373,1.0
0,22389,32,0.015474304556846619,2.0
0,25426,33,0.015465620905160904,2.0
0,27534,34,0.015229885466396809,2.0
0,21358,35,0.01518338080495596,0.0
0,24145,36,0.01500411331653595,1.0
0,7952,37,0.014830508269369602,1.0
0,5385,38,0.014812544919550419,1.0
0,5490,39,0.014803196303546429,
0,42928,40,0.014608952216804028,2.0
0,5297,41,0.014560755342245102,1.0
0,36910,42,0.014303440228104591,2.0
0,35793,43,0.014122596010565758,0.0
0,30162,44,0.014073526486754417,0.0
0,15449,45,0.013860254548490047,1.0
0,25265,46,0.0138158667832613,1.0
0,33116,47,0.013748271390795708,
0,29492,48,0.013637051917612553,1.0
0,39424,49,0.013424703851342201,0.0
0,25432,50,0.013409443199634552,2.0
0,6409,51,0.013368548825383186,1.0
0,24288,52,0.013009424321353436,
0,42931,53,0.012936057522892952,2.0
0,18272,54,0.012932468205690384,1.0
0,18271,55,0.012928972952067852,1.0
0,37927,56,0.012854077853262424,1.0
0,42922,57,0.012749344110488892,0.0
0,28959,58,0.012722184881567955,1.0
0,19456,59,0.012561274692416191,1.0
0,39425,60,0.012485637329518795,0.0
0,31557,61,0.012283073738217354,1.0
0,25429,62,0.012215610593557358,2.0
0,22130,63,0.012215128168463707,1.0
0,41092,64,0.012184052728116512,1.0
0,23874,65,0.012124937027692795,1.0
0,2932,66,0.012008145451545715,1.0
0,1879,67,0.011869803071022034,
0,25434,68,0.011783292517066002,2.0
0,22392,69,0.011728201061487198,0.0
0,1239,70,0.011690150015056133,
0,24006,71,0.011650677770376205,1.0
0,24009,72,0.011362317949533463,1.0
0,31556,73,0.011279480531811714,1.0
0,37071,74,0.011214193888008595,0.0
0,21360,75,0.01120789721608162,1.0
0,40680,76,0.011106294579803944,1.0
0,37072,77,0.011071504093706608,0.0
0,21691,78,0.011029946617782116,
0,2100,79,0.01090073212981224,1.0
0,5298,80,0.010887923650443554,1.0
0,18274,81,0.010881572961807251,1.0
0,19968,82,0.010863957926630974,1.0
0,24008,83,0.010829542763531208,1.0
0,36867,84,0.010750001296401024,0.0
0,36887,85,0.010701755061745644,
0,19170,86,0.010518448427319527,0.0
0,25066,87,0.0104941101744771,1.0
0,15476,88,0.010417459532618523,1.0
0,2187,89,0.010404028929769993,1.0
0,209,90,0.01037407387048006,1.0
0,31311,91,0.010273734107613564,
0,18203,92,0.010257337242364883,
0,17087,93,0.010205032303929329,1.0
0,31159,94,0.01015408057719469,0.0
0,36868,95,0.010137061588466167,0.0
0,25671,96,0.010111046954989433,1.0
0,31157,97,0.010062138549983501,0.0
0,41262,98,0.010024088434875011,
0,16301,99,0.010013672523200512,1.0
0,24007,100,0.009892571717500687,1.0
1,1434,1,0.027623284608125687,1.0
1,23542,2,0.027252906933426857,
1,32806,3,0.024909963831305504,1.0
1,40196,4,0.023698629811406136,1.0
1,31404,5,0.02294781059026718,1.0
1,17483,6,0.02246215008199215,1.0
1,22677,7,0.02210884355008602,1.0
1,5803,8,0.02166026458144188,1.0
1,29435,9,0.02152777835726738,1.0
1,33698,10,0.02136463299393654,2.0
1,16602,11,0.021139100193977356,1.0
1,5829,12,0.020947575569152832,1.0
1,18422,13,0.0208202563226223,1.0
1,28257,14,0.02078206092119217,1.0
1,12249,15,0.020545072853565216,1.0
1,25608,16,0.020330239087343216,1.0
1,42341,17,0.020007019862532616,1.0
1,28096,18,0.019809748977422714,1.0
1,25840,19,0.01954948715865612,
1,41310,20,0.019499341025948524,1.0
1,30825,21,0.019490255042910576,1.0
1,4312,22,0.019396550953388214,1.0
1,4483,23,0.01936185732483864,1.0
1,20331,24,0.019337184727191925,1.0
1,17336,25,0.01923765242099762,1.0
1,32157,26,0.018796661868691444,1.0
1,1308,27,0.01846368983387947,1.0
1,13739,28,0.018455099314451218,1.0
1,20513,29,0.018369726836681366,1.0
1,7736,30,0.01793750748038292,1.0
1,36395,31,0.017737556248903275,
1,32461,32,0.01756506972014904,1.0
1,17112,33,0.017550043761730194,1.0
1,8310,34,0.017375033348798752,1.0
1,29561,35,0.017369242385029793,1.0
1,34784,36,0.017352940514683723,1.0
1,34862,37,0.01715274341404438,1.0
1,21580,38,0.016687698662281036,1.0
1,28258,39,0.016654398292303085,1.0
1,14517,40,0.01654498279094696,1.0
1,26638,41,0.016544757410883904,1.0
1,7914,42,0.01634027063846588,1.0
1,38250,43,0.016298945993185043,1.0
1,41326,44,0.016085270792245865,1.0
1,6271,45,0.016014298424124718,1.0
1,4291,46,0.015939537435770035,
1,36315,47,0.01576971262693405,1.0
1,31464,48,0.015735816210508347,1.0
1,36649,49,0.01560013648122549,
1,1108,50,0.015443354845046997,1.0
1,22889,51,0.01543345581740141,1.0
1,40235,52,0.01542431116104126,1.0
1,40688,53,0.015369890257716179,1.0
1,11288,54,0.015201132744550705,1.0
1,20878,55,0.014786968007683754,1.0
1,2444,56,0.014734329655766487,1.0
1,41671,57,0.014727716334164143,
1,17124,58,0.014708682894706726,1.0
1,5929,59,0.014632334932684898,
1,2071,60,0.01438923366367817,1.0
1,34142,61,0.014370547607541084,
1,8250,62,0.014118816703557968,1.0
1,35972,63,0.013983541168272495,
1,3122,64,0.013983051292598248,1.0
1,38857,65,0.01392548531293869,1.0
1,38257,66,0.013865146785974503,1.0
1,22676,67,0.013846920803189278,1.0
1,20536,68,0.013798490166664124,
1,38856,69,0.013776958920061588,1.0
1,18673,70,0.013697989284992218,1.0
1,29403,71,0.013660143129527569,
1,20374,72,0.01362904068082571,
1,5286,73,0.013603823259472847,
1,16911,74,0.01342848688364029,1.0
1,29278,75,0.013259130530059338,1.0
1,33417,76,0.013227935880422592,1.0
1,14445,77,0.013220437802374363,
1,16555,78,0.01309114694595337,1.0
1,31651,79,0.013046194799244404,
1,34233,80,0.012987548485398293,1.0
1,22673,81,0.012977154925465584,1.0
1,24120,82,0.012962190434336662,1.0
1,5398,83,0.01283733919262886,1.0
1,19753,84,0.012785947881639004,1.0
1,31159,85,0.012736122123897076,
1,6344,86,0.012589402496814728,1.0
1,34421,87,0.012570517137646675,1.0
1,14930,88,0.012527097016572952,
1,38836,89,0.012526939623057842,1.0
1,29297,90,0.012480620294809341,1.0
1,31157,91,0.012412430718541145,
1,28935,92,0.012357451021671295,1.0
1,13738,93,0.012353229336440563,1.0
1,41694,94,0.012277642264962196,1.0
1,31158,95,0.012255975045263767,
1,9916,96,0.012219477444887161,1.0
1,41309,97,0.012193722650408745,1.0
1,28869,98,0.01211531087756157,
1,22861,99,0.012077891267836094,
1,29960,100,0.011986084282398224,1.0
2,34735,1,0.0317460335791111,2.0
2,34736,2,0.03055037185549736,2.0
2,36630,3,0.030330881476402283,2.0
2,34739,4,0.030017919838428497,2.0
2,36621,5,0.029009878635406494,2.0
2,36622,6,0.028371628373861313,2.0
2,36631,7,0.0279720276594162,2.0
2,620,8,0.027893736958503723,2.0
2,36645,9,0.027826087549328804,2.0
2,36620,10,0.02765064872801304,2.0
2,36619,11,0.027402402833104134,2.0
2,34734,12,0.02738245204091072,2.0
2,14418,13,0.0265975221991539,2.0
2,3754,14,0.02637362666428089,2.0
2,34737,15,0.025991562753915787,2.0
2,36533,16,0.025816993787884712,2.0
2,24094,17,0.02577996626496315,2.0
2,621,18,0.02571241371333599,2.0
2,36633,19,0.025645241141319275,2.0
2,38628,20,0.0250525064766407,2.0
2,36534,21,0.02456819638609886,2.0
2,29146,22,0.024096384644508362,2.0
2,36632,23,0.023735955357551575,2.0
2,11735,24,0.023314014077186584,1.0
2,29777,25,0.022727273404598236,2.0
2,38593,26,0.022689076140522957,2.0
2,3276,27,0.022054417058825493,2.0
2,36628,28,0.02177964150905609,2.0
2,29736,29,0.02150537632405758,2.0
2,29151,30,0.020995670929551125,2.0
2,3756,31,0.020627327263355255,2.0
2,29144,32,0.020517677068710327,2.0
2,29776,33,0.02034703642129898,2.0
2,39496,34,0.019968830049037933,2.0
2,37068,35,0.01996142789721489,2.0
2,21072,36,0.019904762506484985,2.0
2,4205,37,0.019833087921142578,2.0
2,29150,38,0.019334953278303146,2.0
2,10561,39,0.019218500703573227,2.0
2,10539,40,0.019134027883410454,2.0
2,29886,41,0.018874645233154297,2.0
2,29152,42,0.018829114735126495,2.0
2,21047,43,0.018292682245373726,2.0
2,28472,44,0.017975151538848877,2.0
2,32603,45,0.017942247912287712,2.0
2,10505,46,0.017721321433782578,2.0
2,8093,47,0.017624223604798317,2.0
2,21055,48,0.017525263130664825,2.0
2,42530,49,0.017422867938876152,2.0
2,34738,50,0.01715686358511448,1.0
2,38578,51,0.016954023391008377,2.0
2,15618,52,0.01669873483479023,2.0
2,27510,53,0.016541864722967148,2.0
2,35711,54,0.01649470627307892,2.0
2,38581,55,0.01639784872531891,2.0
2,21048,56,0.016291292384266853,2.0
2,42557,57,0.01622488908469677,2.0
2,27515,58,0.016195109114050865,2.0
2,32604,59,0.016024095937609673,2.0
2,11033,60,0.01586412824690342,2.0
2,21083,61,0.015828091651201248,2.0
2,27511,62,0.0158107690513134,2.0
2,36672,63,0.015790672972798347,2.0
2,24095,64,0.015639981254935265,2.0
2,27509,65,0.015572436153888702,2.0
2,40289,66,0.015543738380074501,2.0
2,14034,67,0.015343915671110153,2.0
2,10552,68,0.015073212794959545,2.0
2,9570,69,0.015037594363093376,2.0
2,39310,70,0.014906899072229862,2.0
2,30926,71,0.014796747826039791,2.0
2,16226,72,0.014744944870471954,2.0
2,29143,73,0.014723295345902443,2.0
2,32873,74,0.014615770429372787,2.0
2,10553,75,0.01457800529897213,2.0
2,9571,76,0.014341523870825768,2.0
2,4202,77,0.014129353687167168,2.0
2,4203,78,0.0139627018943429,2.0
2,25320,79,0.013952414505183697,2.0
2,32781,80,0.013914299197494984,2.0
2,39880,81,0.013844367116689682,2.0
2,10550,82,0.01378446165472269,2.0
2,195,83,0.013749763369560242,2.0
2,16227,84,0.013701201416552067,2.0
2,4204,85,0.013599853962659836,2.0
2,19956,86,0.01348772644996643,1.0
2,12179,87,0.013433756306767464,2.0
2,20664,88,0.01343216560781002,2.0
2,10306,89,0.01340542547404766,2.0
2,34445,90,0.013315405696630478,2.0
2,38580,91,0.013160093687474728,2.0
2,16284,92,0.012994633987545967,1.0
2,35712,93,0.012975560501217842,2.0
2,24196,94,0.01271910686045885,2.0
2,4201,95,0.012698412872850895,2.0
2,27513,96,0.012651782482862473,2.0
2,20665,97,0.012619426473975182,2.0
2,27516,98,0.012570356950163841,2.0
2,12165,99,0.012410666793584824,2.0
2,11878,100,0.01237541250884533,2.0
3,23599,1,0.03077651560306549,2.0
3,5998,2,0.029906954616308212,2.0
3,13577,3,0.026470588520169258,2.0
3,4474,4,0.026144906878471375,1.0
3,19100,5,0.026132699102163315,2.0
3,12201,6,0.025978408753871918,2.0
3,37422,7,0.024818576872348785,2.0
3,12436,8,0.023859649896621704,2.0
3,1854,9,0.02238805964589119,2.0
3,27814,10,0.022207394242286682,2.0
3,12065,11,0.021747009828686714,1.0
3,24109,12,0.021511130034923553,1.0
3,9511,13,0.020505810156464577,2.0
3,7149,14,0.020131628960371017,2.0
3,40110,15,0.019819466397166252,1.0
3,17920,16,0.01934446580708027,0.0
3,18292,17,0.01919417642056942,2.0
3,11792,18,0.01899772882461548,1.0
3,9510,19,0.01823538914322853,1.0
3,24471,20,0.018230494111776352,1.0
