query_id,product_id,rank,score,zero_score
0,25434,1975,0.39824241399765015,False
0,42931,8,0.5082505345344543,False
0,2636,62,0.471803218126297,False
0,42923,6122,0.3449651002883911,False
0,41156,425,0.437476247549057,False
0,5936,8033,0.31552252173423767,False
0,22390,379,0.43990612030029297,False
0,42929,5,0.5174634456634521,False
0,42928,78,0.46815621852874756,False
0,25428,239,0.4481959342956543,False
0,39428,283,0.44565755128860474,False
0,39429,4,0.5255250930786133,False
0,25433,4502,0.36496859788894653,False
0,25432,867,0.42158809304237366,False
0,25431,1,0.5630472898483276,False
0,27534,279,0.44588688015937805,False
0,36910,520,0.4335223436355591,False
0,25429,76,0.4682188630104065,False
0,2638,2034,0.3972603976726532,False
0,27541,18,0.49527639150619507,False
0,29746,478,0.4355167746543884,False
0,29744,73,0.46852385997772217,False
0,20026,2503,0.39064377546310425,False
0,22391,7,0.5102506279945374,False
0,7465,3,0.5336839556694031,False
0,25427,870,0.42148056626319885,False
0,25426,33,0.48615550994873047,False
0,1197,6,0.5141926407814026,False
0,15612,50,0.4773523807525635,False
0,7468,93,0.46420902013778687,False
0,25424,393,0.4389078617095947,False
0,25423,547,0.432315468788147,False
0,39461,80,0.4680432677268982,False
0,1198,278,0.4458991289138794,False
0,7467,37,0.48365211486816406,False
0,42927,26,0.49008065462112427,False
0,7466,25,0.4902140498161316,False
0,25425,702,0.426241934299469,False
0,22389,17,0.4964549243450165,False
1,9929,686,0.49750301241874695,False
1,5235,1370,0.45164164900779724,False
1,37304,1359,0.4524511396884918,False
1,25973,902,0.48011237382888794,False
1,16679,1185,0.461478590965271,False
1,29449,415,0.52672278881073,False
1,33698,102,0.589532732963562,False
1,20054,1237,0.45873594284057617,False
2,4205,72,0.2841121554374695,False
2,4202,92,0.2427111119031906,False
2,4204,102,0.2323131412267685,False
2,36622,5,0.49978142976760864,False
2,29777,9,0.4706452190876007,False
2,40289,45,0.3515259325504303,False
2,10539,88,0.25196099281311035,False
2,34445,48,0.343803346157074,False
2,34736,20,0.4455965459346771,False
2,10561,41,0.358990341424942,False
2,29152,15,0.4593161940574646,False
2,37068,57,0.3132212460041046,False
2,12969,2846,0.08546389639377594,False
2,27516,55,0.3162837624549866,False
2,32603,33,0.391999214887619,False
2,14034,63,0.3033166527748108,False
2,36630,11,0.46817830204963684,False
2,36533,29,0.4016265273094177,False
2,36534,16,0.4529101550579071,False
2,36631,23,0.4349971413612366,False
2,36633,13,0.46602725982666016,False
2,38581,64,0.3010959029197693,False
2,38582,146,0.199283167719841,False
2,24095,82,0.26306068897247314,False
2,21072,40,0.36904585361480713,False
2,20976,236,0.17015179991722107,False
2,27508,78,0.27499064803123474,False
2,27509,54,0.3228888213634491,False
2,27510,70,0.2873994708061218,False
2,27511,75,0.28000742197036743,False
2,9569,101,0.23360082507133484,False
2,34948,548,0.13045625388622284,False
2,20665,93,0.24258074164390564,False
2,10552,71,0.28567811846733093,False
2,3276,7,0.48363837599754333,False
2,11871,150,0.19853632152080536,False
2,27812,86,0.2563057541847229,False
2,11874,153,0.19794079661369324,False
2,11878,141,0.20105473697185516,False
2,13500,179,0.18653395771980286,False
